databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	number	rarity	element	power	cost	playRequired	keywords	traits	text
1eb9dcf5-868d-4621-b897-72517b1c2f03	Lemon Hearts	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-LemonHearts.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT52	U	Kindness	2	2	1		Unicorn, Foal	Immediate: Retire this card to dismiss an opposing Resource.
de0aa063-50a8-4e90-a6cd-c5c11bb57a4d	Marble Pie	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-MarblePie.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT53	U	Kindness	3	1	2		Earth Pony	This card can't contribute its power to faceoffs.
701e13de-169a-4b74-b1dd-d0e52b6cc45e	Parasprite	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Parasprite.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT54	C	Kindness	1	1	1	Calming 1	Critter	
0d8ad136-3dcf-4a16-911d-47f011af2d10	Princess Celestia	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-PrincessCelestia.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT55	SR	Kindness	2	2	1		Alicorn, Royalty	Opposing Friends with 3 or more printed power have -1 power during your turn.
df61aa8a-b417-40af-a0c5-128bd9d0f7c2	Private Pansy	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-PrivatePansy.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT56	C	Kindness	2	2	1		Pegasus	When this card enters play, you may move one of your Critters to this card's Problem.
07f784fc-b27c-4a26-93ea-d8e41253031f	Tree Hugger	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TreeHugger.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT57	SR	Kindness	2	2	1		Earth Pony	When an opponent plays a Resource, you may put a 1 [Kindness] Critter Friend token into play.
00b5f5e4-bc12-4c8c-8d13-797c818260d7	Zipporwhill	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Zipporwhill.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT58	R	Kindness	1	1	3		Pegasus, Foal	Your Critter Friends do not count against your home limit. Main Phase: Pay [2] to Cutie Mark this card. When this card becomes Cutie Marked, put 2 1 [Kindness] Critter Friend tokens into play.
3bf57aa7-ffd7-4002-b5b8-b9393ff9c320	Bulk Biceps	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-BulkBiceps.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT59	R	Multicolor	2	2	2	Diligent 1	Pegasus	While this card has at least 3 power, it has Swift. While this card has at least 4 power, it has Stubborn. While this card has at least 5 power, it has Competitive 2.
fb9c4aeb-16b4-475c-81f2-5eee345728f4	Mystery Mare	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-MysteryMare.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT60	U	Multicolor	2	1	3		Pegasus	When this card enters play, you may frighten or unfrighten a Friend.
e2f044f9-a3af-4e81-93ec-0bc6d15e194e	Orchard Blossom	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-OrchardBlossom.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT61	U	Multicolor	4	3	1	Swift	Earth Pony	When you win a Problem faceoff involving this card by at least 5 power, an opponent discards a random card.
038efd3d-1d38-4a21-8838-1dfe9d62ea44	A. K. Yearling	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-AKYearling.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT62	U	Multicolor	2	1	2		Pegasus	When you play or move this card to a Problem, another character there gets +2 power until the end of the turn.
696944f0-34c4-4f7b-aa00-9878dbc26dae	Rarity	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Rarity-2.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT63	R	Multicolor	4	3	1	Hasty	Unicorn	During a faceoff, you may play this card from your discard pile as if it were in your hand. If you do, banish this card at the end of the faceoff.
e327dfbf-dbec-46c6-9fc8-a64527d7b060	Svengallop	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Svengallop.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT64	U	Multicolor	3	3	2		Earth Pony	When an opposing Friend enters play here, you may pay [1] to frighten it.
ba9e7536-e75c-4d5b-ac31-2e2b8e343272	Applejack	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Applejack-2.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT65	U	Multicolor	2	2	1	Stubborn	Earth Pony	Immediate: Exhaust this card to gain [1].
4d04082d-4442-4ee4-b4c8-df012ea100a1	Dr. Hooves	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-DrHooves.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT66	R	Multicolor	3	2	3	Stubborn	Earth Pony	Main Phase: Exhaust this card to draw the bottom card of your deck, then put a card from your hand on top of your deck.
8267f1dc-60d6-4dac-955e-0e0dbc61b3cf	Limestone Pie	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-LimestonePie.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT67	U	Multicolor	3	3	3	Meticulous 2	Earth Pony	When an opponent starts a faceoff here, you may put a +1 power counter on each of up to 2 of your characters here.
6b616432-9ef4-44b6-b247-fc0c051d59e0	Discord	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Discord-2.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT68	U	Multicolor	2	2	1		Critter, Draconequus	Main Phase: Retire a Friend to choose a Troublemaker here. That Troublemaker does not prevent you from confronting its Problem until the end of the turn.
4644c7de-8a90-4396-b422-348686fc8b8e	Spike	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Spike.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT69	R	Multicolor	2	2	3		Dragon	When another one of your Friends enters play here, that Friend and this card get +1 power until the end of the turn.
2a4a2e06-4f6b-4ccb-99f7-db5e7d30e60d	Unplanned Guests	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-UnplannedGuests.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT70	U	Multicolor	2	2	2		Ally	When this card enters play, each player retires a Friend.
a3d89d50-8c55-4b0a-bb76-30b06a252f6f	Coco Pommel	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-CocoPommel.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT71	U	Multicolor	2	2	2	Showy 1	Earth Pony, Foal	While there are no opposing characters at this card's Problem, you may pay [1] less to play Events, to a minimum of [1].
88285749-da0b-4a9f-8eb1-2f5e9ddf12ab	Silver Spoon	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-SilverSpoon.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT72	U	Multicolor	2	2	1		Earth Pony, Foal	When you move this card to a Problem, you may move an opposing character to this card's Problem. Opposing characters here can't be moved unless their controller pays [1].
e0f464e2-0b5b-441a-a4e2-0c29d026a2d6	Spoiled Rich	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-SpoiledRich.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT73	R	Multicolor	5	5	3		Earth Pony	When this card enters play at a Problem, move each opposing character and each Troublemaker to this card's Problem. Opposing characters here have -1 power during faceoffs.
50b4b853-5e8b-41e3-9ebf-7bc4f0c73f51	The Smooze	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TheSmooze.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT74	C	None	4	4			Ally	As this card enters play, name a color. This card is that color. At the start of your turn, choose a color. This card loses its colors and becomes that color.
b133f480-8844-4973-adaa-dd10670dbb44	A Special Connection	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-ASpecialConnection.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT75	U	Kindness	3	2	3		Chaotic	Chaos: When this card is flipped, put a 1 [Kindness] Critter Friend token into play. Immediate: Move up to 3 of your Critter Friends from home to a Problem.
0b08571a-6165-4e12-a07c-3fe541f4f8a8	Bookish Backup	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-BookishBackup.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT76	C	Magic	4	2	1			Immediate: Put a 2 [Magic] Figment Friend token into play.
e5145443-eef1-4c84-b535-d8c872ca855b	Brotherly Love	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-BrotherlyLove.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT77	C	Honesty	4	1	3		Chaotic	Chaos: When this card is flipped, put a +1 power counter on one of your Friends. Immediate: Put two +1 power counters on one of your Friends.
3145a8c3-327b-4507-9345-b789584d9b95	Coming Through!	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-ComingThrough.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT78	R	Honesty	4	1	2			Immediate: A player puts the top 2 cards of their deck into their discard pile.
ae9f5212-6ecc-4f78-9de1-8fa5fd7b9fce	Cracking the Case	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-CrackingTheCase.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT79	R	Generosity	5	1	2			Immediate: Banish a Troublemaker.
d123c5eb-18fb-4066-a025-0b9507804ef5	Ever Vigilant	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-EverVigilant.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT80	C	Loyalty	3	2	3		Chaotic	Chaos: When this card is flipped, move one of your characters to a Problem. Immediate: Move one of your characters to each Problem.
33e343c5-d84f-49c5-80cd-c4607676723e	Foodfight!	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Foodfight.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT81	U	Laughter	5	2	2			Immediate: Dismiss a Friend with 3 or more power.
9b5bb053-cb1a-48e5-b609-bd213000fe83	Frozen in Magicite	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-FrozenInMagicite.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT82	C	Magic	4	2	2		Chaotic	Chaos: When this card is flipped, move an opposing character. Immediate: Move an opposing character.
bfbed10d-c53a-4089-a8e9-0d79c8ef32d3	Magical Misfire	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-MagicalMisfire.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT83	R	Magic	6	1	2			Immediate: Banish all cards in a discard pile, then draw a card.
99e8e477-9be9-4703-aed3-0152132dcd3b	Music in the Treetops	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-MusicInTheTreetops.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT84	R	Multicolor	4	1	2		Song	Main Phase: Choose one: Look at the top 2 cards of a Problem deck and put them on the top or bottom of that deck in any order, put 2 1 [Kindness] Critter Friend tokens into play, or each player retires a Friend.
8180095a-b80f-45b8-90cf-6c0ce6744ffc	Push Comes to Shove	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-PushComesToShove.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT85	U	Honesty	3	2	1			Main Phase: Put a 3 [Honesty] Rock Friend token into play.
5c67955b-fb44-4d5a-8dab-bbc099d3b4b5	Redeeming Qualities	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-RedeemingQualities.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT86	SR	Generosity	3	3	3			Main Phase: Put a Friend from your discard pile into play.
339de03e-af38-4b62-bbaa-90704a78680a	Repulsor Blast	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-RepulsorBlast.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT87	C	Kindness	5	1	2			Main Phase: Troublemakers don't prevent you from confronting Problems until the end of the turn.
bd38cc29-c220-4bb1-9de2-a63c574493af	Sisterhood	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Sisterhood.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT88	R	Multicolor	4	1	2		Song	Main Phase: Choose one: Flip an additional card during faceoffs until the start of your next turn, move an opposing character, or name a card type and an opponent reveals their hand and discards a card with that type.
b64f1e6b-fce3-45fd-ac88-bd007755f0fa	Sneak Attack	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-SneakAttack.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT89	R	Magic	5	1	2			Main Phase: Search your deck for a Troublemaker, reveal it, and put it into your hand.
c98afb70-3388-4a0a-be96-981682f3069e	The Rainbow Connection	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TheRainbowConnection.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT90	C	Loyalty	3	1	4			Immediate: A Friend involved in a faceoff gets +3 power and Diligent 3 until the end of the faceoff.
e7356cd7-ffc7-48a8-afd2-78d887855a62	The Spectacle	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TheSpectacle.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT91	R	Multicolor	4	1	2		Song	Main Phase: Choose one: Put an opposing Friend with 2 or less power on top of its owner's deck, double the power of one of your Troublemakers until the start of your next turn, or put an Event from your discard pile into your hand.
ec41fdb4-2c6d-4812-9a6d-620e10895061	The Vote	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TheVote.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT92	R	Multicolor	4	1	2		Song	Main Phase: Choose one: Frighten an opposing Friend, opponents can't play Events this turn, or if you have fewer points than an opponent score a point.
bfb2c455-a8fd-4842-8136-f9f5c97372f9	Time Warp	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TimeWarp.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT93	U	Magic	5	3	3			Main Phase: Put a Friend or Resource on top of its owner's deck.
a7199332-c277-402e-a839-584d67da3a90	We'll Make Our Mark	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-WellMakeOurMark.jpg	default	Event	Marks in Time	Marks in Time	playerNDeck	MT94	R	Multicolor	4	1	2		Song	Main Phase: Choose one: Draw 3 cards then discard 3 cards, challenge an opposing Troublemaker with one of your characters, or move your Mane Character and it gets +2 power until the end of the turn.
f13b11b3-edca-47be-bbef-47118d94d0c7	Alicorn Amulet	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-AlicornAmulet.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT95	R	Multicolor	5	1	1		Accessory, Artifact, Unique	Play on one of your Troublemakers. That Troublemaker is Epic and has +3 power. Main Phase: Pay [1] to move that Troublemaker.
2276fd88-1394-4b71-a2d9-4432a784ca3a	Bedazzling Costume	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-BedazzlingCostume.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT96	U	Generosity	5	1	3		Accessory, Chaotic	Chaos: At the end of a faceoff while this card is flipped, put this card into play attached to one of your Friends. Play on a Friend That Friend has +1 power for each Accessory attached to it.
0097d6a2-b11f-4740-8fd0-60a0853a839a	Cybernetic Limb Actuator	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-CyberneticLimbActuator.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT97	R	Multicolor	4	2	1	Hasty	Accessory, Unique	Play on one of your Friends. When this card enters play, move that Friend. That friend has +3 power.
5d1bf548-b876-4b5a-adce-40b6c07173f1	Detective Duds	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-DetectiveDuds.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT98	C	Generosity	4	2	2		Accessory	Play on a Friend That Friend has +3 power and Prepared.
09817b8a-f180-4d92-8e1c-2841094064b9	Fernando	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Fernando.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT99	R	Laughter	4	1	4		Asset, Chaotic	Chaos: When this card is flipped, an opponent retires a Friend involved in the faceoff. Play to your home. When this card enters play, draw a card. At the start of a faceoff, you may put this card on top of its owner's deck.
6d3602ef-e41a-4723-8d16-6f23599c92f2	Hearth's Warming Traditions	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-HearthsWarmingTraditions.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT100	R	Honesty	4	4	3		Asset	Play to your home. At the end of your turn, put a 3 [Honesty] Rock Friend token into play.
8f3a18f6-67c6-457f-9e74-34c8d122d4af	Industrial Revolution	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-IndustrialRevolution.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT101	C	Kindness	5	1	2		Dilemma	When you confront this Problem, you may put a 1 [Kindness] Critter Friend token into play at each Problem.
95f839e2-fcfc-46df-99b7-67fe6a79bd0c	Invasion of the Changelings	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-InvasionOfTheChangelings.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT102	C	Generosity	4	2	2		Dilemma	When you confront this Problem, you may put a Friend from an opponent's discard pile into play under your control.
ef3cb5e4-6296-4b16-be42-607fa8b4be50	Jest Clowning Around	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-JestClowningAround.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT103	C	Laughter	4	1	2		Dilemma	When you confront this Problem, you may replace another Problem.
46da449c-913f-4fec-b4ad-3817376e5426	Magic Arena	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-MagicArena.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT104	SR	Magic	3	2	3		Location, Unique	Play to your home. Main Phase: Pay [1] and exhaust this card to look at the top card of your deck and choose a number. An opponent guesses whether that card's power matches the chosen number and you reveal that card. If that opponent guesses correctly, banish that card. Otherwise, gain [3].
19438831-a1aa-49ce-a694-5fc469176fea	Nightmare Scenario	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-NightmareScenario.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT105	C	Magic	4	1	2		Dilemma	When this card enters play, you may put a Troublemaker from your hand into play face-up.
b63b9afd-4ee1-4f50-af44-c11278e85005	Sweet Apple Factory	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-SweetAppleFactory.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT106	R	Multicolor	5	1	2		Location, Unique	Play to your home. Immediate: Exhaust this card and remove a +1 power counter from one of your cards to gain [1].
68196bcf-e34b-463a-a3e8-6340f00f23bf	The Great Crystal War	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TheGreatCrystalWar.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT107	C	Honesty	4	2	2		Dilemma	When you confront this Problem, choose a Problem. You may put a +1 power counter on each of your Friends there.
22382d11-8e8e-4f7a-bcdb-624ee7c6a16a	Tirek's Reign of Terror	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TireksReignOfTerror.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT108	C	Loyalty	4	1	2		Dilemma	When you confront this Problem, you may frighten a Friend.
737164ca-6302-4e44-a8f1-9d20120d55a3	Train Station	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TrainStation.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT109	R	Multicolor	4	1	2		Location, Unique	Play on a Problem. Immediate: Pay [2] and exhaust this card to dismiss an opposing Friend here with 3 or more power.
74ebf59b-6e39-418f-8db4-8064e9b74e4a	Wonderbolts Stadium	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-WonderboltsStadium.jpg	default	Resource	Marks in Time	Marks in Time	playerNDeck	MT110	R	Multicolor	4	1	1		Location, Unique	Play to your home. Main Phase: Exhaust this card to pay [1] less to play your next card this turn.
db86695c-0d4a-45c7-8d87-a2eb1cfb5141	Discord	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Discord-3.jpg	default	Troublemaker	Marks in Time	Marks in Time	playerNDeck	MT111	U		5					At the start of your Troublemaker phase, you may remove a counter from a ready card.
6f13f961-aff1-4c77-bc8e-8a7202b0d5e0	King Sombra	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-KingSombra.jpg	default	Troublemaker	Marks in Time	Marks in Time	playerNDeck	MT112	C		4					At the start of your Troublemaker phase, exhaust one of your characters at random to gain [1].
8e83114b-df32-4806-bd22-5f60648855e7	Lord Tirek	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-LordTirek.jpg	default	Troublemaker	Marks in Time	Marks in Time	playerNDeck	MT113	SR		4					At the start of your Troublemaker phase, put a +1 power counter on this card. When you put a +1 power counter on this card, if it has exactly 3 +1 power counters on it, frighten all Friends here. While this card has at least 3 +1 power counters on it, it is Epic.
c9826dfd-f6c3-4bb8-b5aa-e04d73fd2d5b	Nightmare Moon	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-NightmareMoon.jpg	default	Troublemaker	Marks in Time	Marks in Time	playerNDeck	MT114	R		4					When this card is uncovered, dismiss a frightened Friend.
71f5ed9b-4a48-480a-85c3-7af064af9c46	Queen Chrysalis	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-QueenChrysalis.jpg	default	Troublemaker	Marks in Time	Marks in Time	playerNDeck	MT115	R		5					At the start of a faceoff involving this card, you may gain control of an opposing Friend until the end of the faceoff.
ed481191-c44f-4267-a049-3916358b1721	A Second Chance	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-ASecondChance.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT116	C					Starting Problem		At the start of your first turn, if you did not play first, gain [1]. (You choose your Starting Problem before determining who plays first.).
ee98717e-b93e-4127-a026-d116eeeb7f4b	Anxious Animals	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-AnxiousAnimals.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT117	U							When you confront this Problem, you may put a 1 [Kindness] Critter Friend token into play.
7c709b68-0e9d-4abc-80d7-6f15e2abc9c5	Awkward Cuteceñara	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-AwkwardCuteceAra.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT118	U							Main Phase: Exhaust your Mane Character to put a 1 [Laughter] Earth Pony Friend token into play.
06643c9a-f3d3-447e-9c7f-6dd2af1d3407	Blackmail	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-Blackmail.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT119	U							At the end of your opponent's turn, if no Problems were confronted this turn, score a point.
6240d269-3208-4eb7-ab6f-2810faabac9e	Blankest Flanks	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-BlankestFlanks.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT120	R							Friends here have 2 power and can't gain or lose power.
5483c4fc-58da-4b41-883a-af888725ca32	Changeling Clash	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-ChangelingClash.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT121	R							At the end of your Main Phase, you may challenge an opposing Troublemaker here with all of your characters here.
ca07f064-4a17-4b38-83db-9ab8ffeeba2c	Desperate Times	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-DesperateTimes.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT122	R							During Troublemaker faceoffs here, flip an additional card.
8fbdd37f-3359-49d8-89b8-8b27741a4f9b	Entrance Exam	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-EntranceExam.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT123	U							Main Phase: Exhaust your Mane Character to gain [1].
9b4b907e-3f46-42b5-856b-86bafe00d6b1	Equal, or Else	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-EqualOrElse.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT124	U							Friends with 3 or more power can't be played here.
3e3f585c-6bd3-4060-9915-12a8ff249d5c	Falling Rock Zone	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-FallingRockZone.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT125	U							Your Friends here have Persistent.
a257b261-59e0-434d-854d-564e1d194368	Family Feud	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-FamilyFeud.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT126	U							When this card enters play, name a card. An opponent reveals their hand and discards all cards with that name.
2cc5cdc5-4217-4924-8d1f-ba51d926a797	Feeding the Front Line	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-FeedingTheFrontLine.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT127	R							When you start a faceoff here, flip an additional card.
2dbf6bf0-60cb-4ba9-8e05-e963edc2827a	Guilty Until Proven Innocent	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-GuiltyUntilProvenInnocent.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT128	U							When this card enters play, you may move your Mane Character to this Problem.
f54339bf-a25c-4f11-ac97-d04cb5bbd433	Hysterical Recreation	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-HystericalRecreation.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT129	U							Your Troublemakers have +1 power for each of your characters here.
d983f3ca-7696-47f0-9e80-1657732801bd	It's a Secret to Everypony	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-ItsASecretToEverypony.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT130	U							You may pay [1] less to play the first Friend you play to this Problem each turn, to a minimum of [1].
9d6c1803-8615-41f5-9c28-21044e24a94d	Nightmare Night, What a Fright!	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-NightmareNightWhatAFright.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT131	U							When this Problem becomes solved, frighten a Friend.
3116e8ff-3736-4aaf-8874-5d082e0014d9	On the Case	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-OnTheCase.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT132	R							When an opponent starts a faceoff here, gain [2].
f9c126d5-0fbf-4141-813c-9ff4c605d1ee	Trading Traditions	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-TradingTraditions.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT133	C					Starting Problem		When this card enters play, choose a color. Your Mane Character has the chosen color.
c47e1d06-f5a4-4aba-85ff-baea74e183ae	Unreasonable Demands	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-UnreasonableDemands.jpg	default	Problem	Marks in Time	Marks in Time	playerNProblemDeck	MT134	U							When this Problem becomes solved, you may banish a Friend.
8bc4a85f-9892-42c4-9000-d7e9dcc71618	Starlight Glimmer	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-StarlightGlimmer-4.jpg	default	Mane Character	Marks in Time	Marks in Time	playerNStarting	MT135	UR	Magic	1			Home Limit 3	Unicorn	When you confront this card's Problem, turn this card over.
c6903dd3-8927-4e51-9bf8-90bf3bc5b954	Big Mac	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-BigMac.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT136	UR	Honesty	3	3	2	Diligent 2	Earth Pony, Foal	Main Phase: Pay [2] to Cutie Mark this card. While this card is Cutie Marked, it has "During faceoffs involving this card, flip an additional card.".
f7069baf-3024-4ebf-9f47-e9cb80acc188	Cheese Sandwich	mlp-ccg/marks-in-time/MlpCcg-MarksInTime-CheeseSandwich.jpg	default	Friend	Marks in Time	Marks in Time	playerNDeck	MT137	UR	Laughter	2	2	3		Earth Pony, Foal	When this card enters play, you may look at the top card of a Problem deck and put it on the top or bottom of that deck. Main Phase: Pay [2] to Cutie Mark this card. When this card becomes Cutie marked, you may replace its Problem.
