databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	title	tags	emblem	color	strength	defense	blast	destiny	requiredPower	requiredColor	requiredEmblem	text	help	number
GrandPrix_2r64lfls.jpg	Like Father, Like Son	mmtcg/grand-prix/Mmtcg-GrandPrix-LikeFatherLikeSon.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Blue				4		2x Blue		Return up to 3 resources to their owners'hands.		2R64
GrandPrix_2r65noseknows.jpg	Nose Knows	mmtcg/grand-prix/Mmtcg-GrandPrix-NoseKnows.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Red				5		2x Red		Add 1 to your blast destiny for each resource in play.		2R65
GrandPrix_2r66UnwaveringLoyalty.jpg	Unwavering Loyalty	mmtcg/grand-prix/Mmtcg-GrandPrix-UnwaveringLoyalty.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck			MegaMan	Blue				2			1x MegaMan	Discard a card to make your MegaMan blast -2. Place this card in your power gauge.		2R66
GrandPrix_2r67WaI.jpg	What an Intrusion	mmtcg/grand-prix/Mmtcg-GrandPrix-WhatAnIntrusion.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Yellow				3		2x Yellow		Place all cards in your hand in your power gauge.		2R67
GrandPrix_2r68ahigherlevel.jpg	A Higher Level	mmtcg/grand-prix/Mmtcg-GrandPrix-AHigherLevel.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			ProtoMan	Red				3	4		1x ProtoMan	SPEND: Add 4 to your blast destiny.		2R68
GrandPrix_2r69Bringiton.jpg	Bring It On	mmtcg/grand-prix/Mmtcg-GrandPrix-BringItOn.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			ProtoMan	Blue				4			1x ProtoMan	SPEND: Reduce your ProtoMan's strength by any amount (to a minimum of 0) to reduce his blast by that amount.		2R69
GrandPrix_2r70FO.jpg	Falling Object	mmtcg/grand-prix/Mmtcg-GrandPrix-FallingObject.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			PharaohMan	Red				2			1x PharaohMan	SPEND: Burn a power to place 2 cards from your discard pile on top of your deck.		2R70
GrandPrix_2r71foha.jpg	Full of Hot Air	mmtcg/grand-prix/Mmtcg-GrandPrix-FullOfHotAir.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			AirMan	Green				5	2		1x AirMan	SPEND: Place this card on top of your deck.		2R71
GrandPrix_2r72Glide.JPG	Glide	mmtcg/grand-prix/Mmtcg-GrandPrix-Glide.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	At Your Service	Ally		Green				1	5			SPEND: Take a card from your deck into hand. Shuffle your deck.		2R72
GrandPrix_2r73keepbattling.jpg	Keep Battling	mmtcg/grand-prix/Mmtcg-GrandPrix-KeepBattling.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			SnakeMan	Green				3	3		1x SnakeMan	SPEND: If you have no cards in hand, burn a power to draw 4 cards.		2R73
GrandPrix_2r74megamanally.jpg	MegaMan	mmtcg/grand-prix/Mmtcg-GrandPrix-MegaMan-2.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Licensed to Delete	Ally		Red				1	4			SPEND: Make your opponent lose 3 energy.		2R74
GrandPrix_2r75Petrify.jpg	Petrify	mmtcg/grand-prix/Mmtcg-GrandPrix-Petrify.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			PharaohMan	Yellow				2	2		1x PharaohMan	SPEND: Burn 3 power to burn all of your opponent's power.		2R75
GrandPrix_2r76protomanally.jpg	ProtoMan	mmtcg/grand-prix/Mmtcg-GrandPrix-ProtoMan.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Controlled Fury	Ally		Blue				1	4			SPEND: Make your opponent place each card in hand in his or her power gauge.		2R76
GrandPrix_2r77Rollally.JPG	Roll	mmtcg/grand-prix/Mmtcg-GrandPrix-Roll.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Downtown Chaperone	Ally		Yellow				1	4			SPEND: Power up twice for each other ally you have in play.		2R77
GrandPrix_2sr82correction.jpg	Correction	mmtcg/grand-prix/Mmtcg-GrandPrix-Correction.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Blue				5		3x Blue		Opponent discards down to 1 card.		2SR82
GrandPrix_2sr83oyo.jpg	Owe You One	mmtcg/grand-prix/Mmtcg-GrandPrix-OweYouOne.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Green				5		3x Green		Opponent draws 3 cards and you recharge 3 energy.		2SR83
GrandPrix_2sr84US.jpg	Ultimate Sacrifice	mmtcg/grand-prix/Mmtcg-GrandPrix-UltimateSacrifice.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Yellow				5		3x Yellow		Destroy all resources, burn all power and discard all hands.		2SR84
GrandPrix_2sr85unbelievable.jpg	Unbelievable!	mmtcg/grand-prix/Mmtcg-GrandPrix-Unbelievable.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Red				5		3x Red		Place all BattleChips in your discard pile on top of your deck.		2SR85
GrandPrix_2sr86arashi.jpg	Arashi	mmtcg/grand-prix/Mmtcg-GrandPrix-Arashi.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Wide Open	NetOp	AirMan	Blue				4	4		1x AirMan	Your AirMan is blast -1 for each of your other AirMan cards in play.		2SR86
GrandPrix_2sr87chaud.jpg	Chaud	mmtcg/grand-prix/Mmtcg-GrandPrix-Chaud.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Smooth Operator	NetOp	ProtoMan	Red				4	4		1x ProtoMan	Your ProtoMan is defense +1 for each of your other ProtoMan cards in play.		2SR87
GrandPrix_2sr88LanHS.jpg	Lan	mmtcg/grand-prix/Mmtcg-GrandPrix-Lan.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Hot Shot	NetOp	MegaMan	Blue				2	3		1x MegaMan	Your power gauge has one additional position for each of your MegaMan cards in play.		2SR88
GrandPrix_2sr89ms.jpg	Ms. Millionaire	mmtcg/grand-prix/Mmtcg-GrandPrix-MsMillionaire.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Politely Evil	NetOp	SnakeMan	Green				2	3		1x SnakeMan	Your SnakeMan is strength +1 for each of your other SnakeMan cards in play.		2SR89
GrandPrix_2sr90SacredKingdom.jpg	Sacred Kingdom	mmtcg/grand-prix/Mmtcg-GrandPrix-SacredKingdom.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			PharaohMan	Yellow				5	5		1x PharaohMan	Whenever you are about to lose an energy during battle, you may power up instead. You may only do this once each turn for each of your other PharaohMan cards in play.		2SR90
GrandPrix_2sr91Tory.jpg	Tory	mmtcg/grand-prix/Mmtcg-GrandPrix-Tory.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Rookie NetOp	NetOp	IceMan	Yellow				3	4		1x IceMan	Whenever you blast, you may place a card from hand in your power gauge for each of your other IceMan cards in play.		2SR91
GrandPrix_2st78pharaohman.jpg	PharaohMan	mmtcg/grand-prix/Mmtcg-GrandPrix-PharaohMan.jpg	default	NetNavi	Grand Prix	GrandPrix	playerNNetNavi	Ultimate NetNavi		PharaohMan		3	2	4							2St78
GrandPrix_2st79Protoman1.JPG	ProtoMan	mmtcg/grand-prix/Mmtcg-GrandPrix-ProtoMan-2.jpg	default	NetNavi	Grand Prix	GrandPrix	playerNNetNavi	GrandPrix Champ		ProtoMan		3	1	2							2St79
GrandPrix_2st80OtD.jpg	Open the Door	mmtcg/grand-prix/Mmtcg-GrandPrix-OpenTheDoor.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Red				3	4			SPEND: If you played a BattleChip this turn, add its destiny to your blast destiny.		2St80
GrandPrix_2st81VM.jpg	Virtual Martyr	mmtcg/grand-prix/Mmtcg-GrandPrix-VirtualMartyr.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Blue				3	4			SPEND: Make a NetNavi blast -1 until end of next turn. Place this card in your power gauge.		2St81
GrandPrix_2ur100allnatural.jpg	All Natural	mmtcg/grand-prix/Mmtcg-GrandPrix-AllNatural.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			IceMan	Green				3	4		1x IceMan	SPEND: Burn 5 power to reveal all cards in your opponent's power gauge and note the total of their destinies. Recharge that much energy.		2UR100
GrandPrix_2ur101GBG.jpg	Glow, Baby, Glow	mmtcg/grand-prix/Mmtcg-GrandPrix-GlowBabyGlow.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			MegaMan	Yellow				5	4		1x MegaMan	SPEND: Discard 3 cards to power up 5 times.		2UR101
GrandPrix_2ur92BB3.jpg	BoysBomb3	mmtcg/grand-prix/Mmtcg-GrandPrix-BoysBomb3.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								5	4	3x Yellow		Lose 2 energy to make your NetNavi strength +3 for each card in your power gauge.		2UR92
GrandPrix_2ur93doublepoint.jpg	DoublePoint	mmtcg/grand-prix/Mmtcg-GrandPrix-DoublePoint.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								5	4			Burn 2 power to make your NetNavi strength +2 for each BattleChip you play this turn (including this one). You may play another BattleChip.		2UR93
GrandPrix_2ur94geddon3.jpg	Geddon3	mmtcg/grand-prix/Mmtcg-GrandPrix-Geddon3.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								5	5	1x Green		Burn 3 power to make your NetNavi strength +2 for each card in your hand and your opponent's hand.		2UR94
GrandPrix_2ur95recov200.jpg	Recovery200	mmtcg/grand-prix/Mmtcg-GrandPrix-Recovery200.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								5	3			Discard 4 cards of the same color to make your NetNavi defense +10.		2UR95
GrandPrix_2ur96BlownAway.jpg	Blown Away	mmtcg/grand-prix/Mmtcg-GrandPrix-BlownAway.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck			AirMan	Blue				2			1x AirMan	Lose 1 energy for each point of your AirMan's blast and note each destiny. Opponent reveals his or her hand and discards each card with any of those destinies.		2UR96
GrandPrix_2ur97CEA.jpg	Collect 'Em All	mmtcg/grand-prix/Mmtcg-GrandPrix-CollectEmAll.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck			SnakeMan	Red				6			1x SnakeMan	Discard 2 cards to make your opponent lose 1 energy for each point of his or her blast destiny.		2UR97
GrandPrix_2ur98DarkAdmon.jpg	Dark Admonition	mmtcg/grand-prix/Mmtcg-GrandPrix-DarkAdmonition.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck			ProtoMan	Red				3			1x ProtoMan	Lose 2 energy for each point of strength your ProtoMan has to make your opponent lose 5 energy.		2UR98
GrandPrix_2ur99liberation.jpg	Liberation	mmtcg/grand-prix/Mmtcg-GrandPrix-Liberation.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck			PharaohMan	Red				3			3x PharaohMan	Whenever you burn a power, you make add 3 to your blast destiny.		2UR99
Promo_3-1theoath.jpg	The Oath	mmtcg/promo/Mmtcg-Promo-TheOath.jpg	default	Resource	Promo	Promo	playerNDeck				Blue				0	2			SPEND: Burn a power to cancel a blast destiny.		3*1
Grave_3c1Magnetman.JPG	MagnetMan	mmtcg/grave/Mmtcg-Grave-MagnetMan.jpg	default	NetNavi	Grave	Grave	playerNNetNavi	Polarized		MagnetMan		4	0	3					Whenever you blast, you may recharge 2 energy.		3C1
Grave_3c10nojoke.jpg	No Joke	mmtcg/grave/Mmtcg-Grave-NoJoke.jpg	default	Event	Grave	Grave	playerNDeck				Yellow				5		1x Yellow		Opponent powers up twice.		3C10
Grave_3c11WIU.jpg	Wrap It Up	mmtcg/grave/Mmtcg-Grave-WrapItUp.jpg	default	Event	Grave	Grave	playerNDeck				Red				2				Add 3 to your blast destiny.		3C11
Grave_3c12backedup.jpg	Backed Up	mmtcg/grave/Mmtcg-Grave-BackedUp.jpg	default	Resource	Grave	Grave	playerNDeck			WoodMan	Red				1			1x WoodMan	SPEND: Return this resource to your hand.		3C12
Grave_3c13bomboy.jpg	BomBoy	mmtcg/grave/Mmtcg-Grave-BomBoy.jpg	default	Resource	Grave	Grave	playerNDeck		Virus		Red				3	4			SPEND: Discard a card to reduce a NetNavi's defense to 0.	(Viruses are not unique. Whenever you play a virus, you may play another copy of that virus from your deck, then shuffle your deck.)	3C13
Grave_3c14CarbCraving.jpg	Carb Craving	mmtcg/grave/Mmtcg-Grave-CarbCraving.jpg	default	Resource	Grave	Grave	playerNDeck				Yellow				5	3			SPEND: Discard 2 cards to power up three times.		3C14
Grave_3c15DN.jpg	Doubting Navi	mmtcg/grave/Mmtcg-Grave-DoubtingNavi.jpg	default	Resource	Grave	Grave	playerNDeck				Yellow				2				SPEND: Discard a card to burn an opponent's power.		3C15
Grave_3c16eliminate.jpg	Eliminate	mmtcg/grave/Mmtcg-Grave-Eliminate.jpg	default	Resource	Grave	Grave	playerNDeck				Blue				2	3			SPEND: Return this resource or a resource in play to its owner's hand.		3C16
Grave_3c17EE.jpg	Envious Evil	mmtcg/grave/Mmtcg-Grave-EnviousEvil.jpg	default	Resource	Grave	Grave	playerNDeck				Red				5				SPEND: Lose 1 energy.		3C17
Grave_3c18firmbarrier.jpg	Firm Barrier	mmtcg/grave/Mmtcg-Grave-FirmBarrier.jpg	default	Resource	Grave	Grave	playerNDeck				Red				2				SPEND: Discard a card to make your NetNavi defense +2.		3C18
Grave_3c19GD.jpg	Gender Differences	mmtcg/grave/Mmtcg-Grave-GenderDifferences.jpg	default	Resource	Grave	Grave	playerNDeck				Green				1	3			SPEND: Lose 2 energy to take a card from your discard pile into hand.		3C19
Grave_3c2shadowman.jpg	ShadowMan	mmtcg/grave/Mmtcg-Grave-ShadowMan.jpg	default	NetNavi	Grave	Grave	playerNNetNavi	Dark Ninja		ShadowMan		1	2	2					Whenever you blast, you may return up to 2 resources to their owners' hands.		3C2
Grave_3c20GIA.jpg	Giving It Away	mmtcg/grave/Mmtcg-Grave-GivingItAway.jpg	default	Resource	Grave	Grave	playerNDeck				Green				4				SPEND: Discard 2 cards to recharge 3 energy.		3C20
Grave_3c21interconnected.jpg	Interconnected	mmtcg/grave/Mmtcg-Grave-Interconnected.jpg	default	Resource	Grave	Grave	playerNDeck			Bass	Yellow				3	3		1x Bass	SPEND: Discard a card to blast. This does not count against your blast limit.		3C21
Grave_3c22JaN.jpg	Just a Nuisance	mmtcg/grave/Mmtcg-Grave-JustANuisance.jpg	default	Resource	Grave	Grave	playerNDeck				Blue				3				SPEND: Discard a card and note its color. Cancel a blast destiny of that color.		3C22
Grave_3c23lark.jpg	Lark	mmtcg/grave/Mmtcg-Grave-Lark.jpg	default	Resource	Grave	Grave	playerNDeck		Virus		Blue				0	3			SPEND: Burn a power to make your opponent discard a card.	(Viruses are not unique. Whenever you play a virus, you may play another copy of that virus from your deck, then shuffle your deck.)	3C23
Grave_3c24magtect.jpg	MagTect	mmtcg/grave/Mmtcg-Grave-MagTect.jpg	default	Resource	Grave	Grave	playerNDeck		Virus		Yellow				3	4			SPEND: Lose 3 energy to place a card from your discard pile in your power gauge.	(Viruses are not unique. Whenever you play a virus, you may play another copy of that virus from your deck, then shuffle your deck.)	3C24
Grave_3c25NMP.jpg	No More Practice	mmtcg/grave/Mmtcg-Grave-NoMorePractice.jpg	default	Resource	Grave	Grave	playerNDeck				Yellow				3	2			SPEND: Discard a yellow card to blast an additional time.		3C25
Grave_3c26OtT.jpg	One to Talk	mmtcg/grave/Mmtcg-Grave-OneToTalk.jpg	default	Resource	Grave	Grave	playerNDeck				Red				3	3			SPEND: Place a card from your discard pile on top of your deck.		3C26
Grave_3c27Requital.jpg	Requital	mmtcg/grave/Mmtcg-Grave-Requital.jpg	default	Resource	Grave	Grave	playerNDeck			SharkMan	Blue				1	3		1x SharkMan	SPEND: If you played a BattleChip this turn, place 2 cards from hand in your power gauge.		3C27
Grave_3c28shadowboss.jpg	Shadow Boss	mmtcg/grave/Mmtcg-Grave-ShadowBoss.jpg	default	Resource	Grave	Grave	playerNDeck			ShadowMan	Red				1			1x ShadowMan	SPEND: Discard a card to make your opponent lose 1 energy for each card in his or her hand over 2.		3C28
Grave_3c29spidy.jpg	Spidy	mmtcg/grave/Mmtcg-Grave-Spidy.jpg	default	Resource	Grave	Grave	playerNDeck		Virus		Green				2	4			SPEND: Make your opponent draw a card.	(Viruses are not unique. Whenever you play a virus, you may play another copy of that virus from your deck, then shuffle your deck.)	3C29
Grave_3c3skullman.jpg	SkullMan	mmtcg/grave/Mmtcg-Grave-SkullMan.jpg	default	NetNavi	Grave	Grave	playerNNetNavi	Skeletal Agent		SkullMan		2	1	2					Whenever you blast, you may place your resource in play in your power gauge.		3C3
Grave_3c30SiP.jpg	Stuck in Place	mmtcg/grave/Mmtcg-Grave-StuckInPlace.jpg	default	Resource	Grave	Grave	playerNDeck			MagnetMan	Yellow				1			1x MagnetMan	SPEND: Discard a card to power up once for each resource you have in play.		3C30
Grave_3c31surprisetransfer.jpg	Surprise Transfer	mmtcg/grave/Mmtcg-Grave-SurpriseTransfer.jpg	default	Resource	Grave	Grave	playerNDeck				Blue				4	2			SPEND: Lose 2 energy to place a card from hand in your power gauge.		3C31
Grave_3c32SweetIndignation.jpg	Sweet Indignation	mmtcg/grave/Mmtcg-Grave-SweetIndignation.jpg	default	Resource	Grave	Grave	playerNDeck				Green				3	4			SPEND: Burn a power to take a card from your deck into hand. Shuffle your deck.		3C32
Grave_3c33watchout.jpg	Watch Out	mmtcg/grave/Mmtcg-Grave-WatchOut.jpg	default	Resource	Grave	Grave	playerNDeck			SkullMan	Yellow				0			1x SkullMan	SPEND: Power up.		3C33
Grave_3c4Woodman.jpg	WoodMan	mmtcg/grave/Mmtcg-Grave-WoodMan.jpg	default	NetNavi	Grave	Grave	playerNNetNavi	Natural Leader		WoodMan		3	3	0							3C4
Grave_3c5Recov10.JPG	Recovery10	mmtcg/grave/Mmtcg-Grave-Recovery10.jpg	default	BattleChip	Grave	Grave	playerNDeck								4				Make your opponent take 2 random card from his or her discard pile into hand to make your NetNavi defense +2.		3C5
Grave_3c6Vulcan3.JPG	Vulcan3	mmtcg/grave/Mmtcg-Grave-Vulcan3.jpg	default	BattleChip	Grave	Grave	playerNDeck								2	4			Make your NetNavi strength +4.		3C6
Grave_3c7WW2.jpg	WhiteWeb2	mmtcg/grave/Mmtcg-Grave-WhiteWeb2.jpg	default	BattleChip	Grave	Grave	playerNDeck								5		1x Green		Opponent cannot draw cards.		3C7
Grave_3c8fortified.jpg	Fortified	mmtcg/grave/Mmtcg-Grave-Fortified.jpg	default	Event	Grave	Grave	playerNDeck				Green				2		1x Green		Recharge 2 energy.		3C8
Grave_3c9LYMI.jpg	Like You Mean It	mmtcg/grave/Mmtcg-Grave-LikeYouMeanIt.jpg	default	Event	Grave	Grave	playerNDeck				Blue				2		1x Blue		Opponent discards a card.		3C9
Promo_3p1mmx.jpg	MegaMan X	mmtcg/promo/Mmtcg-Promo-MegaManX.jpg	default	NetNavi	Promo	Promo	playerNNetNavi	Invincible		MegaMan X		3	1	2							3P1
Promo_3p1MMXP.jpg	MegaMan X	mmtcg/promo/Mmtcg-Promo-MegaManX-2.jpg	default	NetNavi	Promo	Promo	playerNNetNavi	Invincible		MegaMan X		3	1	2					Free Mega Man X Command Mission passcodes at megamantcg.com		3P1
Promo_3P2.jpg	AquaCustom Activate!	mmtcg/promo/Mmtcg-Promo-AquaCustomActivate.jpg	default	Event	Promo	Promo	playerNDeck		Style Change		Blue				3		4x Blue		Spend 4 blue resources for no effect to reveal your opponent's hand. Add the number of resources revealed to your NetNavi's strength and defense for the rest of the game.		3P2
Promo_3P4.png	WoodShield Activate!	mmtcg/promo/Mmtcg-Promo-WoodShieldActivate.png	default	Event	Promo	Promo	playerNDeck		Style Change		Green				1		4x Green		Place all of your resources, cards in hand, and cards in your power gauge on the bottom of your deck. Recharge 2 energy for each card placed there.		3P4
Promo_3P5.jpg	HeatGuts Activate!	mmtcg/promo/Mmtcg-Promo-HeatGutsActivate.jpg	default	Event	Promo	Promo	playerNDeck		Style Change		Red				5		2x Red		Look at the cards in your power gauge. You may play each of them this main phase, even if it is a resource. Burn all of your remaining power at the end of turn.		3P5
Grave_3r62BTL.jpg	Beginning to Learn	mmtcg/grave/Mmtcg-Grave-BeginningToLearn.jpg	default	Event	Grave	Grave	playerNDeck				Yellow				5		3x Yellow		For each card your opponent drew this turn, he or she spends a resource for no effect.		3R62
Grave_3r63bowdown.jpg	Bow Down	mmtcg/grave/Mmtcg-Grave-BowDown.jpg	default	Event	Grave	Grave	playerNDeck			ShadowMan	Red				4			2x ShadowMan	Name a destiny and reveal your opponent's hand. For each revealed card with that destiny, your opponent loses 2 energy.		3R63
Grave_3r64cuttingedge.jpg	Cutting Edge	mmtcg/grave/Mmtcg-Grave-CuttingEdge.jpg	default	Event	Grave	Grave	playerNDeck				Red				5		2x Red		Opponent loses an energy for each card fewer than 5 in his or her hand.		3R64
Grave_3r65EerieBlast.jpg	Eerie Blast	mmtcg/grave/Mmtcg-Grave-EerieBlast.jpg	default	Event	Grave	Grave	playerNDeck			SkullMan	Yellow				5			2x SkullMan	Reveal the cards in your power gauge. If their total destiny is greater than 15, opponent places his or her hand in his or her power gauge.		3R65
Grave_3r66Modestdefense.jpg	Modest Defense	mmtcg/grave/Mmtcg-Grave-ModestDefense.jpg	default	Event	Grave	Grave	playerNDeck				Blue				4		1x Blue		Opponent reveals his or her hand. Place a revealed BattleChip in your opponent's discard pile.		3R66
Grave_3r67oppatr.jpg	Opposites Attract	mmtcg/grave/Mmtcg-Grave-OppositesAttract.jpg	default	Event	Grave	Grave	playerNDeck			MagnetMan	Green				3			3x MagnetMan	Whenever you lose energy during battle, take the lost cards into hand.		3R67
Grave_3r68OutofWater.jpg	Out of Water	mmtcg/grave/Mmtcg-Grave-OutOfWater.jpg	default	Event	Grave	Grave	playerNDeck			SharkMan	Blue				4	2		1x SharkMan	Play any number of resources.		3R68
Grave_3r69Payaprice.jpg	Pay a Price	mmtcg/grave/Mmtcg-Grave-PayAPrice.jpg	default	Event	Grave	Grave	playerNDeck				Blue				4		2x Blue		Opponent discards a card for each resource he or she spent this turn.		3R69
Grave_3r70unlikely.jpg	Unlikely Source	mmtcg/grave/Mmtcg-Grave-UnlikelySource.jpg	default	Event	Grave	Grave	playerNDeck				Yellow				3		1x Yellow		Discard a BattleChip to make your opponent blast, if possible. Place this card in your power gauge.		3R70
Grave_3r71Yourapologies.jpg	Your Apologies	mmtcg/grave/Mmtcg-Grave-YourApologies.jpg	default	Event	Grave	Grave	playerNDeck				Green				4		2x Green		Opponent draws 2 cards for each point of energy he or she has lost this turn.		3R71
Grave_3r72atfault.jpg	At Fault	mmtcg/grave/Mmtcg-Grave-AtFault.jpg	default	Resource	Grave	Grave	playerNDeck			Bass	Yellow				2		1x Yellow		SPEND: Search your opponent's deck and place a card there in his or her discard pile.		3R72
Grave_3r73flawless.jpg	Flawless	mmtcg/grave/Mmtcg-Grave-Flawless.jpg	default	Resource	Grave	Grave	playerNDeck			Bass	Red				1			1x Bass	SPEND: Place a card from your discard pile on top of your deck.		3R73
Grave_3r74Gutsmanally.jpg	GutsMan	mmtcg/grave/Mmtcg-Grave-GutsMan.jpg	default	Resource	Grave	Grave	playerNDeck	Full Out Battler	Ally		Red				1	4			SPEND: Make your blast destiny +4.		3R74
Grave_3r75Sharkmanally.jpg	SharkMan	mmtcg/grave/Mmtcg-Grave-SharkMan.jpg	default	Resource	Grave	Grave	playerNDeck	Fishy Agent	Ally		Blue				1	4			SPEND: Cancel a BattleChip.		3R75
Grave_3r76Skullmanally.jpg	SkullMan	mmtcg/grave/Mmtcg-Grave-SkullMan-2.jpg	default	Resource	Grave	Grave	playerNDeck	Friendly Ghoul	Ally		Yellow				1	4			SPEND: Place a resource in play in its owner's power gauge.		3R76
Grave_3r77SurSha.jpg	Surprisingly Sharp	mmtcg/grave/Mmtcg-Grave-SurprisinglySharp.jpg	default	Resource	Grave	Grave	playerNDeck			SharkMan	Green				1			1x SharkMan	SPEND: If you played a BattleChip this turn, draw 2 cards.		3R77
Grave_3r78ViperousVines.jpg	Viperous Vines	mmtcg/grave/Mmtcg-Grave-ViperousVines.jpg	default	Resource	Grave	Grave	playerNDeck			WoodMan	Green				1			1x WoodMan	SPEND: Lose 2 energy to take a card from your discard pileinto hand.		3R78
Grave_3r79Woodmanally.jpg	WoodMan	mmtcg/grave/Mmtcg-Grave-WoodMan-2.jpg	default	Resource	Grave	Grave	playerNDeck	Outdoorsy	Ally		Green				1	4			SPEND: Take a card from your discard pile into hand.		3R79
Grave_3sr84AquaCustom.jpg	AquaCustom	mmtcg/grave/Mmtcg-Grave-AquaCustom.jpg	default	Resource	Grave	Grave	playerNDeck		Style Change		Blue				2	2	2x Blue		Whenever a player spends a Blue resource, you may make your opponent discard a card.		3SR84
Grave_3sr85Electeam.jpg	ElecTeam	mmtcg/grave/Mmtcg-Grave-ElecTeam.jpg	default	Resource	Grave	Grave	playerNDeck		Style Change		Yellow				4		1x Yellow		During each of your draw phases, if the only resources in play are yellow, you may power up an additional time.		3SR85
Grave_3sr86GVB.jpg	Grave VirusBeast	mmtcg/grave/Mmtcg-Grave-GraveVirusBeast.jpg	default	Resource	Grave	Grave	playerNDeck			Bass	Yellow				4	4		1x Bass	Whenever you play another Bass card, you may burn an opponent's power.		3SR86
Grave_3sr87heatguts.jpg	HeatGuts	mmtcg/grave/Mmtcg-Grave-HeatGuts.jpg	default	Resource	Grave	Grave	playerNDeck		Style Change		Red				0		1x Red		For each other red resource in play, your NetNavi's blast destinies are each +1.		3SR87
Grave_3sr88Kidgrave.jpg	Kid Grave	mmtcg/grave/Mmtcg-Grave-KidGrave.jpg	default	Resource	Grave	Grave	playerNDeck	Just a Puppet		ShadowMan	Red				4	4		1x ShadowMan	Whenever you play another ShadowMan card, you may make your opponent lose 1 energy for each resource he or she has in play.		3SR88
Grave_3sr89Maysa.jpg	Maysa	mmtcg/grave/Mmtcg-Grave-Maysa.jpg	default	Resource	Grave	Grave	playerNDeck	Commander Beef	NetOp	SharkMan	Blue				2	3		1x SharkMan	Whenever you play another SharkMan card, you may take a card from your power gauge into hand.		3SR89
Grave_3sr90miyu.jpg	Miyu	mmtcg/grave/Mmtcg-Grave-Miyu.jpg	default	Resource	Grave	Grave	playerNDeck	Misteriyu	NetOp	SkullMan	Yellow				0	3		1x SkullMan	Whenever you play another SkullMan card, you may place a resource from your discard pile in your power gauge.		3SR90
Grave_3sr91mrGauss.jpg	Mr. Gauss	mmtcg/grave/Mmtcg-Grave-MrGauss.jpg	default	Resource	Grave	Grave	playerNDeck	Devious Investor	NetOp	MagnetMan	Yellow				2	3		1x MagnetMan	Whenever you play another MagnetMan card, you may power up.		3SR91
Grave_3sr92Sal.jpg	Sal	mmtcg/grave/Mmtcg-Grave-Sal.jpg	default	Resource	Grave	Grave	playerNDeck	Black Rose	NetOp	WoodMan	Green				1	4		1x WoodMan	Whenever you play another WoodMan card, you may take a BattleChip from your discard pile into hand.		3SR92
Grave_3sr93Woodshield.jpg	WoodShield	mmtcg/grave/Mmtcg-Grave-WoodShield.jpg	default	Resource	Grave	Grave	playerNDeck		Style Change		Green				2		1x Green		The first time each turn you draw a card, reveal it. If that card is Green, draw another card.		3SR93
Grave_3st80Bass.jpg	Bass	mmtcg/grave/Mmtcg-Grave-Bass.jpg	default	NetNavi	Grave	Grave	playerNNetNavi	Ultimate Reborn		Bass		3	1	2							3St80
Grave_3st81Sharkman.jpg	SharkMan	mmtcg/grave/Mmtcg-Grave-SharkMan-2.jpg	default	NetNavi	Grave	Grave	playerNNetNavi	Aquatic Enforcer		SharkMan		2	2	2							3St81
