databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	klass	vp	flying	size	vitality	vitRed	ocb	babes	gold	beer	channeling	channeler	ranged	command	powerStones	basicDraw	ldl	mdl	luc	effect	bonus	script
RE_JibberMortalPirateCommon1.png	Jibber	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Jibber.png	default	mortal	Revised Edition	RE	playerNDeck	Pirate			M	7		4	L	G	B										+1 in rivers and lakes		
RE_LancerMortalKnightUncommon1.png	Lancer	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Lancer.png	default	mortal	Revised Edition	RE	playerNDeck	Knight			M	10		4			B										+10 vs. Large Creatures; -7 vs. Small Creatures.		
RE_MadFiendMortalFiendUncommon2.png	Mad Fiend	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-MadFiend.png	default	mortal	Revised Edition	RE	playerNDeck	Fiend			M	1		0			B										No bribery by Beer allowed once the Mad Fiend is in play unless the Mad Fiend is bribed first.		
RE_MajorPartyAnimalMortalAnimalUncommon1.png	Major Party Animal	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-MajorPartyAnimal.png	default	mortal	Revised Edition	RE	playerNDeck	Animal			L	4		0							Y						All creatures that can be bribed by beer can't fight and don't count towards control of the space (both sides). They can be attacked by secondary attackers		
RE_MarshalMortalKnightUncommon1.png	Marshal	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Marshal.png	default	mortal	Revised Edition	RE	playerNDeck	Knight			M	11		4		G											+2 Vitality to all your Knights played while the Marshal is in play. Immune to fear.		
RE_MasterGunnerMortalPirateUncommon1.png	Master Gunner	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-MasterGunner.png	default	mortal	Revised Edition	RE	playerNDeck	Pirate			M	6	8	1	L	G	B			5							5 pt. ranged attack.		
RE_MerchantMortalMisc.HumanUncommon1.png	Merchant	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Merchant.png	default	mortal	Revised Edition	RE	playerNDeck	Misc. Human			M	1	4	0	L												Destroys any Creature which can be bribed by Gold.		
RE_MuleMortalBarnyardAnimalCommon1.png	Mule	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Mule.png	default	mortal	Revised Edition	RE	playerNDeck	Barnyard Animal			M	2		0													Counts as 4 Vitality for control of space.		
RE_NaBoobMortalSlagBeastRare1.png	Na'Boob	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-NaBoob.png	default	mortal	Revised Edition	RE	playerNDeck	Slag Beast			L	12		3													Immune to small creatures.+2 in Dry Heaps		
RE_PaladinMortalKnightRare2.png	Paladin	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Paladin.png	default	mortal	Revised Edition	RE	playerNDeck	Knight			M	14		2				C									+4 Vitality to all your Knights played while Paladin is in play. All Mortals played after Paladin are immune to fear.		
RE_PartyAnimalMortalAnimalRare2.png	Party Animal	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PartyAnimal.png	default	mortal	Revised Edition	RE	playerNDeck	Animal			M	1	4	0													Immune to any Creature that can be bribed.		
RE_PaulyOfficialParrotMortalPirateRare2.png	Pauly, Official Parrot	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PaulyOfficialParrot.png	default	mortal	Revised Edition	RE	playerNDeck	Pirate		F	S	1		0							Y						Look at any one card in your opponent's Combat Hand.  If ANY of your Pirates survive, Pauly returns to your Shield. One per space per player.		
RE_PeskyVarmitMortalVarmitCommon1.png	Pesky Varmit	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PeskyVarmit.png	default	mortal	Revised Edition	RE	playerNDeck	Varmit			S	3		0		G											+3 Vitality vs. medium-sized Creatures.		
RE_PigDogMortalAnimalUncommon1.png	Pig Dog	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PigDog.png	default	mortal	Revised Edition	RE	playerNDeck	Animal			L	5		0		G											If you bribe with Babes while Pig Dog is in play, return Babes to your Storage Hand.		
RE_PinkFlamingosMortalAnimalRare1.png	Pink Flamingos	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PinkFlamingos.png	default	mortal	Revised Edition	RE	playerNDeck	Animal			L	29		0			B										All Creatures are immune to Pink Flamingoes.		
RE_PloogaktheConquerorMortalSlagBeastRare2.png	Ploogak the Conqueror	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PloogakTheConqueror.png	default	mortal	Revised Edition	RE	playerNDeck	Slag Beast			M	4		0													If Ploogak is alive after combat, add +2 Vitality to each living Slag Beast for control of the space. One per space per player.		
RE_PolarIceOgreMortalOgreUncommon1.png	Polar Ice Ogre	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-PolarIceOgre.png	default	mortal	Revised Edition	RE	playerNDeck	Ogre			L	10		0	L												No channeling vs. Polar Ice Ogre. +2 in the mountains		
RE_ReverendSmilinJackMortalMisc.HumanRare2.png	Reverend Smilin' Jack	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-ReverendSmilinJack.png	default	mortal	Revised Edition	RE	playerNDeck	Misc. Human			M	2		0	L	G	B				Y						If on a face down Terrain card that was once your Creature, you may use it in combat. After combat, any unbeaten Creature from your Shield may be used as Terrain.		
RE_RockGiantMortalGiantCommon1.png	Rock Giant	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-RockGiant.png	default	mortal	Revised Edition	RE	playerNDeck	Giant			L	14		3		B				4							6 pt. ranged attack. +2 in the mountains		
RE_SeerMortalWizardCommon2.png	Seer	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Seer.png	default	mortal	Revised Edition	RE	playerNDeck	Wizard			M	5		0		G		C			Y						For the duration of combat, your opponent must declare the Size of Creatures in match-ups before you pick your Creatures.		
RE_ShadowSpyMortalShadowBrotherhoodUncommon1.png	Shadow Spy	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-ShadowSpy.png	default	mortal	Revised Edition	RE	playerNDeck	Shadow Brotherhood			M	3		0				C			Y						Randomly pick the order that your opponent plays his cards in combat. He may used ranged attacks and secondary attackers normally.		
RE_ShadowWarriorMortalShadowBrotherhoodRare2.png	Shadow Warrior	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-ShadowWarrior.png	default	mortal	Revised Edition	RE	playerNDeck	Shadow Brotherhood			M	9		0							Y						Shadow Warrior may attack with +2 Vitality opponent's Up-Card provided it is a Creature. Opponent draws one less card next turn if Up-card is beaten.		
RE_SlagBunnyMortalSlagBeastUncommon1.png	Slag Bunny	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SlagBunny.png	default	mortal	Revised Edition	RE	playerNDeck	Slag Beast			M	6		0		G											Immune to creatures that can be bribed by Babes. Can heal one Slag Beast. One per Slag Bunny per space per player.		
RE_SloarchMortalSlagBeastUncommon1.png	Sloarch	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Sloarch.png	default	mortal	Revised Edition	RE	playerNDeck	Slag Beast			M	14		3													+7 in Dry Heaps		
RE_SnibsBonyRidgedMortalGoblinUncommon1.png	Snibs Bony Ridged	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SnibsBonyRidged.png	default	mortal	Revised Edition	RE	playerNDeck	Goblin			S	3		0		G			2								Can channel to Goblins only - even to Goblins that normally cannot accept channeling.		
RE_SnogwartMortalSlagBeastCommon1.png	Snogwart	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Snogwart.png	default	mortal	Revised Edition	RE	playerNDeck	Slag Beast			M	8		2													+3 in Dry Heaps		
RE_SorcererMortalWizardRare2.png	Sorcerer	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Sorcerer.png	default	mortal	Revised Edition	RE	playerNDeck	Wizard			M	8		0		G		C			Y						4 pt. AOE fireball.		
RE_SpeckledClamjackMortalClamjackCommon1.png	Speckled Clamjack	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SpeckledClamjack.png	default	mortal	Revised Edition	RE	playerNDeck	Clamjack			S	6		1			B										+3 in the swamp		
RE_SuperModelMortalMisc.HumanUncommon1.png	Super Model	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SuperModel.png	default	mortal	Revised Edition	RE	playerNDeck	Misc Human			M	1	4	0		G											Destroys any Creature bribable by Babes.		
RE_SwordsmanMortalKnightCommon2.png	Swordsman	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Swordsman.png	default	mortal	Revised Edition	RE	playerNDeck	Knight			M	6		3		G											The deceptions os steel are short-lived and the finality of truth is mutable. Only honor is the rock of certainty.		
RE_ThackleMortalSlagBeastCommon1.png	Thackle	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Thackle.png	default	mortal	Revised Edition	RE	playerNDeck	Slag Beast			L	12		4													+4 in Dry Heaps		
RE_UglyWartFiendMortalFiendUncommon2.png	Ugly Wart Fiend	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-UglyWartFiend.png	default	mortal	Revised Edition	RE	playerNDeck	Fiend			M	1		0	L												No bribery by Babes allowed once Ugly Wart Fiend is in play unless the Ugly Wart Fiend is bribed first.		
RE_VampireHuntersMortalMisc.HumanCommon1.png	Vampire Hunters	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-VampireHunters.png	default	mortal	Revised Edition	RE	playerNDeck	Misc. Human			M	8		1	L												+10 Vitality vs. Undead.		
RE_VarmitArcherMortalVarmitCommon1.png	Varmit Archer	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-VarmitArcher.png	default	mortal	Revised Edition	RE	playerNDeck	Varmit			S	2		0		G				1							1 pt. ranged attack		
RE_VisionaryMortalWizardCommon2.png	Visionary	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Visionary.png	default	mortal	Revised Edition	RE	playerNDeck	Wizard			M	5		0		G		C			Y						For the duration of combat, your opponent must declare the Type (border color) of Creatures in match-ups before you pick your Creatures.		
RE_WatcherMortalUncommon1.png	Watcher	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-Watcher.png	default	mortal	Revised Edition	RE	playerNDeck				L	20		8													+4 in rivers and lakes		
RE_YardRatMortalPirateUncommon2.png	Yard Rat	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-YardRat.png	default	mortal	Revised Edition	RE	playerNDeck	Pirate			M	5		3	L	G	B										'+1 in rivers and lakes		
DI_BuzzardMortalBarnyardAnimalCommon4.png	Buzzard	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Buzzard.png	default	mortal	Dagger Isle	DI	playerNDeck	Barnyard Animal		F	S	3		0			B										+1 Vitality when used as a secondary attacker.		
DI_CabinBoyMortalPirateCommon4.png	Cabin Boy	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-CabinBoy.png	default	mortal	Dagger Isle	DI	playerNDeck	Pirate			M	4		1	L	G	B										If an opponent tries to bribe one of your Pirates whie the Cabin Boy is in your combat hand, you can send the Cabin Boy to your Creature Pen instead.		
DI_CaptainHannibalHawksMortalPirateRare2.png	Captain Hannibal Hawks	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-CaptainHannibalHawks.png	default	mortal	Dagger Isle	DI	playerNDeck	Pirate			M	11		1	L	G	B										If the Captain is in play and unbeaten after primary attacks, you may choose to retreat your Shield and all unbeaten Creatures with it. Only one Captain per space, per player.		
DI_CaringGuyMortalGuyCommon4.png	Caring Guy	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-CaringGuy.png	default	mortal	Dagger Isle	DI	playerNDeck	Guy			M	4		1	L												Immune to fear. +1 Vitality to Mortals on both sides while the Caring Guy is in play.		
DI_EagleEyeMcFinnyMortalPirateRare3.png	Eagle-Eye McFinny	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-EagleEyeMcFinny.png	default	mortal	Dagger Isle	DI	playerNDeck	Pirate			M	2		0	L	G	B				Y						+2 to all your ranged attacks.		
DI_FangistheHunterAnimalMortalAnimalCommon34.png	Fangis the Hunter	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FangisTheHunter.png	default	mortal	Dagger Isle	DI	playerNDeck	Animal			M	8		0													+6 Vitality vs. Externals. (Errata applies - Henchman type is misprint)		
DI_FangistheHunterHenchmanMortalHenchmanCommon14.png	Fangis the Hunter	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FangisTheHunter-2.png	default	mortal	Dagger Isle	DI	playerNDeck	Henchman			M	8		0													+6 Vitality vs. Externals. (Errata applies - Henchman type is misprint)		
DI_FarmerBrownMortalMisc.HumanRare1.png	Farmer Brown	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FarmerBrown.png	default	mortal	Dagger Isle	DI	playerNDeck	Misc Human			M	6	10	0		G					Y						Detonate any Barnyard Animal during primary attacks to destroy both match-up Creatures; doesn't work on Guardians		
DI_FirstMateMuldoonMortalPirateCommon2.png	First Mate Muldoon	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FirstMateMuldoon.png	default	mortal	Dagger Isle	DI	playerNDeck	Pirate			M	6		2	L	G	B										Allows any non-flying, all-Pirate Shield to move one extra space, obeying all normal movement rules. Must show your opponent the Shield's contents when moving the extra space.		
DI_GiantAuntsMortalGiantCommon2.png	Giant Aunts	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-GiantAunts.png	default	mortal	Dagger Isle	DI	playerNDeck	Giant			L	8		3			B										If the Giants Aunts win a primary match-up over an enemy's Stronghold card, the card immediately turns to rubble.		
DI_GreatBateMortalBateCommon1.png	Great Ba'te	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-GreatBate.png	default	mortal	Dagger Isle	DI	playerNDeck	Ba'te			L	24		6													Immune to secondary attacks from Elementals.		
DI_GreatBlackRisharMortalRisharRare3.png	Great Black Ri'shar	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-GreatBlackRishar.png	default	mortal	Dagger Isle	DI	playerNDeck	Ri'shar		F	L	17		0													3 pt. AOE fear attack.		
DI_GroatieMortalSlagBeastRare4.png	Groatie	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Groatie.png	default	mortal	Dagger Isle	DI	playerNDeck	Slag Beast			S	3		1		G											+1 in Dry Heaps		
DI_GumboJakeMortalMisc.HumanCommon2.png	Gumbo Jake	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-GumboJake.png	default	mortal	Dagger Isle	DI	playerNDeck	Misc. Human			M	6		1			B										If Jake wins a primary match-up over an opponent's terrain space, his/her terrain card is immediately discarded.		
DI_HookToedGnasherMortalGnasherCommon2.png	Hook Toed Gnasher	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-HookToedGnasher.png	default	mortal	Dagger Isle	DI	playerNDeck	Gnasher			L	12		3	L												If the Hook Toed Gnasher beats a small Creature during primary attacks, the small Creatures is destroyed.		
DI_KnifeofShadowMortalShadowBrotherhoodCommon4.png	Knife of Shadow	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-KnifeOfShadow.png	default	mortal	Dagger Isle	DI	playerNDeck	Shadow Brotherhood			M	5	7	3							Y						If opponent's Up-Card is Creature, pick a card from his/her combat hand.  Compare its Base Vitality to the Base Vitality of that opponent's Up-card.  If the Up-card is lower, the card you picked is destroyed.		
DI_LyingScumMortalPirateCommon4.png	Lying Scum	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-LyingScum.png	default	mortal	Dagger Isle	DI	playerNDeck	Pirate			M	3		1	L	G	B										Counts as 4 Vitality for control of a space.		
DI_ManlyGuyMortalGuyCommon1.png	Manly Guy	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-ManlyGuy.png	default	mortal	Dagger Isle	DI	playerNDeck	Guy			M	8		0		G											Treat the text box on the Manly Guy's primary match-up opponent as empty for the duration of the combat.		
DI_NecromancerMortalWizardRare2.png	Necromancer	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Necromancer.png	default	mortal	Dagger Isle	DI	playerNDeck	Wizard			M	5	8	0	L				5								Channels to Undead only.		
DI_RottenGuyMortalGuyCommon2.png	Rotten Guy	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-RottenGuy.png	default	mortal	Dagger Isle	DI	playerNDeck	Guy			M	7	6	0		G											To wade the pools of malcontent is to acknowledge the loss of what could be.		
DI_ScurvyDogMortalPirateRare3.png	Scurvy Dog	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-ScurvyDog.png	default	mortal	Dagger Isle	DI	playerNDeck	Pirate			S	4		0						3							3 pt. ranged attack which can only be used if your current primary attacker is a Pirate		
DI_VoodooWizardMortalWizardCommon4.png	Voodoo Wizard	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-VoodooWizard.png	default	mortal	Dagger Isle	DI	playerNDeck	Wizard			M	3		0	L			C			Y						+4 Vitality to all of your secondary attackers.		
DI_WeaslyGuyMortalGuyCommon3.png	Weasly Guy	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-WeaslyGuy.png	default	mortal	Dagger Isle	DI	playerNDeck	Guy			M	4		0	L	G	B										If the Weasly Guy loses a primary match-up by more than 4 Vitality, he immediately returns to your Creature Pen.		
DN_AlJabahMortalCreatureU1.png	Al' Jabah	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-AlJabah.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Misc. Human			M	3		1		G					Y						If your opponent has more than one of the same Creature in his Combat Hand, they all immediately become Unchallenged Cars in melee. (Hey, you gotta dance.)		
DN_AnnoyingGnatsintheHoodMortalCreatureC4.png	Annoying Gnats in the Hood	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-AnnoyingGnatsInTheHood.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Bug			S	3		0													Immune to fear and fire. 1 pt AOE fear attack, +1 pt. to the AOE for every other Bug you have in play.		
DN_ArnathLordoftheSkiesMortalCreatureU1.png	Arnath, Lord of the Skies	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ArnathLordOfTheSkies.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Knight		F	L	6		0		G											Destroys any Creature which has the ability to fly.		
DN_BlackLocustMortalCreatureR1.png	Black Locust	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-BlackLocust.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Tragic/Bug			S	1		0							Y						Whichever player outbids the other in power stones wins control of this space.Locust's owner must start the biding at 1 power Stone.The winner must burn the number of stones he bids.Combat is cancelled and the Locust is discarded.Limit one per space per player		
DN_BrunoSmashmouthUnionBossMortalCreatureC1.png	Bruno Smashmouth, Union Boss	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-BrunoSmashmouthUnionBoss.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Misc. Human			M	5		1	L	G	B										While Bruno is in play, if any of your primary attackers matches up against a Creature from the same class, your opponent's Creature returns to his Creature Pen.		
DN_BuzzVampireMosquitoMortalCreatureU3.png	Buzz, Vampire Mosquito	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-BuzzVampireMosquito.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Bug/Undead		F	S	3		0				C									If Vampire beats an oppoent who has accepted channeling in this combat, your opponent loses 1 Power Stones.		
DN_CaddyMortalCreatureC1.png	Caddy	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-Caddy.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Giant			L	18		9		G											Destroys Gopher.		
DN_CarragtheBlackMortalCreatureR2.png	Carrag the Black	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-CarragTheBlack.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Wizard			M	5		0	L												+1 Vitality for each Undead in your discard pile.		
DN_ChickenheadMcCrackenMortalCreatureU1.png	Chickenhead McCracken	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ChickenheadMcCracken.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Outlaw			M	4		1		G											When Chickenhead is revealed as your Up-card, you may immediately remove up to 3 Gold Bribery Cards from your draw deck and add them to your Storage Hand. Reshuffle your draw deck afterwards.		
DN_ClamjackBomberMortalCreatureC3.png	Clamjack Bomber	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ClamjackBomber.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Clamjack			S	4		1			B			3							3 pt. ranged attack that only works in Swamps.		
DN_CrackhatchatLargeMortalCreatureU1.png	Crackhatch, at Large	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-CrackhatchAtLarge.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Slag Beast			L	17		0													Immune to ranged attacks, +8 Vitality vs. Externals.		
DN_DeadeyeMcGrueMortalCreatureU3.png	Dead-eye McGrue	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-DeadEyeMcGrue.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Outlaw			M	5		1													Destroys any Creature which has a ranged attack.		
DN_EatsCockroachKingMortalCreatureU2.png	Eats, Cockroach King	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-EatsCockroachKing.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Bug			S	2	4	1	L												Immune to any Creature with an Off-Color Bonus of zero. Immune to fire.		
DN_GiantBabeMortalCreatureC1.png	Giant Babe	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-GiantBabe.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Giant			L	10		0		G											+10 Vitality vs. Creatures bribable by Babes.		
DN_GiantShamanMortalCreatureR3.png	Giant Shaman	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-GiantShaman.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Giant			L	4		0	L			C									While the Shaman is in play, all Giants can receive channeling, even if they normally cannot receive channeling.		
DN_GoatMortalCreatureU3.png	Goat	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-Goat.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Barnyard Animal			S	4		0			B										If the Goat beats its primary match-up Creature, your opponent loses 1 Power Stone.		
DN_GoldenFleecerMortalCreatureU3.png	Golden Fleecer	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-GoldenFleecer.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Misc. Human			M	5		1		G											Destroys any Creature with the ability to destroy another Creature.  Fleecer cannot be destroyed.		
DN_GolferMortalCreatureU2.png	Golfer	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-Golfer.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Misc. Human			M	6		1	L		B			9							9 pt. ranged attack which can only be used against Large creatures.		
DN_GopherMortalCreatureU4.png	Gopher	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-Gopher.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Animal			S	3		1	L												If Gopher survives combat over an opponent's Terrain Card, immediately flip the Terrain Card to make it a Face-down Terrain. Destroys Golfer.		
DN_IckyBugsMortalCreatureC3.png	Icky Bugs	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-IckyBugs.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Bug			S	2		1		G											+4 Vitality vs. Creatures bribable by Gold.		
DN_JalupeeLoboMortalCreatureU4.png	Jalupee Lobo	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-JalupeeLobo.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Animal			S	1		1		G	B				Y						After both sides have picked, but not shown, match-up cards, you must guess the size of your opponent's Creature (S, M, or L). If you guess correctly, add 2 Vitality to your Creature's Vitality.		
DN_LizardsoftheToastMortalCreatureR3.png	Lizards of the Toast	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-LizardsOfTheToast.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Tragic			S	4		0	L												When the Lizards are played as a primary attacker, your opponent must show you all double-bordered cards in his Storage Hand and discard all Gold Bribery Cards.		
DN_PhilBarFlyMortalCreatureC2.png	Phil, Bar Fly	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-PhilBarFly.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Bug		F	S	3		1			B										+1 Vitality for each other Creature bribable by Beer in play		
DN_PrinceoftheLostMortalCreatureC2.png	Prince of the Lost	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-PrinceOfTheLost.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Knight			M	16		8		G											'+2 in Dry Heaps		
DN_ProfessorHeisenburgMortalCreatureR2.png	Professor Heisenburg	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ProfessorHeisenburg.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Misc. Human			M	1		1	L						Y						During primary match-ups, whenever you play a ranged attack, you may choose to roll 1d6. On a 5+, both your ranged attacker and its match-up opponent are destroyed.		
DN_RedMasterofShadowMortalCreatureC3.png	Red Master of Shadow	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-RedMasterOfShadow.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Shadow Brotherhood			M	6		0													If the Red Master survives a combat over an opponent's non-rubbled Stronghold Card, that opponent loses two random cards from his Creature Pen.		
DN_RiverGiantMortal.png	River Giant	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-RiverGiant.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Giant			L	12		3			B										When in Rivers and Lake, River Giant is immune to Elementals.		
DN_SoggybottomGertzMortalCreatureR3.png	Soggybottom Gertz	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-SoggybottomGertz.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Outlaw			M	9		0			B										If Gertz is beaten in a match-up, you may immediately replace Gertz with any other Creature from your Combat Hand. The replacement Creature is considered beaten. Gertz returns to your Combat Hand.		
DN_TannikerSmithMortalCreatureC1.png	Tanniker Smith	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-TannikerSmith.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Outlaw			M	7		0		G											+5 in Dry Heaps		
DN_ThiefofShadowMortalCreatureU4.png	Thief of Shadow	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ThiefOfShadow.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Shadow Brotherhood			M	5		0				C									If the Thief survives a combat over an opponent's non-rubbled Stronghold Card, your opponent loses 2 Power Stones.		
DN_TreeOgreMortalCreatureC2.png	Tree Ogre	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-TreeOgre.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Ogre			L	13		2	L												No channeling vs. Ogre.+4 in the woods		
DN_UrufaQueenofGoblinsMortalCreatureR4.png	Urufa, Queen of Goblins	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-UrufaQueenOfGoblins.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Goblin			S	3		0		G					Y						In primary match-ups, your Goblins must be beaten by at least 5 pts. or the result is a push.		
DN_ZeldaBagLadyBugMortalCreatureC2.png	Zelda, Bag Lady Bug	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ZeldaBagLadyBug.png	default	mortal	Drifter's Nexus	DN	playerNDeck	Bug			S	2		0		G		C									+4 Vitality for each Item discarded from your Storage Hand.		
NP_BlueMountainLeechfootMortalCreatureUncom3.png	Blue Mountain Leechfoot	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-BlueMountainLeechfoot.png	default	mortal	Necropolis Park	NP	playerNDeck	Leechfoot			S	8		1			B										If Leechfoot is beaten during primary match-ups, opponent must spend 1 Power Stone or Leechfoot returns to your Creature Pen at the end of combat.		
