databaseId	name	imageUrl	cardBack	type	acceleration	accelerationFixed	accelerationScaling	alterEgoHandSizeModifier	amplify	cerebroId	classification	crisis	globalHandSizeModifier	handSize	hazard	heroHandSizeModifier	hitPointsFixed	hitPointsScaling	identityHitPointsModifier	marvelcdbId	nemesisMinion	permanent	set	stage	starting	startingThreatFixed	startingThreatScaling	subname	toughness	traits	uses	victory
9d4bf77d-fb72-559c-bc5b-1b677dcc64f8	Malcom	marvel-champions/bishop/MarvelChampions-Bishop-Malcom.jpg	player	Ally						45002	Hero						3			45002	false	false	Bishop		false				false	Temporal,X-Men		
9d4e6c1b-4355-52b8-9344-53a3a306ee61	Towering Inferno	marvel-champions/disasters/MarvelChampions-Disasters-ToweringInferno.jpg	encounter	Environment						60179	Encounter	1								60179	false	false	Disasters		false				false	Disaster	2	
9d53a040-cf9e-5908-b871-35d124454ee2	Genius	marvel-champions/official/MarvelChampions-Official-Genius-5.jpg	player	Resource						50026	Basic									50026	false	false	official		false				false			
9d590f40-4b19-504c-aa13-c79ae2220cbc	Pinned Down	marvel-champions/kang/MarvelChampions-Kang-PinnedDown.jpg	encounter	Side Scheme						11024	Encounter	1								11024	false	false	Kang		false	2			false			
9d5956fe-2db2-526d-914e-32bd0f8f9298	The Night Nurse	marvel-champions/official/MarvelChampions-Official-TheNightNurse.jpg	player	Support						56044	Protection									56044	false	false	official		false				false	Persona	3	
9db49225-3bad-50dd-a8bc-ba23873a1b63	Infinite Soldier	marvel-champions/infinites/MarvelChampions-Infinites-InfiniteSoldier.jpg	encounter	Minion						45069	Encounter						3			45069	true	false	Infinites		false				false	Infinite		
9de051d5-e575-5600-9644-14f5f4233bc0	Techno-Organic Wings	marvel-champions/angel/MarvelChampions-Angel-TechnoOrganicWings.jpg	player	Upgrade						42010	Hero									42010	false	false	Angel		false				false	Superpower,Tech		
9de9cd7c-72ca-5206-8775-6d2971a788a9	Held Hostage	marvel-champions/piledriver/MarvelChampions-Piledriver-HeldHostage.jpg	encounter	Attachment						07036	Encounter									07036	false	false	Piledriver		false				false			
9dea3718-60f9-5b5f-9a49-f692f21e819c	Endurance	marvel-champions/official/MarvelChampions-Official-Endurance-2.jpg	player	Upgrade						05023	Basic								3	05023	false	false	official		false				false	Condition		
9df78016-3b3e-57d0-a82c-e1efb6e43739	Spiritual Meditation	marvel-champions/official/MarvelChampions-Official-SpiritualMeditation-2.jpg	player	Event						45052	Basic									45052	false	false	official		false				false	Spell		
9dfb1acb-501b-574f-b2f2-22756780d4ea	The Getaway	marvel-champions/crossbones/MarvelChampions-Crossbones-TheGetaway.jpg	multi_sided	Main Scheme						04063A	Encounter									04063a	false	false	Crossbones	3A	false				false			
9dfb1acb-501b-574f-b2f2-22756780d4ea	The Getaway	marvel-champions/crossbones/MarvelChampions-Crossbones-TheGetaway-2.jpg	multi_sided	Main Scheme			1			04063B	Encounter									04063b	false	false	Crossbones	3B	false		1		false			
9dfdf35b-c735-52a8-9bff-05936309971f	The Savage Land	marvel-champions/savage-land/MarvelChampions-SavageLand-TheSavageLand.jpg	encounter	Environment						45127	Encounter									45127	false	false	Savage Land		false				false	Location,Setting		
9e062697-d562-564a-8020-522b57dc747a	Steve's Apartment	marvel-champions/captain-america/MarvelChampions-CaptainAmerica-StevesApartment.jpg	player	Support						03007	Hero									03007	false	false	Captain America		false				false	Location		
9e095eab-f3d6-5148-957f-331531eb572f	Electromagnetic Backlash	marvel-champions/iron-man-nemesis/MarvelChampions-IronManNemesis-ElectromagneticBacklash.jpg	encounter	Treachery						01174	Encounter									01174	false	false	Iron Man Nemesis		false				false			
9e119f34-6781-5ed1-b60f-11efbb84734f	Thunderclap	marvel-champions/hulk/MarvelChampions-Hulk-Thunderclap.jpg	player	Event						10005	Hero									10005	false	false	Hulk		false				false	Superpower		
9e150713-af28-5b7c-a45d-37c912e03ced	Tribute	marvel-champions/children-of-thanos/MarvelChampions-ChildrenOfThanos-Tribute.jpg	encounter	Side Scheme						21128	Encounter	1								21128	false	false	Children of Thanos		false		2		false			
9e2a0786-ec19-5212-b20d-9746c856377f	M.O.R.B.I.U.S.	marvel-champions/sp-dr-nemesis/MarvelChampions-SPDrNemesis-MORBIUS.jpg	encounter	Minion						31027	Encounter						6			31027	true	false	SP//dr Nemesis		false				false	Creature		
9e3ab2ac-7151-50b8-a844-ee764f65d1ce	Get Behind Me!	marvel-champions/official/MarvelChampions-Official-GetBehindMe.jpg	player	Event						05013	Protection									05013	false	false	official		false				false			
9e451266-aa9b-571b-99c6-9687fef7bb0f	Spider-UK	marvel-champions/official/MarvelChampions-Official-SpiderUK.jpg	player	Ally						27012	Protection						5			27012	false	false	official		false			Billy Braddock	false	Web-Warrior		
9e8b827d-9c4c-58e6-bbfe-7653ebb50d48	Harpoon	marvel-champions/angel-nemesis/MarvelChampions-AngelNemesis-Harpoon.jpg	encounter	Minion						42025	Encounter						6			42025	true	false	Angel Nemesis		false				false	Brute,Marauder		
9e8d8474-3721-5ad9-b830-0b722a70193c	Wakanda Forever!	marvel-champions/black-panther/MarvelChampions-BlackPanther-WakandaForever-2.jpg	player	Event						01043A	Hero									01043a	false	false	Black Panther		false				false	Tactic		
9e9620a7-5bc2-59d2-82e6-0891ae9084eb	Zola's Experiments	marvel-champions/zola/MarvelChampions-Zola-ZolasExperiments.jpg	encounter	Side Scheme	1					04124	Encounter									04124	false	false	Zola		false		3		false			
9ea8d97f-02da-5b5f-9eb6-5bc42faeb76e	Red Skull's Luger	marvel-champions/red-skull/MarvelChampions-RedSkull-RedSkullsLuger.jpg	encounter	Attachment						04132	Encounter									04132	false	false	Red Skull		false				false	Weapon		
9ea8fb08-e0bc-520a-9d5d-412f31a76a0e	Past Machinations	marvel-champions/kang/MarvelChampions-Kang-PastMachinations.jpg	encounter	Treachery						11029	Encounter									11029	false	false	Kang		false				false			
9eaf8b2f-6adb-50b5-a5fd-046e9ef94f5f	Crushing Blow	marvel-champions/hulk/MarvelChampions-Hulk-CrushingBlow.jpg	player	Event						10002	Hero									10002	false	false	Hulk		false				false	Attack		
9ed693ae-5c58-5190-8c8e-aeadf3304f7f	Lockjaw	marvel-champions/official/MarvelChampions-Official-Lockjaw.jpg	player	Ally						05018	Basic						4			05018	false	false	official		false				false	Inhuman		
9ed9f8d7-3ecd-582e-bca2-2a6545056e53	Innovation	marvel-champions/official/MarvelChampions-Official-Innovation.jpg	player	Resource						21058	Leadership									21058	false	false	official		false				false			
9efb1bed-bf9e-5dad-9fdd-23a08fe05146	Intimidation	marvel-champions/drax/MarvelChampions-Drax-Intimidation.jpg	player	Event						19004	Hero									19004	false	false	Drax		false				false	Thwart		
9f14f0e1-4708-5130-9e81-47481a68c9e1	Adamantium Skeleton	marvel-champions/wolverine/MarvelChampions-Wolverine-AdamantiumSkeleton.jpg	player	Upgrade						35004	Hero								4	35004	false	false	Wolverine		false				false			
9f448db8-d667-5e7a-a612-4321c446a0f7	False Alarm	marvel-champions/bomb-scare/MarvelChampions-BombScare-FalseAlarm.jpg	encounter	Treachery						01112	Encounter									01112	false	false	Bomb Scare		false				false			
9f5f5844-142c-5229-9ba1-e51d60232aa7	A.I.M. Interference ({e})	marvel-champions/s-h-i-e-l-d-executive-board/MarvelChampions-SHIELDExecutiveBoard-AIMInterferenceE.jpg	encounter	Treachery						50184A	Encounter									50184a	false	false	S.H.I.E.L.D. Executive Board		false				false			
9f762a12-59b3-5e28-ba15-c855c0f60929	Shield Spell	marvel-champions/official/MarvelChampions-Official-ShieldSpell.jpg	player	Event						21061	Protection									21061	false	false	official		false				false	Defense,Spell		
9f9323aa-a9dd-5614-b258-4b3d476bcc0f	Doc Samson	marvel-champions/the-initiative/MarvelChampions-TheInitiative-DocSamson.jpg	encounter	Minion						56078	Encounter						4			56078	true	false	The Initiative		false				false	Avenger,Gamma		
9f9a9ee2-aa22-5583-b87b-5d5e88e5cce2	Masters of Mayhem	marvel-champions/masters-of-evil/MarvelChampions-MastersOfEvil-MastersOfMayhem.jpg	encounter	Treachery						01133	Encounter									01133	false	false	Masters of Evil		false				false			
9fa0b641-2035-5324-9f29-3229b3862bd6	Criminal Underworld	marvel-champions/tigra-nemesis/MarvelChampions-TigraNemesis-CriminalUnderworld.jpg	encounter	Side Scheme	1					56025	Encounter									56025	false	false	Tigra Nemesis		false	4			false			
9fe4e697-fd85-5166-90ce-36d20bb0cdcc	Okoye	marvel-champions/official/MarvelChampions-Official-Okoye.jpg	player	Ally						51024	Basic						3			51024	false	false	official		false				false	Dora Milaje,Wakanda		
9fec46f8-500c-5048-b68d-1a41eaad108a	Inconspicuous	marvel-champions/spider-woman/MarvelChampions-SpiderWoman-Inconspicuous-2.jpg	player	Event						04038	Hero									04038	false	false	Spider-Woman		false				false	Skill,Thwart		
9ffd1c61-04d8-5e8c-b8bb-d6aa6bec32dd	Depowered	marvel-champions/kang/MarvelChampions-Kang-Depowered.jpg	encounter	Obligation						11020	Encounter									11020	false	false	Kang		false				false	Temporal		
a00d6e1b-ebd0-5c8d-9f0f-5bf61e2b4953	Universal Weapon	marvel-champions/ronan-the-accuser/MarvelChampions-RonanTheAccuser-UniversalWeapon.jpg	encounter	Attachment						16109	Encounter									16109	false	false	Ronan the Accuser		false				false	Weapon		
a012269a-3690-5bdf-93a1-bebd8c3f248d	The Search for Spiral	marvel-champions/spiral/MarvelChampions-Spiral-TheSearchForSpiral.jpg	encounter	Side Scheme						39016	Encounter									39016	false	true	Spiral		false		3		false			
a0165626-0a00-5343-9184-3cf44aaa8941	Nick Fury	marvel-champions/official/MarvelChampions-Official-NickFury.jpg	player	Ally						01084	Basic						3			01084	false	false	official		false				false	S.H.I.E.L.D.,Spy		
a070c546-cefd-50b9-a0a9-2f2f8f222a3e	Infinite Hunter	marvel-champions/unus/MarvelChampions-Unus-InfiniteHunter.jpg	encounter	Minion						45065	Encounter						4			45065	false	false	Unus		false				false	Infinite		
a07edc23-494f-5f16-9bda-667df529d090	Ever Vigilant	marvel-champions/official/MarvelChampions-Official-EverVigilant-2.jpg	player	Event						42015	Protection									42015	false	false	official		false				false	Aerial,Skill		
a086c8f8-96ea-5345-b507-5dd049c30580	Venom Blast	marvel-champions/spider-woman/MarvelChampions-SpiderWoman-VenomBlast.jpg	player	Event						04035	Hero									04035	false	false	Spider-Woman		false				false	Attack,Superpower		
a0986bcf-184e-5454-a9c9-9a8c4eb1c79a	Draw Their Fire	marvel-champions/falcon/MarvelChampions-Falcon-DrawTheirFire.jpg	player	Upgrade						53011	Hero									53011	false	false	Falcon		false				false	Aerial,Preparation		
a0b55d92-d818-5e48-ac2d-9fc58b02f79d	Hydra Flame-Soldier	marvel-champions/hydra-assault/MarvelChampions-HydraAssault-HydraFlameSoldier.jpg	encounter	Minion						04145	Encounter						4			04145	true	false	Hydra Assault		false				false	Hydra		
a0d1e3cf-516d-5d91-8b0a-834967180fce	Karen Page	marvel-champions/daredevil/MarvelChampions-Daredevil-KarenPage.jpg	player	Support						60014	Hero									60014	false	false	Daredevil		false				false	Persona		
a0d2ac73-d416-55a6-b952-0c359714389b	Blood to Spare	marvel-champions/black-order/MarvelChampions-BlackOrder-BloodToSpare.jpg	encounter	Treachery						21088	Encounter									21088	false	false	Black Order		false				false			
a0ec8b48-867d-5a2e-b3d6-40c9f4313a0c	Savage Attack	marvel-champions/venom/MarvelChampions-Venom-SavageAttack.jpg	player	Event						20006	Hero									20006	false	false	Venom		false				false	Attack		
a10be59f-70aa-551e-88a6-964f4d9fbb8a	Coordinated Effort	marvel-champions/guerrilla-tactics/MarvelChampions-GuerrillaTactics-CoordinatedEffort.jpg	encounter	Side Scheme	1					27143	Encounter									27143	false	false	Guerrilla Tactics		false	6			false			
a10d18d8-c438-5c1c-958e-8b40de9b9980	Payback	marvel-champions/drax/MarvelChampions-Drax-Payback.jpg	player	Event						19007	Hero									19007	false	false	Drax		false				false	Attack		
a11979bd-c705-5c81-98bc-eb30b98f675e	Ice Slide	marvel-champions/iceman/MarvelChampions-Iceman-IceSlide.jpg	player	Upgrade						46006	Hero									46006	false	false	Iceman		false				false	Ice,Superpower		
a1372b67-4108-5244-8eba-16ff3ae59534	Bishop	marvel-champions/bishop/MarvelChampions-Bishop-Bishop.jpg	multi_sided	Hero						45001A	Hero			5			12			45001a	false	false	Bishop		false			Lucas Bishop	false	Temporal,X-Men		
a1372b67-4108-5244-8eba-16ff3ae59534	Lucas Bishop	marvel-champions/bishop/MarvelChampions-Bishop-LucasBishop.jpg	multi_sided	Alter-Ego						45001B	Hero			6			12			45001b	false	false	Bishop		false			Bishop	false	Mutant,Temporal		
a163ddbf-ed62-51c7-8e7a-b1b64fa4997c	Logan's Cabin	marvel-champions/wolverine/MarvelChampions-Wolverine-LogansCabin.jpg	player	Support						35007	Hero									35007	false	false	Wolverine		false				false	Location		
a16ca343-ed91-5aaf-b3bb-73036052fbb1	Hulk	marvel-champions/official/MarvelChampions-Official-Hulk.jpg	player	Ally						01050	Aggression						5			01050	false	false	official		false			Bruce Banner	false	Avenger,Gamma		
a1853e01-ab40-5b39-a7da-c993838e3467	Askani'son	marvel-champions/cable/MarvelChampions-Cable-Askanison.jpg	player	Upgrade						40009	Hero									40009	false	false	Cable		false				false	Title		
a18b7067-23aa-50cb-8289-dfdebd6fedb2	Absorbing Man	marvel-champions/trickster-magic/MarvelChampions-TricksterMagic-AbsorbingMan.jpg	encounter	Minion						55056	Encounter						7			55056	true	false	Trickster Magic		false				false	Brute,Elite,Enthralled		1
a19235d5-9e09-5758-a427-6ecd8c8916d5	Vigilante Training	marvel-champions/official/MarvelChampions-Official-VigilanteTraining.jpg	player	Support						23033	Justice									23033	false	false	official		false				false	Condition	2	
a197d60b-917d-56db-b885-bad6656d3d5b	Corrupt Prison Guard	marvel-champions/wrecker/MarvelChampions-Wrecker-CorruptPrisonGuard.jpg	encounter	Minion						07008	Encounter						3			07008	false	false	Wrecker		false				false	Traitor		
a1bea7ce-0630-50b9-9bc8-22ac872d1f3a	Rocket Launcher	marvel-champions/rocket-raccoon/MarvelChampions-RocketRaccoon-RocketLauncher.jpg	player	Upgrade						16037	Hero									16037	false	false	Rocket Raccoon		false				false	Tech,Weapon		
a1de43cb-0b55-5b43-beb2-3fb7aa3d3156	Tech Gauntlets	marvel-champions/ransacked-armory/MarvelChampions-RansackedArmory-TechGauntlets.jpg	encounter	Attachment						24040	Encounter									24040	false	false	Ransacked Armory		false				false	Tech,Weapon		
a1ebc3e5-d1b1-5f7d-9ade-2b8f8bc31167	Icy Grip	marvel-champions/absorbing-man/MarvelChampions-AbsorbingMan-IcyGrip.jpg	encounter	Treachery						04090	Encounter									04090	false	false	Absorbing Man		false				false			
a1f00d12-e3d8-580a-b147-2bac250a4af7	Blizzard	marvel-champions/whiteout/MarvelChampions-Whiteout-Blizzard.jpg	encounter	Minion						54034	Encounter						16			54034	true	false	Whiteout		false				false	Elite,Thunderbolt		1
a1ffd870-395d-5e37-97e7-3e734120a28d	Master Mold's Agenda	marvel-champions/master-mold/MarvelChampions-MasterMold-MasterMoldsAgenda.jpg	multi_sided	Main Scheme						32113A	Encounter									32113a	false	false	Master Mold	2A	false				false			
a1ffd870-395d-5e37-97e7-3e734120a28d	Master Mold's Agenda	marvel-champions/master-mold/MarvelChampions-MasterMold-MasterMoldsAgenda-2.jpg	multi_sided	Main Scheme			1			32113B	Encounter									32113b	false	false	Master Mold	2B	false		1		false			
a20c3fb8-c9e3-5cd5-b5f3-facf0b7323db	Man on the Wall	marvel-champions/official/MarvelChampions-Official-ManOnTheWall.jpg	player	Upgrade						54019	Aggression									54019	false	false	official		false				false	Title		
a20e80c7-1c76-5f7f-a39f-6bd34ef80259	Freedom Fighters	marvel-champions/new-avengers/MarvelChampions-NewAvengers-FreedomFighters.jpg	encounter	Treachery						56153	Encounter									56153	false	false	New Avengers		false				false			
a2138d14-6506-58c8-933b-3cea4c609473	Overwatch	marvel-champions/official/MarvelChampions-Official-Overwatch.jpg	player	Upgrade						40055	Justice									40055	false	false	official		false				false			
a22d568b-185a-5ff4-af0f-6c610a2ba742	Atlanteans	marvel-champions/atlanteans/MarvelChampions-Atlanteans-Atlanteans.jpg	encounter	Treachery						56166	Encounter									56166	false	false	Atlanteans		false				false			
a241dfca-23d9-55c6-bf97-6fd8f94b084d	"""Fight."""	marvel-champions/purple-man/MarvelChampions-PurpleMan-Fight.jpg	encounter	Obligation						60105	Encounter									60105	false	false	Purple Man		false				false		3	
a2667725-acc3-5cb4-aaa8-080e8b1e9660	The Rise of Apocalypse	marvel-champions/en-sabah-nur/MarvelChampions-EnSabahNur-TheRiseOfApocalypse.jpg	multi_sided	Main Scheme						45148A	Encounter									45148a	false	false	En Sabah Nur	2A	false				false			
a2667725-acc3-5cb4-aaa8-080e8b1e9660	The Rise of Apocalypse	marvel-champions/en-sabah-nur/MarvelChampions-EnSabahNur-TheRiseOfApocalypse-2.jpg	multi_sided	Main Scheme			1			45148B	Encounter									45148b	false	false	En Sabah Nur	2B	false		1		false			
a27563db-674a-5898-a1c5-689025d70b0f	Laser Goggles	marvel-champions/campaign-s-h-i-e-l-d-tech/MarvelChampions-CampaignSHIELDTech-LaserGoggles.jpg	multi_sided	Upgrade						27184A	Basic									27184a	false	true	Campaign - S.H.I.E.L.D. Tech		false				false	S.H.I.E.L.D.,Tech		
a27563db-674a-5898-a1c5-689025d70b0f	Laser Goggles	marvel-champions/campaign-s-h-i-e-l-d-tech/MarvelChampions-CampaignSHIELDTech-LaserGoggles-2.jpg	multi_sided	Upgrade						27184B	Basic									27184b	false	true	Campaign - S.H.I.E.L.D. Tech		false				false	Enhanced,S.H.I.E.L.D.,Tech		
a2c91b59-0554-59ef-8990-a5500c996824	Death-Glow	marvel-champions/valkyrie/MarvelChampions-Valkyrie-DeathGlow.jpg	player	Upgrade						25002	Hero									25002	false	false	Valkyrie		false				false	Condition		
a2ddc4c5-3417-5cf1-bf85-f25e7d90441b	Soaring Hearts	marvel-champions/official/MarvelChampions-Official-SoaringHearts.jpg	player	Event						42021	Basic									42021	false	false	official		false				false	Aerial,Psionic		
a2f71b7d-e826-5950-83d6-ab0f6789fae2	Energy Shield	marvel-champions/official/MarvelChampions-Official-EnergyShield.jpg	player	Upgrade						52018	Protection									52018	false	false	official		false				false	Item,Tech		
a3031c78-00f8-58ce-bbdd-8b37296ee7f3	Kree Supremacy	marvel-champions/campaign-standard-challenge/MarvelChampions-CampaignStandardChallenge-KreeSupremacy.jpg	multi_sided	Side Scheme						16182A	Encounter				1					16182a	false	false	Campaign - Standard Challenge		false	6	3		false			1
a3031c78-00f8-58ce-bbdd-8b37296ee7f3	Kree Supremacy	marvel-champions/campaign-expert-challenge/MarvelChampions-CampaignExpertChallenge-KreeSupremacy.jpg	multi_sided	Side Scheme	1				1	16182B	Encounter				1					16182b	false	false	Campaign - Expert Challenge		false	7	4		false			1
a30f67c3-21df-5b31-86a3-9e2244fd5170	Avengers Mansion	marvel-champions/official/MarvelChampions-Official-AvengersMansion.jpg	player	Support						01091	Basic									01091	false	false	official		false				false	Avenger,Location		
a313f69a-3e25-5040-907c-399e26716a79	Hujahdarian Monarch Egg	marvel-champions/galactic-artifacts/MarvelChampions-GalacticArtifacts-HujahdarianMonarchEgg.jpg	encounter	Side Scheme	1					16127	Encounter									16127	false	false	Galactic Artifacts		false	3	2		false			0
a350e584-cef8-551a-bc24-f62af3c65003	Deviant Syndrome	marvel-champions/thanos/MarvelChampions-Thanos-DeviantSyndrome.jpg	encounter	Treachery						21121	Encounter									21121	false	false	Thanos		false				false			
a3779865-d114-52e8-b94a-a84081e990a2	Drop Kick	marvel-champions/official/MarvelChampions-Official-DropKick.jpg	player	Event						10014	Aggression									10014	false	false	official		false				false	Attack		
a37d2698-8625-5d5d-accf-7de93d0b526f	Negasonic Teenage Warhead	marvel-champions/official/MarvelChampions-Official-NegasonicTeenageWarhead.jpg	player	Ally						44044	'Pool				1		4			44044	false	false	official		false			Ellie Phimister	false	Psionic,X-Force		
a380c6bb-2192-515b-a493-9d8d1b62d46f	Agent 13	marvel-champions/official/MarvelChampions-Official-Agent13.jpg	player	Ally						27046	Basic						4			27046	false	false	official		false			Sharon Carter	false	S.H.I.E.L.D.,Spy		
a38e5bbc-30a2-5fd2-892b-11e08ffe9257	Wing It	marvel-champions/campaign-the-market/MarvelChampions-CampaignTheMarket-WingIt.jpg	player	Event						16157	Basic									16157	false	false	Campaign - The Market		false				false			
a3a15095-173b-5817-9e77-17454520e6a5	Watch Me Play	marvel-champions/sitcom/MarvelChampions-Sitcom-WatchMePlay.jpg	encounter	Obligation						39065	Encounter									39065	false	false	Sitcom		false				false			
a3a304a9-cd9f-5d92-9740-c0362fd0928a	Leadership Training	marvel-champions/official/MarvelChampions-Official-LeadershipTraining.jpg	player	Support						25034	Leadership									25034	false	false	official		false				false	Condition	2	
a3aa8cfd-b293-5503-aaa9-dccbd1f414c6	Dr. Sinclair	marvel-champions/official/MarvelChampions-Official-DrSinclair.jpg	player	Support						52017	Protection									52017	false	false	official		false				false	Persona,Therapist		
a3aa9725-c073-5be8-981c-3886d39da7b3	Proxima's Spear	marvel-champions/tower-defense/MarvelChampions-TowerDefense-ProximasSpear.jpg	encounter	Attachment						21103	Encounter									21103	false	false	Tower Defense		false				false	Weapon		
a3c2f621-b41a-51ac-bfa8-408761437915	Sabretooth	marvel-champions/sabretooth/MarvelChampions-Sabretooth-Sabretooth-3.jpg	villain	Villain						32061	Encounter							15		32061	false	false	Sabretooth	II	false				true	Brotherhood Of Mutants		
a3f46fd8-5e1e-5009-b180-9156bf2b98c6	Super Strength	marvel-champions/super-strength/MarvelChampions-SuperStrength-SuperStrength.jpg	encounter	Attachment						40155	Encounter									40155	false	true	Super Strength		false				false	Superpower		
a420ebc2-9d3d-57da-b4d9-2cac99911884	A.I.M. Soldier	marvel-champions/a-i-m-science/MarvelChampions-AIMScience-AIMSoldier.jpg	encounter	Minion						50084	Encounter						3			50084	true	false	A.I.M. Science		false				false	A.I.M.		
a42620b7-832d-5c55-b0ad-1140ce67c38b	Strength	marvel-champions/official/MarvelChampions-Official-Strength.jpg	player	Resource						16051	Basic									16051	false	false	official		false				false			
a44d2646-97f5-5276-8306-f150627f288b	Chimera	marvel-champions/marauders/MarvelChampions-Marauders-Chimera.jpg	multi_sided	Villain						40072A	Encounter							11		40072a	false	false	Marauders	A	false				false	Marauder,Psionic		
a44d2646-97f5-5276-8306-f150627f288b	Chimera	marvel-champions/marauders/MarvelChampions-Marauders-Chimera-2.jpg	multi_sided	Villain						40072B	Encounter							14		40072b	false	false	Marauders	B	false				false	Marauder,Psionic		
a44fff25-a7bf-5c09-a4cd-056efe983e37	Highway Robbery	marvel-champions/spider-man-nemesis/MarvelChampions-SpiderManNemesis-HighwayRobbery.jpg	encounter	Side Scheme	1					01166	Encounter									01166	false	false	Spider-Man Nemesis		false		3		false			
a4522d7f-b762-5a2c-9514-e6178f65cfcb	Density Control	marvel-champions/vision/MarvelChampions-Vision-DensityControl-2.jpg	encounter	Attachment						57050	Encounter									57050	false	false	Vision		false				false	Superpower		
a45634f7-769b-56cd-a42b-b8a93ba0f96f	Strength	marvel-champions/official/MarvelChampions-Official-Strength.jpg	player	Resource						22026	Basic									22026	false	false	official		false				false			
a46599c0-d3fc-5ee3-9772-27a512c9877c	Abduction Protocols	marvel-champions/project-wideawake/MarvelChampions-ProjectWideawake-AbductionProtocols.jpg	encounter	Side Scheme						32100	Encounter	1								32100	false	false	Project Wideawake		false	2	2		false			2
a470031d-01fc-5513-9b25-78a4e5719f1b	Energy	marvel-champions/official/MarvelChampions-Official-Energy-2.jpg	player	Resource						27051	Basic									27051	false	false	official		false				false			
a471dd35-a7cc-5184-95b9-60aa847c3230	Mockingbird	marvel-champions/hawkeye/MarvelChampions-Hawkeye-Mockingbird.jpg	player	Ally						04004	Hero						3			04004	false	false	Hawkeye		false			Bobbi Morse	false	Avenger,S.H.I.E.L.D.		
a47fc35c-6ada-5800-8e40-d68d10cd2111	Intelligence	marvel-champions/official/MarvelChampions-Official-Intelligence.jpg	player	Upgrade						50051	Justice									50051	false	false	official		false				false	Preparation		
a4984747-8e73-5b57-bbf0-55271932e630	Manipulated M.U.S.I.C.	marvel-champions/black-panther-shuri-nemesis/MarvelChampions-BlackPantherShuriNemesis-ManipulatedMUSIC.jpg	encounter	Side Scheme					1	51033	Encounter									51033	false	false	Black Panther (Shuri) Nemesis		false	5			false			
a4ad2637-ecf9-5846-8be0-9df94c0c0243	Going Undercover	marvel-champions/official/MarvelChampions-Official-GoingUndercover.jpg	player	Player Side Scheme						51016	Justice									51016	false	false	official		false	4			false			0
a4b46a4e-9c52-51dd-9230-5fecbd77b5f9	Hunted by Hydra	marvel-champions/taskmaster/MarvelChampions-Taskmaster-HuntedByHydra.jpg	encounter	Treachery						04106	Encounter									04106	false	false	Taskmaster		false				false			
a4bf50a1-a011-5ef6-af95-4171cca5ed49	Vivian	marvel-champions/vision/MarvelChampions-Vision-Vivian.jpg	player	Ally						26003	Hero						2			26003	false	false	Vision		false				false	Android,Champion		
a4c7428b-458a-539e-ac47-2b0da76e0e9d	Cameo	marvel-champions/official/MarvelChampions-Official-Cameo.jpg	player	Support						58031	Leadership									58031	false	false	official		false				false			
a4d590af-e599-53c1-a193-0dd444c201e9	Upper Hand	marvel-champions/the-hood/MarvelChampions-TheHood-UpperHand.jpg	encounter	Treachery						24013	Encounter									24013	false	false	The Hood		false				false			
a4dfc65c-0604-5033-9630-64d0d051f5f2	Black Order Infantry	marvel-champions/armies-of-titan/MarvelChampions-ArmiesOfTitan-BlackOrderInfantry.jpg	encounter	Minion						21089	Encounter						4			21089	true	false	Armies of Titan		false				false	Black Order		
a4e8aed2-395f-5af8-898a-ca93310b82b2	Strength	marvel-champions/official/MarvelChampions-Official-Strength.jpg	player	Resource						33026	Basic									33026	false	false	official		false				false			
a501b883-5e1d-507a-b730-88ef7099ee49	Love Concoction	marvel-champions/enchantress/MarvelChampions-Enchantress-LoveConcoction.jpg	encounter	Attachment						55014	Encounter									55014	false	false	Enchantress		false				false	Item,Temptation		
a509753a-6bac-5c89-b829-2a97c4ecc469	Stolen Memories	marvel-champions/kang/MarvelChampions-Kang-StolenMemories.jpg	encounter	Obligation						11019	Encounter									11019	false	false	Kang		false				false	Temporal		
a5132907-f9b6-5b59-bf33-a6f9b02cabd6	Helicarrier	marvel-champions/official/MarvelChampions-Official-Helicarrier.jpg	player	Support						59033	Basic									59033	false	false	official		false				false	Location,S.H.I.E.L.D.		
a531bcd5-869d-50c7-976e-fd259844b350	On the Prowl	marvel-champions/black-panther-shuri/MarvelChampions-BlackPantherShuri-OnTheProwl.jpg	player	Event						51004	Hero									51004	false	false	Black Panther (Shuri)		false				false	Thwart		
a534b95e-e235-5458-b580-2e31ab5f10d9	Flash of Light	marvel-champions/jubilee/MarvelChampions-Jubilee-FlashOfLight-2.jpg	player	Event						47008B	Hero									47008b	false	false	Jubilee		false				false	Superpower,Thwart		
a5428f1b-aef8-5b13-a061-e832b1dde0c2	Genius	marvel-champions/official/MarvelChampions-Official-Genius.jpg	player	Resource						54025	Basic									54025	false	false	official		false				false			
a5480789-2c85-5d55-8403-5eb56faa484a	Dirt Trap	marvel-champions/sandman/MarvelChampions-Sandman-DirtTrap.jpg	encounter	Side Scheme						27068	Encounter	1								27068	false	false	Sandman		false	1			false			
a54fc283-f865-5f8b-8331-58c3ed1698c5	The Hood's Mantle	marvel-champions/tigra-nemesis/MarvelChampions-TigraNemesis-TheHoodsMantle.jpg	encounter	Attachment						56026	Encounter									56026	false	false	Tigra Nemesis		false				false	Armor		
