databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rarity	cost	klass	traits	range	attack	support	text
B06_B06-062R_SAMPLE	Beruka, The Deadly	fe-cipher/b06/FeCipher-B06-BerukaTheDeadly.png	default	Black	B06	B06	playerNDeck	R	3(2)	Wyvern Lord	Female/Axe/Flier/Dragon	1	50	30	All-or-Nothing |ACT| [Once per Turn] [Flip 1 Bond face-down] Until the end of the turn, this unit gains +30 attack and gains the following skill "AUTO After this unit attacks, destroy this unit." / Death Gale |AUTO| Each time this unit or another ally is destroyed, you may choose 1 ally, and move them.
B06_B06-063N_SAMPLE	Beruka, Flying Assassin	fe-cipher/b06/FeCipher-B06-BerukaFlyingAssassin.png	default	Black	B06	B06	playerNDeck	N	1	Wyvern Rider	Female/Axe/Flier/Dragon	1	30	30	Commander of the Kamikaze Unit |ACT| [Flip 1 Bond face-down, Destroy this unit] Choose 1 non-Main Character enemy with a Deployment Cost of 1, and destroy them. / |ATK SUPP| Flying Emblem: Choose 1 ally, other than your attacking unit. You may move that ally.
B06_B06-064R_SAMPLE	Niles, Pleasure Professional	fe-cipher/b06/FeCipher-B06-NilesPleasureProfessional.png	default	Black	B06	B06	playerNDeck	R	3(2)	Bow Knight	Male/Bow/Beast	2	50	20	"Up for a ride?" |AUTO| [Once per Turn] When another ally is destroyed, until the end of the turn, this unit acquires the following skill: "|AUTO| When this unit's attack destroys an enemy, draw 1 card." / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.
B06_B06-064Rplus_SAMPLE	Niles, Pleasure Professional+	fe-cipher/b06/FeCipher-B06-NilesPleasureProfessional-2.png	default	Black	B06	B06	playerNDeck	R+	3(2)	Bow Knight	Male/Bow/Beast	2	50	20	"Up for a ride?" |AUTO| [Once per Turn] When another ally is destroyed, until the end of the turn, this unit acquires the following skill: "|AUTO| When this unit's attack destroys an enemy, draw 1 card." / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.
B06_B06-065N_SAMPLE	Niles, Twisted Joy	fe-cipher/b06/FeCipher-B06-NilesTwistedJoy.png	default	Black	B06	B06	playerNDeck	N	1	Outlaw	Male/Bow	2	30	10	Kidnap |AUTO| [Flip 1 Bond face-down] When this unit's attack destroys an enemy with a Deployment Cost of 1, you may pay the cost and if you do: Draw 1 card. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack. / |ATK SUPP| Thief Emblem: Reveal the top card of your opponent’s Deck. You may send that card to the Retreat Area.
B06_B06-066R_SAMPLE	Effie, Knight of Might	fe-cipher/b06/FeCipher-B06-EffieKnightOfMight.png	default	Black	B06	B06	playerNDeck	R	3(2)	Great Knight	Female/Lance/Beast/Armored	1	60	10	Strongarm Whirlwind |AUTO| When you Class Change into this unit, destroy all non-Main Character enemies with a Deployment Cost of 2 or lower. / Armored Knight |CONT| During your opponent's turn, this unit gains +10 attack and all allies cannot be moved by skills.
B06_B06-067N_SAMPLE	Effie, Knight of Amassed Strength	fe-cipher/b06/FeCipher-B06-EffieKnightOfAmassedStrength.png	default	Black	B06	B06	playerNDeck	N	1	Knight	Female/Lance/Armored	1	30	10	Armor Expertise |CONT| If this unit is being attacked by a non-<Tome>, this unit gains +20 attack. / |DEF SUPP| Defense Emblem: Until the end of this combat, your defending unit gains +20 attack.
B06_B06-068HN_SAMPLE	Arthur (Nohr), Knight of Bad Luck	fe-cipher/b06/FeCipher-B06-ArthurNohrKnightOfBadLuck.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Paladin	Male/Lance/Beast	1	60	10	Doom Magnet |AUTO| At the start of your turn, you may choose 1 other ally, and destroy them. If you do, until the end of the turn, this unit gains +10 attack. / "This one's on me!" |AUTO| When another ally is destroyed, until the end of the turn, the number of Orbs this unit’s attacks will destroy becomes 2.
B06_B06-069N_SAMPLE	Arthur (Nohr), Unlucky Hero	fe-cipher/b06/FeCipher-B06-ArthurNohrUnluckyHero.png	default	Black	B06	B06	playerNDeck	N	1	Cavalier	Male/Lance/Beast	1	40	10	"What's this doing here?" |ACT| [Once per Turn] Destroy this unit. / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
B06_B06-070R_SAMPLE	Felicia, Cute Destruction Goddess	fe-cipher/b06/FeCipher-B06-FeliciaCuteDestructionGoddess.png	default	Black	B06	B06	playerNDeck	R	3(2)	Maid	Female/Knife	1-2	50	20	"Leave it to me!" |ACT| [Tap this unit, Flip 1 Bond face-down, destroy your Main Character] Choose 1 non-Main Character enemy, and destroy them. / "I won't lose out!" |CONT| If you have no Orbs, this unit gains +20 attack.
B06_B06-070Rplus_SAMPLE	Felicia, Cute Destruction Goddess+	fe-cipher/b06/FeCipher-B06-FeliciaCuteDestructionGoddess-2.png	default	Black	B06	B06	playerNDeck	R+	3(2)	Maid	Female/Knife	1-2	50	20	"Leave it to me!" |ACT| [Tap this unit, Flip 1 Bond face-down, destroy your Main Character] Choose 1 non-Main Character enemy, and destroy them. / "I won't lose out!" |CONT| If you have no Orbs, this unit gains +20 attack.
B06_B06-071N_SAMPLE	Felicia, Refreshing Ice Sister	fe-cipher/b06/FeCipher-B06-FeliciaRefreshingIceSister.png	default	Black	B06	B06	playerNDeck	N	1	Troubadour	Female/Staff/Beast	-	30	20	Knife Training |SPEC| This card acquires <Knife> and range 1-2. / Ice Sisters |CONT| If this unit is being supported by "Flora", this unit gains +20 attack. / |DEF SUPP| Miracle Emblem: Until the end of this combat, your opponent’s attacking unit cannot Critical Hit.
B06_B06-072R_SAMPLE	Flora, Frozen Heart	fe-cipher/b06/FeCipher-B06-FloraFrozenHeart.png	default	Black	B06	B06	playerNDeck	R	3(2)	Maid	Female/Knife	1-2	50	20	"...I won't forgive you" |AUTO| [Once per Turn] When your Main Character is destroyed, you may untap this unit. If you do, until the end of the turn, this unit gains +20 attack. / Ice Ramparts |ACT| [Tap this unit, Flip 3 Bonds face-down] If you have no Orbs, choose 1 card with the same Unit Name as your Main Character from your Retreat Area, and add it to your Orbs. Destroy this unit.
B06_B06-072Rplus_SAMPLE	Flora, Frozen Heart+	fe-cipher/b06/FeCipher-B06-FloraFrozenHeart-2.png	default	Black	B06	B06	playerNDeck	R+	3(2)	Maid	Female/Knife	1-2	50	20	"...I won't forgive you" |AUTO| [Once per Turn] When your Main Character is destroyed, you may untap this unit. If you do, until the end of the turn, this unit gains +20 attack. / Ice Ramparts |ACT| [Tap this unit, Flip 3 Bonds face-down] If you have no Orbs, choose 1 card with the same Unit Name as your Main Character from your Retreat Area, and add it to your Orbs. Destroy this unit.
B06_B06-073N_SAMPLE	Flora, Healing Ice Sister	fe-cipher/b06/FeCipher-B06-FloraHealingIceSister.png	default	Black	B06	B06	playerNDeck	N	1	Troubadour	Female/Staff/Beast	-	30	20	Knife Training |SPEC| This card acquires <Knife> and range 1-2. / Ice Sisters |CONT| If this unit is being supported by "Felicia", this unit gains +20 attack. / |DEF SUPP| Miracle Emblem: Until the end of this combat, your opponent’s attacking unit cannot Critical Hit.
B06_B06-074HN_SAMPLE	Kaze, Chilling Storm	fe-cipher/b06/FeCipher-B06-KazeChillingStorm.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Master Ninja	Male/Knife	1-2	50	20	Kaze's Needle |ACT| [Once per Turn]  [Flip 1 Bond face-down] Until the end of the turn, this unit gains +20 attack. / Shadow Weaving |CONT| Cards in your opponent's Retreat Area have their Deployment Cost increased by 1.
B06_B06-075N_SAMPLE	Kaze, Devoted Wind	fe-cipher/b06/FeCipher-B06-KazeDevotedWind.png	default	Black	B06	B06	playerNDeck	N	1	Ninja	Male/Knife	1-2	30	20	Steel Shuriken |ACT| [Once per Turn] [Flip 1 Bond face-down] Until the end of the turn, this unit gains +10 attack. / |ATK SUPP| Ninjutsu Emblem: You may choose 1 card from your hand, and send it to your Retreat Area. If you do, at the end of this combat, deploy this card tapped instead of sending it to the Retreat Area.
B06_B06-076SR_SAMPLE	Charlotte, Savage Feminity	fe-cipher/b06/FeCipher-B06-CharlotteSavageFeminity.png	default	Black	B06	B06	playerNDeck	SR	4(3)	Hero	Female/Axe	1	70	10	"Nobles are simply wonderful!" |CONT| During your turn, if you have 1 or more <Male> allies with a Deployment Cost of 5 or higher, this unit gains +70 attack. / "Shall we have a one-on-one chat?" |AUTO| When a <Male> ally with a Deployment Cost of 4 or higher is deployed, until the end of the turn, the number of Orbs this unit’s attacks will destroy becomes 2.. / "...You're too simple minded!" |AUTO| [Send 1 <Male> card with Deployment Cost 3 or lower from your hand to the Retreat Area] When this unit's attack destroys your opponent's Main Character, you may pay the cost and if you do: Your opponent chooses 1 card in their hand, and sends it to the Retreat Area.
B06_B06-077HN_SAMPLE	Charlotte, Colorful Coaxing	fe-cipher/b06/FeCipher-B06-CharlotteColorfulCoaxing.png	default	Black	B06	B06	playerNDeck	HN	1	Fighter	Female/Axe	1	30	10	"I-I'm just a girl..." |CONT| During your opponent's turn, if you have 1 or more <Male> allies, this unit gains +20 attack. / "I'll beat the crap out of you!!!!" |CONT| During your turn, if you have no <Male> allies, this unit gains +20 attack. / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
B06_B06-078HN_SAMPLE	Shura, Fighter of a Lost Kingdom	fe-cipher/b06/FeCipher-B06-ShuraFighterOfALostKingdom.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Adventurer	Male/Bow	2	50	10	[US] Kohga's Secret Art |ACT| [Flip 2 Bonds face-down] Choose 1 non-"Shura" card from your Retreat Area, and add it to your hand. This skill is only usable you have 1 or more <White> Bond cards. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.
B06_B06-079N_SAMPLE	Shura, Righteous Rebel	fe-cipher/b06/FeCipher-B06-ShuraRighteousRebel.png	default	Black	B06	B06	playerNDeck	N	1	Outlaw	Male/Bow	2	30	10	Highwayman |CONT| If this unit is attacking an enemy who is in the Front Line, this unit gains +10 attack. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack. / |ATK SUPP| Thief Emblem: Reveal the top card of your opponent’s Deck. You may send that card to the Retreat Area.
B06_B06-080N_SAMPLE	Nyx, Forbidden Dark Mage	fe-cipher/b06/FeCipher-B06-NyxForbiddenDarkMage.png	default	Black	B06	B06	playerNDeck	N	1	Dark Mage	Female/Tome	1-2	50	20	Curse |AUTO| When this unit is deployed, choose 1 non-Main Character ally, and destroy them. / |ATK SUPP| Darkness Emblem: If your opponent has 5 or more cards in their hand, your opponent chooses 1 card from their hand and sends it to the Retreat Area.
B06_B06-081HN_SAMPLE	Mozu, Skillful Cooking	fe-cipher/b06/FeCipher-B06-MozuSkillfulCooking.png	default	Black	B06	B06	playerNDeck	HN	2	Villager	Female/Lance	1	40	20	Devoted Hunting |ACT| [Tap this unit, Destroy this unit] Choose 1 non-Main Character enemy with 80 or higher attack, and destroy them.
B06_B06-082R_SAMPLE	Siegbert, Daybreak Prince	fe-cipher/b06/FeCipher-B06-SiegbertDaybreakPrince.png	default	Black	B06	B06	playerNDeck	R	4(3)	Paladin	Male/Sword/Beast	1	70	10	Shield that Ties the Future Together |CONT| Enemies in the Back Line cannot attack other <White> allies. / Burdens of a Monarch |AUTO| [Once per Turn] When another <Black> ally is destroyed, you may move 1 enemy in the Back Line.
B06_B06-083N_SAMPLE	Siegbert, Diligent Prince	fe-cipher/b06/FeCipher-B06-SiegbertDiligentPrince.png	default	Black	B06	B06	playerNDeck	N	1	Cavalier	Male/Sword/Beast	1	40	10	[US] Inheritor of Siegfried |ACT| [Flip 1 Bond face-down] Until the end of the turn, this unit acquires range 1-2. This skill is only usable if you have 1 or more <White> Bond cards. / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
B06_B06-084HN_SAMPLE	Forrest, Beautifully Dressed Butler	fe-cipher/b06/FeCipher-B06-ForrestBeautifullyDressedButler.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Butler	Male/Knife	1-2	50	20	Royal Fashionista |ACT| [Tap this unit, Send 1 card from your hand to the Retreat Area] You may destroy 1 of your Orbs. If you do, add the top card of your Deck to your Orbs. / Butler's Hospitality |CONT| During your opponent's turn, this unit and your Main Character cannot be moved by skills.
B06_B06-085HN_SAMPLE	Shigure, Stroll in the Skies	fe-cipher/b06/FeCipher-B06-ShigureStrollInTheSkies.png	default	Black	B06	B06	playerNDeck	HN	2	Sky Knight	Male/Lance/Flier/Beast	1	40	30	Winged Deliverer |ACT| [Tap this unit] Choose 1 other ally, and move them. / Dragon Vein Discovery |ACT| [Destroy this unit] Choose 1 of your Orbs, and flip it face-up or face-down.
B06_B06-086HN_SAMPLE	Percy, Good Luck Kid	fe-cipher/b06/FeCipher-B06-PercyGoodLuckKid.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Wyvern Lord	Male/Axe/Flier/Dragon	1	50	30	Lucky Strike! |AUTO| [Once per Turn] [Flip 1 Bond face-down] When another ally Critical Hits, you may pay the cost and if you do: Draw 1 card. / Miracle Wind |AUTO| [Once per Turn] When this unit is destroyed, you may choose any number of allies and move them.
B06_B06-087N_SAMPLE	Percy, Lucky Dragon Knight	fe-cipher/b06/FeCipher-B06-PercyLuckyDragonKnight.png	default	Black	B06	B06	playerNDeck	N	1	Wyvern Rider	Male/Axe/Flier/Dragon	1	30	30	Auspicious Wind |AUTO| When this unit is destroyed, look at the top 2 cards of your Deck. Send 1 of them to your Retreat Area, and place the other card back on top of your Deck. / |ATK SUPP| Flying Emblem: Choose 1 ally, other than your attacking unit. You may move that ally.
B06_B06-088HN_SAMPLE	Midori, Honest Heart	fe-cipher/b06/FeCipher-B06-MidoriHonestHeart.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Merchant	Female/Bow	2	50	20	Specially Crafted Medicine |ACT| [Tap this unit, Flip 1 Bond face-down, destroy 1 ally with a Deployment Cost of 2 or lower] Choose 1 non-"Midori" card with a Deployment Cost of 3 or lower from your Retreat Area, and add it to your hand. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.
B06_B06-089N_SAMPLE	Midori, Medicine Researcher	fe-cipher/b06/FeCipher-B06-MidoriMedicineResearcher.png	default	Black	B06	B06	playerNDeck	N	1	Apothecary	Female/Bow	2	30	20	Energizing Medicine |ACT| [Tap this unit] Choose 1 non-Main Character ally. Until the end of the turn, that ally gains +10 attack and acquire the following skill: "|AUTO| At the end of your turn, destroy this unit." / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack. / |ATK SUPP| Cover Emblem: At the end of this combat, you may move your attacking unit.
B06_B06-090HN_SAMPLE	Ignatius, Ideals of the Armored Knight	fe-cipher/b06/FeCipher-B06-IgnatiusIdealsOfTheArmoredKnight.png	default	Black	B06	B06	playerNDeck	HN	3(2)	General	Male/Lance/Armored	1	50	10	[US] Boundary Transcending Shield |CONT| If another <White> ally is being attacked by a non-<Tome>, that ally gains +10 attack . This skill is only active if you have 1 or more <White> Bond cards. / Armor Expertise |CONT| If this unit is being attacked by a non-<Tome>, this unit gains +20 attack.
B06_B06-091N_SAMPLE	Ignatius, Cowardly Shield	fe-cipher/b06/FeCipher-B06-IgnatiusCowardlyShield.png	default	Black	B06	B06	playerNDeck	N	1	Knight	Male/Lance/Armored	1	30	10	[US] "To protect the people." |CONT| If this unit is being attacked, this unit gains +20 attack. This skill is only active if you have 1 or more <White> Bond cards. / |DEF SUPP| Defense Emblem: Until the end of this combat, your defending unit gains +20 attack.
B06_B06-092R_SAMPLE	Garon, Corrupt Nohrian King	fe-cipher/b06/FeCipher-B06-GaronCorruptNohrianKing.png	default	Black	B06	B06	playerNDeck	R	4(3)	Nohrian King	Male/Axe	1	70	0	Grim Emperor |ACT| [Tap this unit, Destroy 3 other allies] Destroy all non-Main Character enemies. / Bolverk |ACT| [Flip 2 Bonds face-down] Until the end of the turn, this unit gains +10 attack per <Black> Bond card, and acquires range 1-2.
B06_B06-092Rplus_SAMPLE	Garon, Corrupt Nohrian King+	fe-cipher/b06/FeCipher-B06-GaronCorruptNohrianKing-2.png	default	Black	B06	B06	playerNDeck	R+	4(3)	Nohrian King	Male/Axe	1	70	0	Grim Emperor |ACT| [Tap this unit, Destroy 3 other allies] Destroy all non-Main Character enemies. / Bolverk |ACT| [Flip 2 Bonds face-down] Until the end of the turn, this unit gains +10 attack per <Black> Bond card, and acquires range 1-2.
B06_B06-093N_SAMPLE	Garon, Noble Nohrian King	fe-cipher/b06/FeCipher-B06-GaronNobleNohrianKing.png	default	Black	B06	B06	playerNDeck	N	1	Cavalier	Male/Sword/Beast	1	40	10	Nohrian Charisma |ACT| [Once Per Turn] [Destroy 1 non-Main Character ally] Until the end of the turn, this unit gains +20 attack. / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
B06_B06-094HN_SAMPLE	Arete, Queen of Nohr	fe-cipher/b06/FeCipher-B06-AreteQueenOfNohr.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Strategist	Female/Tome/Beast	1-2	50	20	Jumbled Memories |ACT| [Tap this unit] You may pay the cost and if you do: Draw 1 card and reveal it. If the revealed card is not <White>, choose 1 card from your hand and send it to the Retreat Area. / Descendant of Valla |CONT| If you have no face-up Bond cards, this unit gains +10 attack.
B06_B06-095N_SAMPLE	Arete, Princess of Valla	fe-cipher/b06/FeCipher-B06-AretePrincessOfValla.png	default	Black	B06	B06	playerNDeck	N	1	Troubadour	Female/Staff/Beast	-	30	20	Heal |ACT| [Tap this unit, Flip 2 Bonds face-down] Choose 1 non-"Arete" card from your Retreat Area, and add it to your hand. / |DEF SUPP| Miracle Emblem: Until the end of this combat, your opponent’s attacking unit cannot Critical Hit.
B06_B06-096R_SAMPLE	Gunter, Traitorous Inveterate Soldier	fe-cipher/b06/FeCipher-B06-GunterTraitorousInveterateSoldier.png	default	Black	B06	B06	playerNDeck	R	4(3)	Vallite King	Male/Lance/Beast/Armored	1	70	20	Ruler of Valla |CONT| If you have 5 or more face-down Bond cards, this unit gains +10 attack and acquires <Dragon>. / Dragonskin |CONT| This unit cannot be destroyed as the cost or effect of skills.
B06_B06-097SR_SAMPLE	Anankos, Silent Dragon	fe-cipher/b06/FeCipher-B06-AnankosSilentDragon.png	default	Black	B06	B06	playerNDeck	SR	6	First Dragon	Male/Dragonstone/Dragon	-	0	0	Dragon's Vessel |SPEC| If you have no allied "Anankos", you may Level Up this card onto your "Garon" or "Gunter". / Silent Dragon's Revival |CONT| If you have 4 or more face-down Bond cards, this unit gains +80 attack and acquires range 1-2. / Black Sun |ACT| [Once per Turn] [Send 1 face-down Bond card to your Retreat Area] Choose 1 non-Main Character enemy, and destroy them. If this unit is Leveled Up, this skill loses the [Once Per Turn] restriction.
B06_B06-098HN_SAMPLE	Takumi, Possessed Demon Prince	fe-cipher/b06/FeCipher-B06-TakumiPossessedDemonPrince.png	default	White	B06	B06	playerNDeck	HN	5(4)	Sniper	Male/Bow	2	60	20	Skadi |ACT| [Once per Turn] [Destroy 1 other ally] Choose 1 other ally. Until the end of the turn, that ally and this unit can attack enemies regardless of range. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.
B06_B06-099HN_SAMPLE	Shade, Midnight Witch	fe-cipher/b06/FeCipher-B06-ShadeMidnightWitch.png	default	Black	B06	B06	playerNDeck	HN	3(2)	Witch	Female/Tome	1-2	50	20	Witch's Brew |AUTO| [Once per Turn] When another ally is destroyed, until the end of the turn, this unit acquires the following skill: |AUTO| [Flip 1 Bond face-down] At the end of your turn, you may pay the cost and if you do: Choose 1 non-"Shade" card from your Retreat Area, and add it to your hand.
B06_B06-100N_SAMPLE	Shade, Punishing Maid	fe-cipher/b06/FeCipher-B06-ShadePunishingMaid.png	default	Black	B06	B06	playerNDeck	N	3(2)	Maid	Female/Knife	1-2	50	20	Spartan Education |ACT| [Tap this unit, Flip 1 Bond face-down] Choose 1 non-Main Character enemy with a Deployment Cost of Cost 2 or lower, and destroy them.
B07_B07-001SR_SAMPLE	Eliwood, Heroic Inheritor of the Blaze	fe-cipher/b07/FeCipher-B07-EliwoodHeroicInheritorOfTheBlaze.png	default	Purple	B07	B07	playerNDeck	SR	5(4)	Knight Lord	Male/Sword/Beast	1	70	X	Rallying Flames |CONT| During your turn, if this unit's support succeeds, you may [Flip 2 Bonds face-down] to deploy this unit's Support card instead of sending it to the Retreat Area. / Blazing Blade: Durandal |CONT| If this unit is attacking a <Dragon>, this unit gains +20 attack. / |ATK/DEF SUPP| Champion's Stride: Until the end of this combat, this card's Support is equal to your combat unit's Deployment Cost X 10.
B07_B07-001SRplus_SAMPLE	Eliwood, Heroic Inheritor of the Blaze+	fe-cipher/b07/FeCipher-B07-EliwoodHeroicInheritorOfTheBlaze-2.png	default	Purple	B07	B07	playerNDeck	SR+	5(4)	Knight lord	Male/Sword/Beast	1	70	X	Rallying Flames |CONT| During your turn, if this unit's support succeeds, you may [Flip 2 Bonds face-down] to deploy this unit's Support card instead of sending it to the Retreat Area. / Blazing Blade: Durandal |CONT| If this unit is attacking a <Dragon>, this unit gains +20 attack. / |ATK/DEF SUPP| Champion's Stride: Until the end of this combat, this card's Support is equal to your combat unit's Deployment Cost X 10.
B07_B07-002R_SAMPLE	Eliwood, Knight of Lycia	fe-cipher/b07/FeCipher-B07-EliwoodKnightOfLycia.png	default	Purple	B07	B07	playerNDeck	R	4(3)	Knight Lord	Male/Sword/Beast	1	70	20	Noble's Steed |ACT| [Once per Turn] [Reveal 1 card in your hand and place it on top of your Deck] Choose 1 enemy in the Back Line, and move them. / Blazing Blade: Durandal |CONT| If this unit is attacking a <Dragon>, this unit gains +20 attack.
B07_B07-002RplusX_SAMPLE	Eliwood, Knight of Lycia+X	fe-cipher/b07/FeCipher-B07-EliwoodKnightOfLyciaX.png	default	Purple	B07	B07	playerNDeck	R+X	4(3)	Knight Lord	Male/Sword/Beast	1	70	20	Noble's Steed |ACT| [Once per Turn] [Reveal 1 card in your hand and place it on top of your Deck] Choose 1 enemy in the Back Line, and move them. / Blazing Blade: Durandal |CONT| If this unit is attacking a <Dragon>, this unit gains +20 attack.
B07_B07-003HN_SAMPLE	Eliwood, Marquess Pherae's Son	fe-cipher/b07/FeCipher-B07-EliwoodMarquessPheraesSon.png	default	Purple	B07	B07	playerNDeck	HN	1	Lord	Male/Sword	1	40	20	|ATK/DEF SUPP| Courage Emblem: If your unit in combat is <Purple>, draw 1 card. If you do, choose 1 card from your hand and place it on top of your Deck.
B07_B07-004SR_SAMPLE	Hector, The Great General	fe-cipher/b07/FeCipher-B07-HectorTheGreatGeneral.png	default	Purple	B07	B07	playerNDeck	SR	4(3)	Great Lord	Male/Axe/Armored	1	70	X	Thunder Axe Armads |ACT| [Send 1 "Hector" from your hand to the Retreat Area] Until the end of your opponent's next turn, this card gains +30 attack. / Thunderous Wrath |ACT| [Once per Turn] If this unit or another ally's attack is 100 or higher, then until the end of this turn, this card accquires the following skill: |AUTO| When this unit 's attack destroys an enemy, choose 1 non-Main Character enemy, and destroy them. / |ATK/DEF SUPP| Bravery in Blue: Until the end of this combat, this card's support value is equal to the number of enemies times 10.
B07_B07-004SRplus_SAMPLE	Hector, The Great General+	fe-cipher/b07/FeCipher-B07-HectorTheGreatGeneral-2.png	default	Purple	B07	B07	playerNDeck	SR+	4(3)	Great Lord	Male/Axe/Armored	1	70	X	Thunder Axe Armads |ACT| [Send 1 "Hector" from your hand to the Retreat Area] Until the end of your opponent's next turn, this card gains +30 attack. / Thunderous Wrath |ACT| [Once per Turn] If this unit or another ally's attack is 100 or higher, then until the end of this turn, this card accquires the following skill: |AUTO| When this unit 's attack destroys an enemy, choose 1 non-Main Character enemy, and destroy them. / |ATK/DEF SUPP| Bravery in Blue: Until the end of this combat, this card's support value is equal to the number of enemies times 10.
B07_B07-005N_SAMPLE	Hector, General of Ostia	fe-cipher/b07/FeCipher-B07-HectorGeneralOfOstia.png	default	Purple	B07	B07	playerNDeck	N	3(2)	Great Lord	Male/Axe/Armored	1	60	10	Lord of Stern Fighting |ACT| [Once per Turn] [Tap 1 other <Armored> ally] Until the end of the turn, this unit gains +20 attack. / |ATK SUPP| Brave General's Battle Axe: If your opponent's defending unit is <Beast> or <Armored>, until the end of this combat, your attacking unit gains +20 attack.
B07_B07-006HN_SAMPLE	Hector, Brother to Marquess Ostia	fe-cipher/b07/FeCipher-B07-HectorBrotherToMarquessOstia.png	default	Purple	B07	B07	playerNDeck	HN	1	Lord	Male/Axe/Armored	1	40	10	Self-Taught Fighting Style |CONT| During your turn, if you have 2 or more other allies with Support Skills, this unit gains +20 attack. / |DEF SUPP| Defense Emblem: Until the end of this combat, your defending unit gains +20 attack.
B07_B07-007SR_SAMPLE	Lyn, Spirit-Chosen Sword Princess	fe-cipher/b07/FeCipher-B07-LynSpiritChosenSwordPrincess.png	default	Purple	B07	B07	playerNDeck	SR	4(3)	Blade Lord	Female/Sword	1	70	X	Protection of the Sword of Spirits |AUTO| [Flip 1 Bond face-down] When a card is placed in your Support Area, you may pay the cost and if you do: Send that card to the Retreat Area, and place the top card of your Deck in the Support Area. / Sol Katti |CONT| If this unit is attacking a non-Main Character <Dragon>, this unit's attacks cannot be evaded. / |ATK/DEF SUPP| Breath of the Sky and Earth: Until the end of this combat, this card's Support value is equal to the number of your face-up Bond cards X 10.
B07_B07-008N_SAMPLE	Lyn, Noblewoman of Sacae	fe-cipher/b07/FeCipher-B07-LynNoblewomanOfSacae.png	default	Purple	B07	B07	playerNDeck	N	3(2)	Blade Lord	Female/Sword	1	60	10	Iron Bow |ACT| [Flip 1 Bond face-down] Until the end of the turn, this unit acquires <Bow>, range 1-2, and the following skill: (Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.) / |ATK SUPP| Treasured Sword's Blessing: If your opponent's defending unit is <Beast> or <Armored>, until the end of this combat, your attacking unit gains +20 attack.
B07_B07-009HN_SAMPLE	Lyn, Swordswoman of the Plains	fe-cipher/b07/FeCipher-B07-LynSwordswomanOfThePlains.png	default	Purple	B07	B07	playerNDeck	HN	1	Lord	Female/Sword	1	40	10	Sacaen Sword Technique |CONT| If the card supporting this unit has a Support Skill, this unit's attacks cannot be evaded by non-Main Character enemies. / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
B07_B07-010SR_SAMPLE	Ninian, Dragon Girl of Destiny	fe-cipher/b07/FeCipher-B07-NinianDragonGirlOfDestiny.png	default	Purple	B07	B07	playerNDeck	SR	3	Dancer	Female	-	30	10	Return of the Dragons |ACT| [Tap this unit] Choose any number of non-Main Character <Dragonstone> enemies as you wish. Your opponent places the chosen units on top of their Deck in any order they wish. / Mystical Dance |ACT| [Tap this unit, Flip 2 Bonds face-down] Choose 1 ally with a Support Skill that has attacked in this turn, and untap them. / |ATK/DEF SUPP| Ice Dragon Form: If you have 6 or more Bond cards, this unit gains +30 Support.
B07_B07-011HN_SAMPLE	Kent, The Crimson Shield	fe-cipher/b07/FeCipher-B07-KentTheCrimsonShield.png	default	Purple	B07	B07	playerNDeck	HN	3(2)	Paladin	Male/Lance/Beast	1	60	10	Cavalier Combination |ACT| [Once per Turn] Choose 1 "Sain" from your Retreat Area, and place in on top of your Deck. / |ATK SUPP| Crimson Cavalier Lance: If the attacking unit is "Sain" or <Beast>, until the end of this combat, your attacking unit gains +30 attack.
B07_B07-012N_SAMPLE	Kent, Diligent Red Knight	fe-cipher/b07/FeCipher-B07-KentDiligentRedKnight.png	default	Purple	B07	B07	playerNDeck	N	1	Cavalier	Male/Lance/Beast	1	40	10	Caelin's Red and Green |CONT| If this unit is being supported by "Sain", this unit gains +30 attack. / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
