databaseId	name	imageUrl	cardBack	type	allowedPaths	attack	attackingFactions	buckler	cardNumber	defendingFactions	defense	faction	leadershipAttack	leadershipDefense	pathCombat	pathNumber	playerName	set	skull	text	victoryPoints	wielders
6e45f0b8-9f92-47d0-a203-04c200da397f	Gorbag & Shagrat	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GorbagShagrat.jpg	Shadow Card	Character	8,9				100			Mordor		1			Sauron	Core		When played or moved to a path, you may cycle 1 card from hand to add [pathCombat] to this card, or to add [pathCombat] [pathCombat] if Cirith Ungol is the active path.		
6f5f1489-346a-42cc-b289-a9eddd41c95e	Coastal Raiders	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-CoastalRaiders.jpg	Shadow Card	Army		1			84		1	Southron					Isengard	Against the Shadow		If in reserve, use an action to activate Dol Amroth if it is in the Free Peoples battleground deck, and then move this card to Dol Amroth.		
7083d486-12e7-491c-a143-3a1e92be4c72	The Witch-king	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheWitchKing.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9	2			112			Mordor			2		Sauron	Against the Shadow	2	Nazgûl. While in reserve, draw 1 additional card each Draw step.		
71967cb3-344d-4b99-9e7c-2dee4e10c403	Black Breath	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-BlackBreath.jpg	Shadow Card	Event					113			Mordor					Sauron	Against the Shadow		Choose: Add [pathCombat] [pathCombat] to the active path; cycle 1 Nazgûl from a path to add 1 corruption; or forsake 1 card to add 1 corruption.		
74605d40-73f5-49a5-915a-b599ad8721ef	Grond, Hammer of the Underworld	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-GrondHammerOfTheUnderworld.jpg	Shadow Card	Army		3			92			Mordor					Sauron	Against the Shadow		This card cannot be played or moved to a Shadow battleground.		
76526ad5-eb98-4ee5-917f-9c0185b80a61	Red Rules 2	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-RedRules2.jpg	Shadow Battleground	Rules					2									Core				
767f36b3-1658-4f4b-b861-75de03ccd876	Barad-dûr	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-BaradDR.jpg	Shadow Battleground	Battleground			Any Free Peoples Faction		20	Any Shadow Faction	2							Fire and Swords		If neither Morannon nor Minas Morgul are in the Free Peoples scoring area, Barad-dûr cannot be activated or reactivated.	2	
76eb613e-7cc9-4bbd-927d-cdbb8361d0e9	FaS Rulebook 06	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook06.jpg	FaS Rulebook	Rulebook					6									Fire and Swords				
7734c442-48ff-431c-bf8f-5f1ad407ba06	The Stairs	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheStairs.jpg	Path 8	Path					35							8		Fire and Swords		Each Free Peoples player must cycle 1 card from hand.	2	
7783f996-2b0a-4de7-a87b-507643c81443	Andúril	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-AndRil.jpg	Free Peoples Card	Item		1		1	13		1	Dúnedain			1		Aragorn	Core		Weapon. If in reserve, you may use your action to activate or reactivate any Dúnedain battleground; then, you must move the wielder to that battleground (even if it was played this round).		Strider, Aragorn
77f088c7-3f09-4faa-93b2-aee2710012d7	Lamedon	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Lamedon.jpg	Free Peoples Battleground	Skirmish			Southron		30	Dúnedain, Wizard								Fire and Swords		DEFENDER WINS The Dúnedain player may forsake 1 card to draw 3 cards. ATTACKER WINS Add 1 corruption.		
79727ebc-5d66-4f84-a346-d462c0471c85	Bag End	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-BagEnd.jpg	Path 1	Path					1							1		Core		The Hobbit player draws 2 cards.	1	
79df7024-42a1-493c-b14c-3ed0edfdb215	The Grey Company	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheGreyCompany.jpg	Free Peoples Card	Army		1			121		1	Dúnedain						Fire and Swords		This card may be played or moved to any battleground.		
7a8b9363-4574-4f3b-be5d-f7345a440ee6	Henneth Annûn	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-HennethAnnN.jpg	Path 7	Path				1	19						1	7		Core		The Dúnedain player draws 1 card.	1	
7b03f69f-de85-417f-a0c9-61cb3bdff402	Radagast the Brown	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-RadagastTheBrown.jpg	Free Peoples Card	Character	5			1	49		1	Wizard			1			Fire and Swords		If in reserve, you may use your action and eliminate this card to take a Wizard card from your draw deck into hand.		
7bb7cc27-6441-499b-aec2-93af92ca987c	Thranduil	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Thranduil.jpg	Free Peoples Card	Character		1			103		1	Elf						Fire and Swords		+ [LDdefense] on Woodland Realm. When played, draw 1 card.		
7c469568-41a1-4941-8e9e-37761c4d3db1	White Hand Orcs	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-WhiteHandOrcs-2.jpg	Shadow Card	Army		1			65		1	Isengard					Isengard	Core				
7c70c5ab-0a39-4bee-ae91-46d3d99d03d8	FaS Rulebook 01	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook01.jpg	FaS Rulebook	Rulebook					1									Fire and Swords				
7cc1eb96-eac8-4615-a751-bd04f7abc285	Flocks of Crebain	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-FlocksOfCrebain.jpg	Shadow Card	Character	1,2,3,4,5,6,7				80			Monstrous			1		Isengard	Core	1	If on a path, you may use your action to activate a different path of the same number.		
7d170948-624c-4bd8-bbfb-f48c788cbc98	Caradhras	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Caradhras.jpg	Path 4	Path					10							4		Core		Each Free Peoples player must forsake 1 card.	2	
7d804003-c1f3-4d3c-a1ab-ca814699602d	The Black Gate	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheBlackGate.jpg	Path 6	Path					33							6		Fire and Swords		Add [pathCombat] to this path. The Hobbit player may add [pathCombat][pathCombat] to this path to change its number from 6 to 7.	2	
7d9a3921-10c7-44e7-9693-45046bdf0021	Glamdring	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Glamdring.jpg	Free Peoples Card	Item		1		1	59		1	Wizard			1		Hobbit	Core		Weapon.		Gandalf
7efdeaec-9d0d-4b0e-bf3a-39a8d779196a	Fighting Uruk-hai	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-FightingUrukHai.jpg	Shadow Card	Army		1			62		2	Isengard					Isengard	Against the Shadow				
7f365e19-de7f-44bd-a8ff-16f8ad128ba1	Rhûn	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-RhN.jpg	Shadow Battleground	Battleground			Dwarf, Northmen, Wizard		23	Easterling								Fire and Swords		The Easterling player draws 7 cards, and from these may play up to 1 Easterling card, and then cycles the rest.	1	
7f5c2cb1-8ac5-40b0-8b3d-0fb20df3f354	Erebor Guard	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-EreborGuard.jpg	Free Peoples Card	Army					43		1	Dwarf						Fire and Swords		+ [defense] on Erebor.		
800a2b82-b73f-417d-93de-d103999b581f	Gathering to the Summons	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-GatheringToTheSummons.jpg	Shadow Card	Event					93			Ruffian						Fire and Swords		This round, Southron, Easterling, and Ruffian armies may be played or moved to any battleground.		
801c5f45-c426-437d-92b4-2719b80e34b8	Disguised As Orcs	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-DisguisedAsOrcs.jpg	Free Peoples Card	Event					108			Hobbit						Fire and Swords		If Sam or Frodo is on a path 8 or 9, activate a random path 9; then, each Shadow player draws 2 cards and must cycle 1 card from hand.		
81d54c26-8982-4d7b-8997-3c2237bc5a11	The Beguiler	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheBeguiler.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				103			Mordor	1		1		Sauron	Against the Shadow	1	Nazgûl. If in reserve, use an action, cycle this card, and each Free Peoples player must cycle 1 card from hand.		
8207a09a-3b44-4ba4-afef-d4f696b05c5e	Easterling Axe-men	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-EasterlingAxeMen.jpg	Shadow Card	Army		2			152			Easterling						AtS-Fire and Swords		This card can also be played or moved to Minas Tirith.		
822be5eb-eb57-456e-a88f-869c0cbad575	Rulebook 20	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook20.jpg	Rulebook	Rulebook					20									Core				
83847416-2502-4303-959b-a8fadc3103df	Wolf-riders	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-WolfRiders.jpg	Shadow Card	Army		2			63		1	Isengard					Isengard	Core				
838a29cf-3af6-4d9d-b5d3-3b7548e37ef4	A Long-expected Party	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-ALongExpectedParty.jpg	Path 1	Path					28							1		Fire and Swords		The Hobbit player draws 5 cards, takes 1 into hand, and then cycles the rest.	1	
84433703-6243-4fc6-8466-ec0465792d45	The Red Bannerman	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheRedBannerman.jpg	Shadow Card	Character	6,7				172			Easterling	1	1	1			Fire and Swords	1	If in reserve, you may use your action and eliminate this card to reactivate any Easterling battleground.		
84439ddf-ef18-40b4-87b2-5bba2780e3c2	High Elves	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-HighElves-2.jpg	Free Peoples Card	Army		2			19		2	Elf					Aragorn	Core				
84e6befb-f9de-4173-b2f5-c4c8bc06537a	Rulebook 12	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook12.jpg	Rulebook	Rulebook					12									Core				
85854c43-e1cb-4fa2-84bd-ae35b7398223	Moria	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Moria.jpg	Shadow Battleground	Battleground			Elf, Dwarf, Wizard		12	Monstrous	2							Core		The Monstrous player draws 2 cards.	1	
859443db-aa24-4a3d-959e-8be85df2fc4b	The Commander	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheCommander.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				105			Mordor	1		1		Sauron	Against the Shadow	1	Nazgûl. If in reserve, use an action, cycle this card, and each Shadow player draws 1 card.		
86cc6675-89af-45fc-90e7-009dab29c2f7	GP Rulebook 01	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GPRulebook01.jpg	Rulebook	Rulebook					1									Core				
86dac933-9f67-486e-bae5-9dad9c9cc2dd	Balrog of Moria	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-BalrogOfMoria.jpg	Shadow Card	Character	4,5	2			75		2	Monstrous			2		Isengard	Core	2	+[pathCombat] on Khazad-dûm. When played or moved to a path or battleground, each Free Peoples player must forsake 1 card.		
87052229-2de5-4984-9fd9-978ef30351f1	Dirty Thieving Ruffians	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-DirtyThievingRuffians.jpg	Shadow Card	Army		1			46		1	Ruffian						Fire and Swords		+ [attack] on The Shire. If in reserve, you may use your action and eliminate this card to activate The Shire if it is in the Free Peoples battleground deck.		
87b4f16a-8935-4751-859b-5988f07717ce	Mordor Orcs	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-MordorOrcs.jpg	Shadow Card	Army		1			97		1	Mordor					Sauron	Against the Shadow		If this card is eliminated for any reason, cycle it instead.		
8888fbbd-1a77-42cb-9a6e-24229916923a	The Warrior	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheWarrior.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				111		1	Mordor	1		1		Sauron	Against the Shadow	1	Nazgûl. This card can be played or moved to any Shadow battleground.		
89cdfae6-a056-46d9-909f-0a1d8c981fe5	Variags of Khand	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-VariagsOfKhand.jpg	Shadow Card	Army		1			995		1	Easterling						Fire and Swords		This card may also be played or moved to a Southron or Mordor battleground.		
8b2b3ab3-de17-448e-ad33-5abd40bc89ef	Silvan Elves	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-SilvanElves.jpg	Free Peoples Card	Army		1			20		1	Elf						Fire and Swords		When played, you may draw 1 card and then cycle 1 card from hand.		
8bedd6fb-a88c-4b9c-baca-bf54e2f60b6d	Rosie Cotton	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-RosieCotton.jpg	Free Peoples Card	Character	1			1	106			Hobbit			1			Fire and Swords		If in reserve, you may use your action and cycle this card to either take Sam or Frodo from your cycle pile into hand or draw 1 card.		
8cafa86d-cfa6-4acf-8bb4-bccc93d60f03	Weathertop	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Weathertop.jpg	Path 2	Path					6							2		Core		The Mordor player draws 2 cards.	2	
8cba9c04-b024-4a9f-811a-274788919731	FaS Rulebook 02	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook02.jpg	FaS Rulebook	Rulebook					2									Fire and Swords				
8cc3353d-f275-4af4-a3c1-3d333a54c2c4	A Hundred Sturdy Hobbits	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-AHundredSturdyHobbits.jpg	Free Peoples Card	Army					994		1	Hobbit						Fire and Swords		This army can support any number of characters with leadership icons.		
8d0fdb85-3388-41f7-a4e1-85d70d494333	Pippin Took	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-PippinTook.jpg	Free Peoples Card	Character	1,2,3,4,5,6,7,8,9			1	37			Hobbit		1	1		Hobbit	Core		May be played or moved to a Dúnedain battleground and supported by a Dúnedain army. If eliminated in path combat, cycle this card instead, along with any wielded items.		
8d6b716b-a1e9-4f39-b0dc-ff727a1fea2e	Corsairs of Umbar	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-CorsairsOfUmbar.jpg	Shadow Card	Army		1			85		1	Southron					Isengard	Core		If in reserve, you may use your action and eliminate this card to activate Umbar if it is in the Shadow battleground deck.		
8e6ab561-2515-46b8-a28a-c5ce300a3032	Devilry of Saruman	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-DevilryOfSaruman.jpg	Shadow Card	Army		3			61			Isengard					Isengard	Core				
91145474-4c4e-4c22-a694-4c5e40c299f6	Cave-troll	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-CaveTroll.jpg	Shadow Card	Character	4,8,9	1			79		1	Monstrous			1		Isengard	Core	1	If in reserve, you may use your action and eliminate this card so each Free Peoples player must forsake 1 card.		
927dd003-fb87-49be-9d5c-386a287997a7	Grond, Hammer of the Underworld	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GrondHammerOfTheUnderworld.jpg	Shadow Card	Army		3			92			Mordor					Sauron	Core				
93069d77-f997-48fe-88ac-1b14913c031f	Haradrim Regulars	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-HaradrimRegulars.jpg	Shadow Card	Army		1			87		1	Southron					Isengard	Against the Shadow		If in reserve, use an action and cycle this card to activate Harad if it is in the Shadow battleground deck.		
932c78f4-e295-4473-a972-51afc9a16e1d	Merry Brandybuck	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-MerryBrandybuck.jpg	Free Peoples Card	Character	1,2,3,4,5,6,7,8,9			1	36			Hobbit		1	1		Hobbit	Core		May be played or moved to a Rohan battleground and supported by a Rohan army. If eliminated in path combat, cycle this card instead, along with any wielded items.		
94178b95-032b-432f-96e3-cafa55bb7142	Woodland Realm	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-WoodlandRealm.jpg	Free Peoples Battleground	Battleground			Easterling, Monstrous, Mordor		19	Elf, Northmen, Wizard	1							Fire and Swords		The Elf player draws 1 card and then cycles 1 card from hand.	1	
94a8ddf4-2536-4e5c-8da4-799eedd9d193	Gorgoroth	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Gorgoroth.jpg	Path 9	Path					36							9		Fire and Swords		Each Shadow player draws 1 card.	3	
950499de-8927-411b-9c01-f5cc0d28cb2a	Devilry of Saruman	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-DevilryOfSaruman.jpg	Shadow Card	Army		3			61			Isengard					Isengard	Against the Shadow		This card cannot be played or moved to a Shadow battleground.		
964d2716-313b-4add-8f64-e6fea0f01f3a	Goblins of the Misty Mountains	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-GoblinsOfTheMistyMountains.jpg	Shadow Card	Army		1			75		1	Monstrous						Fire and Swords				
96526790-25e6-4910-91ce-077f9ae529d9	Denethor	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Denethor.jpg	Free Peoples Card	Character					8			Dúnedain	1	1			Aragorn	Core		If in reserve, you may use your action and forsake 1 card to take Boromir or Faramir from your draw deck into hand.		
96ff6edf-4fbb-4186-8844-d3b03cae81b5	The Warrior	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheWarrior.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				111			Mordor	1		1		Sauron	Core	1	Nazgûl. If in reserve, you may use your action and cycle this card to add [defense] to an active battleground.		
97729530-9957-4ca5-82ff-2f34f14fbc05	The Ringwraiths are Abroad	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheRingwraithsAreAbroad.jpg	Shadow Card	Event					120			Mordor					Sauron	Against the Shadow		Draw up to 7 cards, one at a time: play the first 2 Nazgûl characters drawn and then stop; cycle the unplayed cards.		
9829f2f2-42ea-40e7-b6dc-d13f67804c92	Rulebook 04	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook04.jpg	Rulebook	Rulebook					4									Core				
9b006b89-7922-4ddd-b920-acc7ecce368c	Rulebook 07	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook07.jpg	Rulebook	Rulebook					7									Core				
9b749f60-8f41-45d6-9b60-ab1a2a553c62	Boromir	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Boromir.jpg	Free Peoples Card	Character	3,4,5,6			1	7		1	Dúnedain	1		1		Aragorn	Core		When played, draw 1 card. Additionally, when played or moved to a path, you must forsake 1 card.		
9b929c4c-eae9-4a3e-8ccc-ef9f467707be	Dwarven Axe	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-DwarvenAxe.jpg	Free Peoples Card	Item		1		1	32		1	Dwarf			1		Hobbit	Core		Weapon.		
9c0c3ab3-6734-4465-ac87-7250b6f6abe8	Wild Men of Dunland	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-WildMenOfDunland.jpg	Shadow Card	Army		2			170		1	Ruffian						AtS-Fire and Swords		This card can also be played or moved to an Isengard battleground.		
9db1bd2e-435c-4fda-83c2-bee16d2e8c57	Easterling Axe-men	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-EasterlingAxeMen.jpg	Shadow Card	Army		2			45			Easterling						Fire and Swords		This card may also be played or moved to Minas Tirith.		
9e160576-fe43-4a7d-8b05-7fd19be63365	The Last Stroke of Doom	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheLastStrokeOfDoom.jpg	Shadow Card	Event					96			Southron						Fire and Swords		Add [attack] to a Shadow army on a battleground; then, for every 2 armies (of any faction) you eliminate from your reserve, add [attack] more to the same army.		
9eac5c07-501a-48f4-9007-df9a8a652fc2	Woven of all Colours	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-WovenOfAllColours.jpg	Shadow Card	Item					71			Isengard					Isengard	Core		If the wielder is eliminated in combat, cycle it instead, along with any wielded items.		Saruman
9ebec151-260e-4ba9-a49e-18825114db15	Morgul Blade	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-MorgulBlade.jpg	Shadow Card	Item					116			Mordor			1		Sauron	Against the Shadow	1	Weapon. This card can only be played to a wielder on a path; if unplayable, eliminate this card and choose: forsake 1 card to add 1 corruption; or draw 2 cards.		Nazgûl
9ee5ba49-48e0-4079-8b48-1c2868789d84	The Hunter	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheHunter.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				107			Mordor	1		1		Sauron	Core	1	Nazgûl. If in reserve, you may use your action and cycle this card to add [pathCombat] to the active path.		
9fd35ae2-e347-442d-b16e-a7a4b92a991f	Barrow-wights	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-BarrowWights.jpg	Shadow Card	Character	1,2,3				76			Monstrous			1		Isengard	Against the Shadow	1	If in reserve and the active path is 4-9, use an action, eliminate this card, and each Free Peoples player must forsake 1 card.		
a02e7fbc-61fb-4d6a-89ed-20db32508c74	Rulebook 19	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook19.jpg	Rulebook	Rulebook					19									Core				
a104207f-3859-400f-b1ec-b03d53b96adc	The Reaver	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheReaver.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				110			Mordor	1		1		Sauron	Core	1	Nazgûl. If in reserve, you may use your action and cycle this card so each Free Peoples player must forsake 1 card.		
a14b77e9-3035-4f6b-9404-5f8b1d0ea01e	Gríma Wormtongue	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-GrMaWormtongue.jpg	Shadow Card	Character	1,2,5,6				66			Isengard	1		1		Isengard	Against the Shadow	1	If in reserve, use an action, eliminate this card, and choose: Take Saruman from the draw deck into hand; eliminate a Rohan character in play; or draw 2 cards.		
a16d805b-ec68-477d-92e7-26f60a89f9dd	Half-orcs and Goblin-men	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-HalfOrcsAndGoblinMen.jpg	Shadow Card	Character	1,2,3,5,6,7	1			176			Isengard			1			Fire and Swords	1	This card may be played or moved to any battleground.		
a17fbee8-bd40-44c4-8d1f-ac10a071e229	Amon Hen	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-AmonHen.jpg	Path 6	Path					16							6		Core		The Mordor player draws 1 card and then cycles 1 card from hand.	2	
a2726153-ab9b-4e15-b35d-ea608eebff2f	Saruman	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-Saruman.jpg	Shadow Card	Character	5.6	1			67		1	Isengard	1	1	2		Isengard	Against the Shadow	2	While in reserve, draw 1 additional card each Draw step. If forsaken from the top of your draw deck, cycle this card instead of eliminating it.		
a2f84705-20a4-498d-b154-b2e720b9ea33	Rulebook 06	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook06.jpg	Rulebook	Rulebook					6									Core				
a2f892a8-59cb-4f1b-a8f3-936091fa5aa9	Phial of Galadriel	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-PhialOfGaladriel.jpg	Free Peoples Card	Item					29			Elf					Aragorn	Core		If on a path, add [pathCombat] [pathCombat] to the path (not to the wielder).		Frodo, Sam
a307999a-5c68-4162-a890-e0c43b8fa0c4	Rulebook 10	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook10.jpg	Rulebook	Rulebook					10									Core				
a3104464-2b89-417f-b385-c0d4c2461108	Village Militia	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-VillageMilitia.jpg	Free Peoples Card	Army		1			45		1	Rohan					Hobbit	Core				
a3186d0c-b37a-4769-9501-ebba863e875e	Lotho Sackville-Baggins	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-LothoSackvilleBaggins.jpg	Shadow Card	Character	1				172			Ruffian			1			AtS-Fire and Swords	1	+[LDattack] on The Shire. If in reserve, use an action, eliminate this card, and the Hobbit player must eliminate 1 random card from their cycle pile and then recycle their cycle pile.		
a35116a1-e6d1-4404-bdd1-9b4dd6b0a94d	Goblins of the Misty Mountains	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-GoblinsOfTheMistyMountains.jpg	Shadow Card	Army		1			73		1	Monstrous					Isengard	Against the Shadow		If this card is eliminated for any reason, cycle it instead.		
a3811422-fc47-476a-a245-f7af3b59d199	Spiders of Mirkwood	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-SpidersOfMirkwood.jpg	Shadow Card	Character	5	1			166			Monstrous			1			AtS-Fire and Swords	1	+ [attack] on Woodland Realm.		
a39266e0-77cc-47f1-854e-4f60cabbac68	Book of Mazarbul	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-BookOfMazarbul.jpg	Free Peoples Card	Item					100			Dwarf						Fire and Swords		If in play, you may use your action and eliminate this card so each Free Peoples player may take 1 random card from their cycle pile into hand.		Dwarf, Gandalf
a3b9caf3-0ec0-40a7-94aa-9dd5317b6c86	King Brand	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-KingBrand.jpg	Free Peoples Card	Character					46		1	Northmen	1					Fire and Swords		When played, you may take a Northmen Militia from your draw deck into hand.		
a4ce8902-2fe8-4697-99ec-f96f14deb9b8	Athelas	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Athelas.jpg	Free Peoples Card	Item					122			Dúnedain					Aragorn	Fire and Swords		If in play, you may use your action and eliminate this card so the Free Peoples player of your choice may take 1 non-Wizard character from their cycle pile into hand.		Strider, Aragorn, Elrond
a5a33804-ae28-4642-aaa7-67308401cc84	AtS Rulebook 04	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-AtSRulebook04.jpg	AtS Rulebook	Rulebook					4									Against the Shadow				
a5df994d-75c4-4b68-9c87-1afea793d395	Rulebook 11	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook11.jpg	Rulebook	Rulebook					11									Core				
a6cdd8d3-cd6e-4d1a-908b-2f788fbb357e	Aragorn	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Aragorn.jpg	Free Peoples Card	Character		1			6		1	Dúnedain	1	1			Aragorn	Core		When played, remove Strider from the game. While in reserve, draw 1 additional card each Draw step. If forsaken from the top of your draw deck, cycle this card instead of eliminating it.		
a715a7d7-fa28-4e60-8481-ea3c1a9bade6	Fords Of Isen	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FordsOfIsen.jpg	Free Peoples Battleground	Skirmish			Isengard, Ruffian		28	Rohan, Wizard								Fire and Swords		DEFENDER WINS The Rohan player draws 3 cards. ATTACKER WINS Add [attack] or add [defense] to an accompanying battleground.		
