databaseId	name	imageUrl	cardBack	type	AWA	FIT	FOC	SPI	UncommonWisdom	conflict	conflict_number	connectedLocations	connectedPaths	connection	connection_number	cost	deck_limit	equip_value	exploration	exploration_number	flavor	generic_token	harm	harm_threshold	illustrator	packName	pack_code	pack_name	pivotal	position	presence	progress	progress_threshold	quantity	reason	reason_number	reveal	scaleGenericTokenPerPlayer	scaleHarmThresholdPerPlayer	scaleProgressThresholdPerPlayer	set	sphere_code	sphere_cost	sphere_name	text	traits	type_code	white_large_square	white_square_button
01384	Ancestor's Grove	earthborne-rangers/core/EarthborneRangers-Core-AncestorsGrove-2.jpg	multi_sided	Location					FALSE			["lone_tree_station", "boulder_field", "kobos_market", "the_plummet"]	["old_growth", "woods", "mountain_pass", "mountain_pass"]													Location	Core	Core Set	0	8 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 15\n<b>Arrival Setup</b>\nSearch the path deck for the next card with a presence of 3 and discard it.\n<b>Lead Ranger:</b> Search the path deck for the next prey and put it into play.\n<b>Next Ranger:</b> Search the path deck for the next prey and put it into play.	Forest / Trail	location		
01385	Spire	earthborne-rangers/core/EarthborneRangers-Core-Spire.jpg	multi_sided	Location					FALSE			["white_sky", "the_philosophers_garden", "crossroads_station", "stoneweaver_bridge", "greenbriar_knoll", "kobos_market"]	["river", "old_growth", "grassland", "river", "woods", "lakeshore"]												Evan Simonet	Location	Core	Core Set	1	9 of 37	1	progress	4[perranger]							TRUE	Location				<b>[FIT] + [exploration]: Enter [2]</b> <f>the bustling town of Spire to</f> move your [ranger] to this location and draw 1 card from the Spire deck.\nWhen you would draw 1 path card, if your [ranger] is on this location and there are cards remaining in the Spire deck, you may draw 1 card from the Spire deck instead.	Pivotal / Trail	location		
01385	Spire	earthborne-rangers/core/EarthborneRangers-Core-Spire-2.jpg	multi_sided	Location					FALSE			["white_sky", "the_philosophers_garden", "crossroads_station", "stoneweaver_bridge", "greenbriar_knoll", "kobos_market"]	["river", "old_growth", "grassland", "river", "woods", "lakeshore"]													Location	Core	Core Set	1	9 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 5\n<b>Path Deck Assembly</b>\nDo not add the Spire set to the path deck. Shuffle them separately and set them facedown next to the path deck. This is the Spire deck.\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Pivotal / Trail	location		
01386	Kobo's Market	earthborne-rangers/core/EarthborneRangers-Core-KobosMarket.jpg	multi_sided	Location					FALSE			["ancestors_grove", "boulder_field", "spire", "the_plummet", "spire_crossing"]	["mountain_pass", "grassland", "lakeshore", "lakeshore", "lakeshore"]												Jajang Sopandi	Location	Core	Core Set	0	10 of 37	1	progress	4[perranger]							TRUE	Location				<b>[FOC] + [connection]: Haggle [3]</b> <f>with the vendors of the market to</f> return a gear from your hand to your collection. Choose a starting gear from your collection that you meet the aspect requirement for and add it to your hand. (This alteration to your deck is permanent.)	Water / Trail	location		
01386	Kobo's Market	earthborne-rangers/core/EarthborneRangers-Core-KobosMarket-2.jpg	multi_sided	Location					FALSE			["ancestors_grove", "boulder_field", "spire", "the_plummet", "spire_crossing"]	["mountain_pass", "grassland", "lakeshore", "lakeshore", "lakeshore"]													Location	Core	Core Set	0	10 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 16\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next feature and put it into play.	Water / Trail	location		
01387	Stoneweaver Bridge	earthborne-rangers/core/EarthborneRangers-Core-StoneweaverBridge.jpg	multi_sided	Location					FALSE			["greenbriar_knoll", "spire", "biological_outpost", "mound_of_the_navigator", "alluvial_ruins", "meadow", "silverfin_docks"]	["ravine", "river", "river", "ravine", "river", "grassland", "river"]												Jajang Sopandi	Location	Core	Core Set	0	11 of 37	1	progress	3[perranger]							TRUE	Location				<b>Refresh:</b> You may choose a path card to remain exhausted.	Water / Trail	location		
01387	Stoneweaver Bridge	earthborne-rangers/core/EarthborneRangers-Core-StoneweaverBridge-2.jpg	multi_sided	Location					FALSE			["greenbriar_knoll", "spire", "biological_outpost", "mound_of_the_navigator", "alluvial_ruins", "meadow", "silverfin_docks"]	["ravine", "river", "river", "ravine", "river", "grassland", "river"]													Location	Core	Core Set	0	11 of 37	1	progress	3[perranger]							TRUE	Location				[guide] 26\n<b>Arrival Setup</b>\nSearch the path deck for the next feature and discard it.\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Water / Trail	location		
01388	The Fractured Wall	earthborne-rangers/core/EarthborneRangers-Core-TheFracturedWall.jpg	multi_sided	Location					FALSE			["the_furrow", "the_high_basin", "the_philosophers_garden", "mount_nim"]	["mountain_pass", "lakeshore", "woods", "mountain_pass"]												Sampo Jumisko	Location	Core	Core Set	1	12 of 37	2	progress	X								Location				<b>[FOC] + [exploration]: Chart [4]</b> <f>a course up the sundered ruin to</f> move your [ranger] to this location. You may discard up to 2[progress] from this location to commit an equal amount of effort.\n[mountain]Ready the feature with the highest presence.	Pivotal / Ruin / Water / Ascent	location		
01388	The Fractured Wall	earthborne-rangers/core/EarthborneRangers-Core-TheFracturedWall-2.jpg	multi_sided	Location					FALSE			["the_furrow", "the_high_basin", "the_philosophers_garden", "mount_nim"]	["mountain_pass", "lakeshore", "woods", "mountain_pass"]													Location	Core	Core Set	1	12 of 37	2	progress	X								Location				[guide] 7\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next obstacle and put it into play.\n<b>Next Ranger:</b> Search the path deck for the next obstacle and put it into play.	Pivotal / Ruin / Water / Ascent	location		
01389	The Philosopher's Garden	earthborne-rangers/core/EarthborneRangers-Core-ThePhilosophersGarden.jpg	multi_sided	Location					FALSE			["spire", "branch", "fractured_wall", "brookside"]	["old_growth", "old_growth", "woods", "old_growth"]												Jajang Sopandi	Location	Core	Core Set	0	13 of 37	1	progress	4[perranger]							TRUE	Location				<b>Refresh:</b> Flip 1 path card facedown. It keeps any attachments.\nTreat facedown cards as features with the obstacle keyword and a presence of 1. They gain the following test:\n<b>[AWA] + [reason]: Identify</b> <f>the true nature of the manifestation before you to</f> flip this card faceup.	Forest / Trail	location		
01389	The Philosopher's Garden	earthborne-rangers/core/EarthborneRangers-Core-ThePhilosophersGarden-2.jpg	multi_sided	Location					FALSE			["spire", "branch", "fractured_wall", "brookside"]	["old_growth", "old_growth", "woods", "old_growth"]													Location	Core	Core Set	0	13 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 17\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card. It comes into play facedown along the way.\n<b>Next Ranger:</b> Draw 1 path card.	Forest / Trail	location		
01390	The High Basin	earthborne-rangers/core/EarthborneRangers-Core-TheHighBasin.jpg	multi_sided	Location					FALSE			["fractured_wall", "the_furrow", "branch", "biological_outpost"]	["lakeshore", "lakeshore", "old_growth", "river"]												Jajang Sopandi	Location	Core	Core Set	0	14 of 37	1	progress	5[perranger]							TRUE	Location				<b>[FIT] + [connection]: Swim</b> <f>in the crystal-clear waters of the high lake to</f> soothe fatigue equal to your effort.	Forest / Water / Trail	location		
01390	The High Basin	earthborne-rangers/core/EarthborneRangers-Core-TheHighBasin-2.jpg	multi_sided	Location					FALSE			["fractured_wall", "the_furrow", "branch", "biological_outpost"]	["lakeshore", "lakeshore", "old_growth", "river"]													Location	Core	Core Set	0	14 of 37	1	progress	5[perranger]							TRUE	Location				[guide] 18\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next flora and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.	Forest / Water / Trail	location		
01391	Branch	earthborne-rangers/core/EarthborneRangers-Core-Branch.jpg	multi_sided	Location					FALSE			["crossroads_station", "the_philosophers_garden", "the_high_basin"]	["old_growth", "old_growth", "old_growth"]												Angus R. Hayes	Location	Core	Core Set	1	15 of 37	1	progress	4[perranger]							TRUE	Location				<b>[AWA] + [connection]: Search</b> <f>the treetop settlement to</f> scout path cards equal to your effort, then draw 1 path card.	Pivotal / Forest / Trail / Ascent	location		
01391	Branch	earthborne-rangers/core/EarthborneRangers-Core-Branch-2.jpg	multi_sided	Location					FALSE			["crossroads_station", "the_philosophers_garden", "the_high_basin"]	["old_growth", "old_growth", "old_growth"]													Location	Core	Core Set	1	15 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 6\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next feature and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.	Pivotal / Forest / Trail / Ascent	location		
01392	The Furrow	earthborne-rangers/core/EarthborneRangers-Core-TheFurrow.jpg	multi_sided	Location					FALSE			["fractured_wall", "the_high_basin", "terravore"]	["mountain_pass", "lakeshore", "ravine"]												Jajang Sopandi	Location	Core	Core Set	0	16 of 37	2	progress	4[perranger]							TRUE	Location				When you perform a <b>Traverse</b> test that interacts with this location, reduce the [progress] added by 1.	Mountain / Trail	location		
01392	The Furrow	earthborne-rangers/core/EarthborneRangers-Core-TheFurrow-2.jpg	multi_sided	Location					FALSE			["fractured_wall", "the_high_basin", "terravore"]	["mountain_pass", "lakeshore", "ravine"]													Location	Core	Core Set	0	16 of 37	2	progress	4[perranger]							TRUE	Location				[guide] 21\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card. Then, if it's along the way, move it within reach.\n<b>Next Ranger:</b> Draw 1 path card. Then, if it's along the way, move within reach.	Mountain / Trail	location		
01393	Biological Outpost	earthborne-rangers/core/EarthborneRangers-Core-BiologicalOutpost.jpg	multi_sided	Location					FALSE			["crossroads_station", "the_high_basin", "mound_of_the_navigator", "stoneweaver_bridge"]	["old_growth", "river", "woods", "river"]												Evan Simonet	Location	Core	Core Set	0	17 of 37	1	progress	4[perranger]							TRUE	Location				[mountain]If there is no active predator or prey, <f>a nearby animal is drawn to the biologists' lures.</f> [conditional] Search the path deck for the next predator or prey and put it into play.	Forest / Ranger Station	location		
01393	Biological Outpost	earthborne-rangers/core/EarthborneRangers-Core-BiologicalOutpost-2.jpg	multi_sided	Location					FALSE			["crossroads_station", "the_high_basin", "mound_of_the_navigator", "stoneweaver_bridge"]	["old_growth", "river", "woods", "river"]													Location	Core	Core Set	0	17 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 22\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next predator or prey and put it into play.\n<b>Next Ranger:</b> Search the path deck for the next predator or prey and put it into play.	Forest / Ranger Station	location		
01394	The Plummet	earthborne-rangers/core/EarthborneRangers-Core-ThePlummet.jpg	multi_sided	Location					FALSE			["ancestors_grove", "kobos_market", "the_concordant_ziggurats"]	["mountain_pass", "lakeshore", "ravine", "ravine"]												Jajang Sopandi	Location	Core	Core Set	0	18 of 37	3	progress	5[perranger]							TRUE	Location				<b>[SPI] + [reason]: Brace [3]</b> <f>yourself for a ride on the spiderline system to</f> move your [ranger] to this location.\n<b>Response:</b> When you travel, if all [ranger] are on this location, you may travel to a location up to two paths away. Use the terrain of the second path when building the path deck.	Mountain / Ascent	location		
01394	The Plummet	earthborne-rangers/core/EarthborneRangers-Core-ThePlummet-2.jpg	multi_sided	Location					FALSE			["ancestors_grove", "kobos_market", "the_concordant_ziggurats"]	["mountain_pass", "lakeshore", "ravine", "ravine"]													Location	Core	Core Set	0	18 of 37	3	progress	5[perranger]							TRUE	Location				[guide] 19\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Mountain / Ascent	location		
01395	Greenbriar Knoll	earthborne-rangers/core/EarthborneRangers-Core-GreenbriarKnoll.jpg	multi_sided	Location					FALSE			["spire", "stoneweaver_bridge", "meadow", "silverfin_docks", "TheConcordantZigguratsLoA"]	["woods", "ravine", "grassland", "woods", "grassland"]												Jajang Sopandi	Location	Core	Core Set	0	19 of 37	1	progress	3[perranger]							TRUE	Location				[crest]Scout 1 challenge card. If it has a [crest] icon, <f>troubling visions fill your mind.</f> [conditional] Suffer 2 fatigue.	Field / Ruin / Trail	location		
01395	Greenbriar Knoll	earthborne-rangers/core/EarthborneRangers-Core-GreenbriarKnoll-2.jpg	multi_sided	Location					FALSE			["spire", "stoneweaver_bridge", "meadow", "silverfin_docks", "TheConcordantZigguratsLoA"]	["woods", "ravine", "grassland", "woods", "grassland"]													Location	Core	Core Set	0	19 of 37	1	progress	3[perranger]							TRUE	Location				[guide] 24\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 challenge card and do the following based on the challenge icon on that card:\n[sun] Scout 2 path cards, then draw 1 path card.\n[mountain] Draw 1 path card.\n[crest] Scout 3 path cards, then draw 2 path cards.	Field / Ruin / Trail	location		
01396	Headwaters Station	earthborne-rangers/core/EarthborneRangers-Core-HeadwatersStation.jpg	multi_sided	Location					FALSE			["the_concordant_ziggurats"]	["river"]												Angus R. Hayes	Location	Core	Core Set	0	20 of 37	1	progress	3[perranger]							TRUE	Location				<b>[FIT] + [connection]: Dive [2]</b> <f>into the healing waters to</f> heal all of your injuries and soothe all of your fatigue. You may discard any number of [progress] from this location to commit an equal amount of effort. If your resulting effort is 8 or more: [guide] 23.1	Water / Trail	location		
01396	Headwaters Station	earthborne-rangers/core/EarthborneRangers-Core-HeadwatersStation-2.jpg	multi_sided	Location					FALSE			["the_concordant_ziggurats"]	["river"]													Location	Core	Core Set	0	20 of 37	1	progress	3[perranger]							TRUE	Location				[guide] 23\n<b>Path Deck Assembly</b>\nDo not add cards from the Valley set to the path deck.\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for a silverfin carp and put it into play.\n<b>Next Ranger:</b> Search the path deck for a silverfin carp and put it into play.	Water / Trail	location		
01397	Meadow	earthborne-rangers/core/EarthborneRangers-Core-Meadow.jpg	multi_sided	Location					FALSE			["greenbriar_knoll", "stoneweaver_bridge", "rings_of_the_moon", "the_concordant_ziggurats"]	["grassland", "grassland", "ravine", "grassland"]												Slagbjörn	Location	Core	Core Set	1	21 of 37	1	progress	4[perranger]							TRUE	Location				<b>[AWA] + [connection]: Search</b> <f>the pastoral community to</f> scout path cards equal to your effort, then draw 1 path card.	Pivotal / Field / Trail	location		
01397	Meadow	earthborne-rangers/core/EarthborneRangers-Core-Meadow-2.jpg	multi_sided	Location					FALSE			["greenbriar_knoll", "stoneweaver_bridge", "rings_of_the_moon", "the_concordant_ziggurats"]	["grassland", "grassland", "ravine", "grassland"]													Location	Core	Core Set	1	21 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 8\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for The Whispering Fields and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.	Pivotal / Field / Trail	location		
01398	The Concordant Ziggurats	earthborne-rangers/core/EarthborneRangers-Core-TheConcordantZiggurats.jpg	multi_sided	Location					FALSE			["the_plummet", "headwaters_station", "meadow", "rings_of_the_moon", "archaeological_outpost", "greenbriar_knoll"]	["ravine", "river", "grassland", "river", "grassland", "grassland", "mesa"]												Evan Simonet	Location	Core	Core Set	0	22 of 37	1	progress	X								Location				<b>[AWA] + [reason]: Avoid [3]</b> <f>the unnerving energy emitting from the ziggurats to</f> move your [ranger] to this location. You may discard up to 2[progress] from this location to commit an equal amount of effort.	Ruin	location		
01398	The Concordant Ziggurats	earthborne-rangers/core/EarthborneRangers-Core-TheConcordantZiggurats-2.jpg	multi_sided	Location					FALSE			["the_plummet", "headwaters_station", "meadow", "rings_of_the_moon", "archaeological_outpost", "greenbriar_knoll"]	["ravine", "river", "grassland", "river", "grassland", "grassland", "mesa"]													Location	Core	Core Set	0	22 of 37	1	progress	X								Location				[guide] 25\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next obstacle and put it into play.\n<b>Next Ranger:</b> Search the path deck for the next predator and put it into play.	Ruin	location		
01399	Crossroads Station	earthborne-rangers/core/EarthborneRangers-Core-CrossroadsStation.jpg	multi_sided	Location					FALSE			["spire", "branch", "biological_outpost", "brookside"]	["grassland", "old_growth", "old_growth", "grassland"]												Jajang Sopandi	Location	Core	Core Set	0	23 of 37	1	progress	3[perranger]							TRUE	Location				<b>[FOC] + [connection]: Describe</b> <f>who you're looking for to the villagers at the station to</f> search the Valley set for a human and shuffle them into the path deck.	Trail / Ranger Station	location		
01399	Crossroads Station	earthborne-rangers/core/EarthborneRangers-Core-CrossroadsStation-2.jpg	multi_sided	Location					FALSE			["spire", "branch", "biological_outpost", "brookside"]	["grassland", "old_growth", "old_growth", "grassland"]													Location	Core	Core Set	0	23 of 37	1	progress	3[perranger]							TRUE	Location				[guide] 20\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Trail / Ranger Station	location		
01400	Rings of the Moon	earthborne-rangers/core/EarthborneRangers-Core-RingsOfTheMoon.jpg	multi_sided	Location					FALSE			["the_concordant_ziggurats", "meadow", "alluvial_ruins", "archaeological_outpost"]	["river", "ravine", "river", "ravine"]												Evan Simonet	Location	Core	Core Set	0	24 of 37	1	progress	4[perranger]							TRUE	Location				<b>[AWA] + [exploration]: Peer [3]</b> <f>through the ancient guideposts to</f> search the Valley set for a feature and shuffle it into the path deck.	Ruin	location		
01400	Rings of the Moon	earthborne-rangers/core/EarthborneRangers-Core-RingsOfTheMoon-2.jpg	multi_sided	Location					FALSE			["the_concordant_ziggurats", "meadow", "alluvial_ruins", "archaeological_outpost"]	["river", "ravine", "river", "ravine"]													Location	Core	Core Set	0	24 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 35\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Ruin	location		
01401	Archaeological Outpost	earthborne-rangers/core/EarthborneRangers-Core-ArchaeologicalOutpost.jpg	multi_sided	Location					FALSE			["the_concordant_ziggurats", "rings_of_the_moon", "alluvial_ruins", "watchers_rock"]	["grassland", "ravine", "mountain_pass", "ravine", "grassland"]												Keen	Location	Core	Core Set	0	25 of 37	1	progress	4[perranger]							TRUE	Location				<b>[AWA] + [reason]: Study [3]</b> <f>the archaeological records.</f> [guide] 34.1	Trail / Ranger Station	location		
01401	Archaeological Outpost	earthborne-rangers/core/EarthborneRangers-Core-ArchaeologicalOutpost-2.jpg	multi_sided	Location					FALSE			["the_concordant_ziggurats", "rings_of_the_moon", "alluvial_ruins", "watchers_rock"]	["grassland", "ravine", "mountain_pass", "ravine", "grassland"]													Location	Core	Core Set	0	25 of 37	1	progress	4[perranger]							TRUE	Location				[guide] 34\n<b>Path Deck Assembly</b>\n1 of the 3 cards addded from the Valley set must be Arcology Sinkhole.\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next feature and put it into play.\n<b>Next Ranger:</b> Search the path deck for the next feature and put it into play.	Trail / Ranger Station	location		
01402	Mound of the Navigator	earthborne-rangers/core/EarthborneRangers-Core-MoundOfTheNavigator.jpg	multi_sided	Location					FALSE			["biological_outpost", "terravore", "the_greenbridge", "stoneweaver_bridge"]	["woods", "old_growth", "swamp", "ravine"]									0 Routes			Jajang Sopandi	Location	Core	Core Set	0	26 of 37	2	progress	4[perranger]							TRUE	Location				<b>[FOC] + [exploration]: Analyze [2]</b> <f>the paths ahead to</f> add 1 route to this location.\n<b>Response:</b> When you travel, add 2[progress] to your destination for each route on this location.	Mountain / Trail	location		
01402	Mound of the Navigator	earthborne-rangers/core/EarthborneRangers-Core-MoundOfTheNavigator-2.jpg	multi_sided	Location					FALSE			["biological_outpost", "terravore", "the_greenbridge", "stoneweaver_bridge"]	["woods", "old_growth", "swamp", "ravine"]													Location	Core	Core Set	0	26 of 37	2	progress	4[perranger]							TRUE	Location				[guide] 27\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next feature and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Mountain / Trail	location		
01403	Terravore	earthborne-rangers/core/EarthborneRangers-Core-Terravore.jpg	multi_sided	Location					FALSE			["the_furrow", "mound_of_the_navigator"]	["ravine", "old_growth"]												Navaro & Sopandi	Location	Core	Core Set	0	27 of 37	3	progress	4[perranger]							TRUE	Location				When you perform a test that interacts with the attached feature, reduce your effort by 1.\n<b>Response:</b> When the attached feature is cleared <f>you continue into the depths of Terravore</f>: [guide] 28.1	Biomeld	location		
01403	Terravore	earthborne-rangers/core/EarthborneRangers-Core-Terravore-2.jpg	multi_sided	Location					FALSE			["the_furrow", "mound_of_the_navigator"]	["ravine", "old_growth"]													Location	Core	Core Set	0	27 of 37	3	progress	4[perranger]							TRUE	Location				[guide] 28\n<b>Arrival Setup</b>\nSearch the path deck for the next feature and attach it to this location.\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Lead Ranger:</b> Draw 1 path card.	Biomeld	location		
01404	The Greenbridge	earthborne-rangers/core/EarthborneRangers-Core-TheGreenbridge.jpg	multi_sided	Location					FALSE			["mound_of_the_navigator", "sunken_outpost", "the_cypress_citadel"]	["swamp", "swamp", "swamp"]									4 Struts			Jajang Sopandi	Location	Core	Core Set	0	28 of 37	2	progress	3[perranger]							TRUE	Location				[crest]Remove 1 strut. If there are no struts on this location, <f>your section of the bridge collapses.</f> [conditional] Each ranger suffers 1 injury. End the round and travel to the Cypress Citadel.	Water / Trail	location		
01404	The Greenbridge	earthborne-rangers/core/EarthborneRangers-Core-TheGreenbridge-2.jpg	multi_sided	Location					FALSE			["mound_of_the_navigator", "sunken_outpost", "the_cypress_citadel"]	["swamp", "swamp", "swamp"]													Location	Core	Core Set	0	28 of 37	2	progress	3[perranger]							TRUE	Location				[guide] 29\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Water / Trail	location		
01405	Michael's Bog	earthborne-rangers/core/EarthborneRangers-Core-MichaelsBog.jpg	multi_sided	Location					FALSE			["the_frowning_gate", "sunken_outpost", "the_cypress_citadel"]	["swamp", "swamp", "swamp"]									0 Toxins			Stephen Somers	Location	Core	Core Set	0	29 of 37	3	progress	4[perranger]							TRUE	Location				[mountain]Add 1 toxin. If there are more toxins than rangers, <f>swamp gas fills the air.</f> [conditional] Discard all toxins and add an equal number of [harm] to a being.	Water	location		
01405	Michael's Bog	earthborne-rangers/core/EarthborneRangers-Core-MichaelsBog-2.jpg	multi_sided	Location					FALSE			["the_frowning_gate", "sunken_outpost", "the_cypress_citadel"]	["swamp", "swamp", "swamp"]													Location	Core	Core Set	0	29 of 37	3	progress	4[perranger]							TRUE	Location				[guide] 30\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for a Fetid Bog and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.	Water	location		
01406	The Cypress Citadel	earthborne-rangers/core/EarthborneRangers-Core-TheCypressCitadel.jpg	multi_sided	Location					FALSE			["michaels_bog"]	["swamp"]												Jajang Sopandi	Location	Core	Core Set	0	30 of 37	3	progress	5[perranger]							TRUE	Location				[sun]Ready a path card.	Forest / Water	location		
01406	The Cypress Citadel	earthborne-rangers/core/EarthborneRangers-Core-TheCypressCitadel-2.jpg	multi_sided	Location					FALSE			["michaels_bog"]	["swamp"]													Location	Core	Core Set	0	30 of 37	3	progress	5[perranger]							TRUE	Location				[guide] 31\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Forest / Water	location		
01407	The Frowning Gate	earthborne-rangers/core/EarthborneRangers-Core-TheFrowningGate.jpg	multi_sided	Location					FALSE			["michaels_bog", "sunken_outpost", "bowl_of_the_sun", "alluvial_ruins"]	["swamp", "swamp", "mountain_pass", "ravine"]												Stephen Somers	Location	Core	Core Set	0	31 of 37	3	progress	4[perranger]							TRUE	Location				[mountain]Remove 1[progress] from a path card. If you cannot, suffer 1 injury.	Water / Trail	location		
01407	The Frowning Gate	earthborne-rangers/core/EarthborneRangers-Core-TheFrowningGate-2.jpg	multi_sided	Location					FALSE			["michaels_bog", "sunken_outpost", "bowl_of_the_sun", "alluvial_ruins"]	["swamp", "swamp", "mountain_pass", "ravine"]													Location	Core	Core Set	0	31 of 37	3	progress	4[perranger]							TRUE	Location				[guide] 32\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Draw 1 path card.\n<b>Next Ranger:</b> Draw 1 path card.	Water / Trail	location		
01408	Marsh of Rebirth	earthborne-rangers/core/EarthborneRangers-Core-MarshOfRebirth.jpg	multi_sided	Location					FALSE			["mound_of_the_navigator", "the_greenbridge", "michaels_bog", "the_cypress_citadel", "sunken_outpost", "the_frowning_gate"]	["swamp", "swamp", "swamp", "swamp", "swamp", "swamp"]												Stephen Somers	Location	Core	Core Set	1	32 of 37	2	progress	5[perranger]							TRUE	Location				<b>Response:</b> When you travel, travel to any location connected to a swamp path. Use the swamp terrain when building the path deck.	Pivotal / Water	location		
01408	Marsh of Rebirth	earthborne-rangers/core/EarthborneRangers-Core-MarshOfRebirth-2.jpg	multi_sided	Location					FALSE			["mound_of_the_navigator", "the_greenbridge", "michaels_bog", "the_cypress_citadel", "sunken_outpost", "the_frowning_gate"]	["swamp", "swamp", "swamp", "swamp", "swamp", "swamp"]													Location	Core	Core Set	1	32 of 37	2	progress	5[perranger]							TRUE	Location				[guide] 9\n<b>Path Deck Assembly</b>\nUse the swamp terrain.\n<b>Arrival Setup</b>n<b>Lead Ranger:</b> Search the path deck for the next Hydraworm and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.	Pivotal / Water	location		
01409	Sunken Outpost	earthborne-rangers/core/EarthborneRangers-Core-SunkenOutpost.jpg	multi_sided	Location					FALSE			["the_greenbridge", "michaels_bog", "the_frowning_gate"]	["swamp", "swamp", "swamp"]									2[perranger] Water			Banner & Simonet	Location	Core	Core Set	0	33 of 37	2	progress						TRUE			Location				X is equal to the amount of water on this location.\n<b>[FOC] + [reason]: Divert</b> <f>the deepening water to</f> discard water equal to your effort.\n[mountain]Add 1 water to this location.	Water / Ruin	location		
01409	Sunken Outpost	earthborne-rangers/core/EarthborneRangers-Core-SunkenOutpost-2.jpg	multi_sided	Location					FALSE			["the_greenbridge", "michaels_bog", "the_frowning_gate"]	["swamp", "swamp", "swamp"]													Location	Core	Core Set	0	33 of 37	2	progress									Location				[guide] 33\n<b>Arrival Setup</b>\n<b>Lead Ranger:</b> Search the path deck for the next water feature and put it into play.\n<b>Next Ranger:</b> Draw 1 path card.	Water / Ruin	location		
01410	Alluvial Ruins	earthborne-rangers/core/EarthborneRangers-Core-AlluvialRuins.jpg	multi_sided	Location					FALSE			["archaeological_outpost", "rings_of_the_moon", "stoneweaver_bridge", "the_frowning_gate", "bowl_of_the_sun", "tumbledown"]	["mountain_pass", "river", "river", "ravine", "ravine", "river"]												Jajang Sopandi	Location	Core	Core Set	0	34 of 37	2	progress	4[perranger]							TRUE	Location				[mountain]If you are interacting with a water feature, <f>you see something from upriver.</f> [conditional] Place the top card of the detritus deck on top of the path deck.	Ruin / Trail	location		
