databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	subtype	combat	wits	grail	rarity	text	altText	number
70a7e327-98ee-4bd0-92bd-b6cd4448d16a	Knights-Who-'Til-Recently-Said-Ni	monty-python-ccg/main/MontyPythonCcg-Main-KnightsWhoTilRecentlySaidNi-2.jpg	default	Adversary	Main	Main	playerNDeck	Knight	8	7	2	TYAST Deck C	Will not occupy a Castle.	"{or: +1 to a Combat draw}"	384b
4ba9329c-279f-4251-8bd1-9bd2d9f507e1	Knock It Off	monty-python-ccg/main/MontyPythonCcg-Main-KnockItOff.jpg	default	Event	Main	Main	playerNDeck				4	Uncommon	Prevent opponent from playing an Event card from their hand.  Place the Event in the Dead Cart.	"{or: +1 to a Combat draw}"	166
490c63d6-ad87-41bd-a472-91f19f84b554	La Vache	monty-python-ccg/main/MontyPythonCcg-Main-LaVache.jpg	default	Event	Main	Main	playerNDeck				2	Rare	Double a Grail Number drawn for Combat.  La Vache must be played before the Grail Number is drawn.	"{or: -2 to a Castle Table draw}"	167
2b22207c-5d10-443c-b40e-d7a0fb1c25cf	Lady of the Lake	monty-python-ccg/main/MontyPythonCcg-Main-LadyOfTheLake.jpg	default	Event	Main	Main	playerNDeck				5	Uncommon	Search your deck for Excalibur and reshuffle.  Lose 2 turns if Dennis is in play or if Dennis is in play by the end of the turn.	"{or: +1 to a Combat draw}"	168
323122a6-dba0-44f2-8f52-0cb9a72370b4	Lady Sara Felton	monty-python-ccg/main/MontyPythonCcg-Main-LadySaraFelton.jpg	default	Knight	Main	Main	playerNDeck		2	4	4	Promo	If Lady Sara encounters an Adversary with a Wits value, she may not attempt to Combat that Adversary.		477
984b5a94-fbe5-4659-b388-4995f034e3e8	Land of Camelot	monty-python-ccg/main/MontyPythonCcg-Main-LandOfCamelot.jpg	default	Land	Main	Main	playerNDeck				6	Fixed 2, Common	+2 to Combat for Adversaries.  Draw 1 extra card during draw phase.	"{or: +1 to a Wits draw}"	56
f9d2f1b0-7737-476b-8185-b3014a442d4d	Land of Cornwall	monty-python-ccg/main/MontyPythonCcg-Main-LandOfCornwall.jpg	default	Land	Main	Main	playerNDeck				6	Common	+1 Combat for Occupant.  Draw 1 extra card during draw phase.	"{or: -1 to any Grail Number draw}"	71a
88b35b5f-bd4f-448f-8ce6-eb8ac037ceef	Land of Cornwall	monty-python-ccg/main/MontyPythonCcg-Main-LandOfCornwall-2.jpg	default	Land	Main	Main	playerNDeck				6	TYAST Deck B	+1 Combat for Occupant.  Draw 1 extra card during draw phase.	"{or: -1 to any Grail Number draw}"	71b
204827e3-e4d3-4f76-9435-f5ab9b3b9d56	Land of Generic	monty-python-ccg/main/MontyPythonCcg-Main-LandOfGeneric.jpg	default	Land	Main	Main	playerNDeck				4	Uncommon	Draw a Grail Number and add that to the Combat value of any Adversaries inhabiting this land.  Draw half that number (round down) of extra cards during the draw phase.	"{or: -1 to a Combat draw against a Knight}"	119a
60d6af06-2ae5-4eaf-83e9-c6e42f7f5fd8	Land of Generic	monty-python-ccg/main/MontyPythonCcg-Main-LandOfGeneric-2.jpg	default	Land	Main	Main	playerNDeck				4	TYAST Deck A, TYAST Deck B, TYAST Deck C, TYAST Deck D	Draw a Grail Number and add that to the Combat value of any Adversaries inhabiting this land.  Draw half that number (round down) of extra cards during the draw phase.	"{or: -1 to a Combat draw against a Knight}"	119b
94112f6d-ffd6-422f-b23a-b08b667978fa	Land of Gore	monty-python-ccg/main/MontyPythonCcg-Main-LandOfGore.jpg	default	Land	Main	Main	playerNDeck				6	Uncommon	+1 Combat for Adversaries.  Draw 1 extra card during draw phase.	"{or: -3 to a Combat draw against a Knight}"	127
144dd6ba-5677-4247-ac51-fc300392679c	Land of Listenoise	monty-python-ccg/main/MontyPythonCcg-Main-LandOfListenoise.jpg	default	Land	Main	Main	playerNDeck				6	Rare	+1 Combat for occupant.  Draw 1 extra card during draw phase.	"{or: -3 to a Wits draw against a Knight}"	176
4100b840-1fa1-471a-bac6-6fe1e947f21d	Land of Logres	monty-python-ccg/main/MontyPythonCcg-Main-LandOfLogres.jpg	default	Land	Main	Main	playerNDeck				6	Common	+2 Combat for Adversaries.  Draw 1 extra card during draw phase.	"{or: -2 to a Combat draw against a Knight}"	177a
5bc8084e-d696-4ded-b668-33888a0dc87d	Land of Logres	monty-python-ccg/main/MontyPythonCcg-Main-LandOfLogres-2.jpg	default	Land	Main	Main	playerNDeck				6	TYAST Deck C	+2 Combat for Adversaries.  Draw 1 extra card during draw phase.	"{or: -2 to a Combat draw against a Knight}"	177b
8c7da70f-1add-47e3-97bf-f500dadd741e	Land of Lothian	monty-python-ccg/main/MontyPythonCcg-Main-LandOfLothian.jpg	default	Land	Main	Main	playerNDeck				6	Rare	+3 Combat for occupant.  Draw 1 extra card during draw phase.	"{or: -1 to a Wits draw against an Adversary}"	178
9b6767e3-6006-43a1-ac23-bc6e7060a0e2	Land of Wessex	monty-python-ccg/main/MontyPythonCcg-Main-LandOfWessex.jpg	default	Land	Main	Main	playerNDeck				6	Uncommon	+3 Combat for occupant.  Draw 1 extra card during draw phase.	"{or: -1 to a Combat draw against a Knight}"	298
1e5b657c-0e2d-4df2-a789-4aed916714fb	Last Chance	monty-python-ccg/main/MontyPythonCcg-Main-LastChance.jpg	default	Event	Main	Main	playerNDeck				3	Rare	Your Round Table may go directly to Avalon for 1 turn but then must go immediately to the Round Table Area.  May only be played when Opponent is in Avalon.	"{or: prevent an effect that allows opponent to look at Face-down or in-hand cards}"	170
c28a64f0-6d04-4af1-ab04-540558b92b52	Left Behind	monty-python-ccg/main/MontyPythonCcg-Main-LeftBehind.jpg	default	Event	Main	Main	playerNDeck				2	Rare	Sacrifice a Persona to bypass an Adversary.  The Adversary remains.	"{or: no player may modify draws made to find the Holy Grail for 1 turn}"	171
49eec5dd-2987-4a53-b089-aba8712b2c5e	Legendary Black Beast of Arrrghhh!	monty-python-ccg/main/MontyPythonCcg-Main-LegendaryBlackBeastOfArrrghhh.jpg	default	Adversary	Main	Main	playerNDeck	Animated, Peril	18		0	Uncommon	Place any member of your Round Table in the Dead Cart upon encountering the Legendary Black Beast of Arrrghhh!	"{or: +1 to a Combat draw}"	172
9e2f89cd-0f03-45e8-9d1f-883f2ad2b473	Let's Be Nice to Him	monty-python-ccg/main/MontyPythonCcg-Main-LetsBeNiceToHim.jpg	default	Event	Main	Main	playerNDeck				2	Rare	This turn, bypass an Adversary or the Three-Headed Knight without Dispute.	"{or: -1 to a Wits draw}"	173
e09f6a48-a632-4570-9cba-484aa2f08abc	Lie	monty-python-ccg/main/MontyPythonCcg-Main-Lie.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				2	Rare	Place this card on any area of opponent's England.  For the next 2 turns, opponent's Round Table must attempt to move to this area by the shortest, most direct route.  Place Lie in the Dead Cart after 2 turns or if any Knight of the Round Table reaches it.	"{or: -2 to a Wits draw}"	174
86632b07-2d4f-4da2-87d3-d6ab16415229	Lightning the Lost Page of Sir Lancelot	monty-python-ccg/main/MontyPythonCcg-Main-LightningTheLostPageOfSirLancelot.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck A, TYAST Deck C, TYAST Deck D	May carry 1 item.  May not be placed in play if Concorde is in play.	"{Evil Spirit.  Peril.  Combat 6.}"	386a
aad87dc6-ab99-4c45-85c1-d0175a5c074f	Lightning the Lost Page of Sir Lancelot	monty-python-ccg/main/MontyPythonCcg-Main-LightningTheLostPageOfSirLancelot-2.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck B	May carry 1 item.  May not be placed in play if Concorde is in play.	"{Evil Spirit.  Peril.  Combat 6.}"	386b
effb4622-c0cf-4e48-824d-bd1482dbf4c8	Lucky John the Page	monty-python-ccg/main/MontyPythonCcg-Main-LuckyJohnThePage.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck A, TYAST Deck C, TYAST Deck D	May carry 1 item.  Lucky John may dramatically escape death once.	"{Giant Serpent.  Peril.  Combat 7.}"	388a
4a95fec0-8e16-419b-9cf7-ce8bf68dd5b1	Lucky John the Page	monty-python-ccg/main/MontyPythonCcg-Main-LuckyJohnThePage-2.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck B	May carry 1 item.  Lucky John may dramatically escape death once.	"{Giant Serpent.  Peril.  Combat 7.}"	388b
535e1c2d-7f85-4938-8600-0cda956f26be	Lucky Shot	monty-python-ccg/main/MontyPythonCcg-Main-LuckyShot.jpg	default	Event	Main	Main	playerNDeck				0	Uncommon	+10 to a Combat draw.	"{or: +1 to a Round Table draw}"	179
6c661abf-a644-4b49-b6ba-24f2129f6ee4	Mace	monty-python-ccg/main/MontyPythonCcg-Main-Mace.jpg	default	Item	Main	Main	playerNDeck				2	TYAST Deck D	Permanent +1 to Combat for bearer.	"{or: +1 to a Village Event draw}"	389
084c23d4-4b90-4df9-a587-c80ea42763ec	Mack the Page	monty-python-ccg/main/MontyPythonCcg-Main-MackThePage.jpg	default	Page	Main	Main	playerNDeck				2	Rare	May carry 1 item.	"{Saxons.  Adversary.  Combat 4, Wits 4.  Will not occupy a Castle.}"	180
6f7c51ac-b357-4932-ac01-9aff7ca37076	Maggy the Page	monty-python-ccg/main/MontyPythonCcg-Main-MaggyThePage.jpg	default	Page	Main	Main	playerNDeck				2	Fixed 2, Common	May carry 1 item.  May serve 2 knights but only if there is 1 or fewer other pages in play.	"{Brigands.  Adversary.  Combat 4.  Will not occupy a Castle.}"	181
89385cbf-0250-4dc7-9b84-a0c9970fbab6	Major Taunt [Don't Want]	monty-python-ccg/main/MontyPythonCcg-Main-MajorTauntDontWant.jpg	default	Taunt	Main	Main	playerNDeck				2	TYAST Deck A	For the duration of the game, opponent must discard down to 5 cards during the Balance Hand phase.	"{or: draw 2 cards and play them immediately or discard them.}"	391
663ab5f0-7d3f-468e-bd74-b0a960772422	Major Taunt [How You]	monty-python-ccg/main/MontyPythonCcg-Main-MajorTauntHowYou.jpg	default	Taunt	Main	Main	playerNDeck				2	Rare	Opponent must send 10 cards to the Dead Cart from any combination of hand, deck, or Round Table.	"{or: -3 to a Wits draw}"	185
648da245-35ba-443a-abd1-8a4b13f11b05	Major Taunt [I Wave]	monty-python-ccg/main/MontyPythonCcg-Main-MajorTauntIWave.jpg	default	Taunt	Main	Main	playerNDeck				0	Rare	If an opponent has found the Holy Grail, the taunter may choose a Champion to combat opponent's Champion and take the Grail if he wins.  This may only be played if both players' Round Tables are in Avalon.	"{or: -2 to a Combat draw}"	183
d162e5e6-d405-4a2a-9129-b5206671efdd	Major Taunt [No Chance]	monty-python-ccg/main/MontyPythonCcg-Main-MajorTauntNoChance.jpg	default	Taunt	Main	Main	playerNDeck				0	TYAST Deck B	Opponent may no longer draw cards in the Balance Hand phase this turn.	"{or: +2 to a Combat draw}"	390
436623cf-5357-43d5-9f7d-346a4f389308	Major Taunt [Remain Gone]	monty-python-ccg/main/MontyPythonCcg-Main-MajorTauntRemainGone.jpg	default	Taunt	Main	Main	playerNDeck				1	Rare	Taunter may place their Arthur in the Dead Cart to send opponent's Round Table back to opponent's Round Table Area.	"{or: negate the effect of a card that forces movement}"	186
2207853e-16bc-4dd1-b6b9-77c29c092815	Major Taunt [You Don't]	monty-python-ccg/main/MontyPythonCcg-Main-MajorTauntYouDont.jpg	default	Taunt	Main	Main	playerNDeck				2	Rare	Opponent must discard entire hand.	"{or: opponent may not draw cards for 1 turn.}"	184
b19b0646-ddaa-451c-80de-a33fca93b3a1	Mallet to the Head	monty-python-ccg/main/MontyPythonCcg-Main-MalletToTheHead.jpg	default	Event	Main	Main	playerNDeck				2	TYAST Deck C	+7 to a Combat draw.	"{or: -1 to a Wits draw}"	392
d1c86c70-ad27-419a-960a-4f024e122fdf	Marriage	monty-python-ccg/main/MontyPythonCcg-Main-Marriage.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				6	TYAST Deck C	Lower Sir Lancelot's Combat value to 3.	"{or: Search your deck for 1 Swamp Castle Persona and reshuffle}"	393
5f0569ef-8b01-415c-a040-cf690c7f0e8d	Mayhem	monty-python-ccg/main/MontyPythonCcg-Main-Mayhem.jpg	default	Event	Main	Main	playerNDeck				2	TYAST Deck D	Take the top 3 cards of opponent's deck and play them against them immediately.  Place any unused cards in the Dead Cart.	"{or: +2 to a Combat draw}"	394
9f0ef6ef-035e-480f-bdee-579b512d810e	Men of Valor	monty-python-ccg/main/MontyPythonCcg-Main-MenOfValor.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				2	TYAST Deck B	Play Men of Valor in your Round Table area.  If your Round Table slays 2 Adversaries in the next 2 turns, each Knight gains a Permanent +1 to their Combat total.  Otherwise, discard Men of Valor and each Knight gets a Permanent -1 to their Combat.	"{or: +1 to a Combat draw}"	395
1a5acb61-33d6-4551-b4aa-04daae928bef	Message	monty-python-ccg/main/MontyPythonCcg-Main-Message.jpg	default	Event	Main	Main	playerNDeck				5	Common	Place a Page in the Dead Cart to look at opponent's hand.  Then draw a Grail Number.  On a 4, 5, or 6 return the Page to play.	"{or: "I think I could pull through sir."  +1 to a Combat draw}"	189
23e23fb1-068b-4708-9a95-33c3fb09df3a	Midget	monty-python-ccg/main/MontyPythonCcg-Main-Midget.jpg	default	Adversary	Main	Main	playerNDeck	Anthrax		2	5	TYAST Deck C	A Knight defeated by Zoot in a Village or Castle may not leave that Village or Castle until Zoot is defeated by another Knight.  May be played with other Anthrax characters.	"{or: -2 to a Castle Table draw}"	396
22866c27-25e5-4e1d-a878-5e16b97b216c	Mightiest Tree in the Forest	monty-python-ccg/main/MontyPythonCcg-Main-MightiestTreeInTheForest.jpg	default	Land	Main	Main	playerNDeck				1	TYAST Deck A,TYAST Deck B	This land may not be passed, but it may be entered.  If The Mightiest Tree in the Forest is already in play, discard this card from play instead. (in the original game, all cards were "legendary" and stopped new copies from entering play; in the new rules this was scrapped but should exist for this card)	"{or: +2 to a Combat draw}"	397
8a7848a3-0f74-47e6-a43e-f04045b8cf0a	Migration	monty-python-ccg/main/MontyPythonCcg-Main-Migration.jpg	default	Event	Main	Main	playerNDeck				1	TYAST Deck C	Draw a Grail Number and place into the Dead Cart all members of opponent's Round Table who have the same Grail Number on their card as the one you drew (they have migrated away).	"{or: +2 to a Castle Table draw}"	398
a70d66e1-6f67-4ffe-9468-f966828fb178	Model	monty-python-ccg/main/MontyPythonCcg-Main-Model.jpg	default	Event	Main	Main	playerNDeck				1	Uncommon	Remove any Village, Castle, or Item from play.	"{or: -1 to a Wits draw}"	191
10726e93-8ec9-4983-a8eb-65cc75872ca6	Moistened Bint	monty-python-ccg/main/MontyPythonCcg-Main-MoistenedBint.jpg	default	Adversary	Main	Main	playerNDeck			5	5	TYAST Deck A	Will not occupy a Castle.  A Knight outwitted by the Moistened Bint is put away (reshuffled into the deck).	"{or: -1 to a Wits draw}"	399
d2aeaaaa-956f-4272-ba5f-b84c63c3f815	Monks	monty-python-ccg/main/MontyPythonCcg-Main-Monks.jpg	default	Adversary	Main	Main	playerNDeck		4		4	Rare	Will not occupy a Castle.	"{or: +1 to a Castle Table draw}"	192
4de14955-5206-4a44-9eee-a17f2a0d3fe5	Monks	monty-python-ccg/main/MontyPythonCcg-Main-Monks-2.jpg	default	Event	Main	Main	playerNDeck				5	Uncommon	Search your deck for Brother Maynard, Brother Maynard's Roommate, or The Book of Armaments and reshuffle.	"{or: +1 to a Combat draw}"	193
483f33b1-0609-47be-b97f-a919f9a62d53	Moose Bite	monty-python-ccg/main/MontyPythonCcg-Main-MooseBite.jpg	default	Event	Main	Main	playerNDeck				5	TYAST Deck D	Take two cards from opponent's hand and place them in your's.  Return them at the end of the game.	"{or: negate a card played that forces you to discard}	401
b5507fc2-eca7-4aef-8605-cd0a48d050c3	More Than Reasonable	monty-python-ccg/main/MontyPythonCcg-Main-MoreThanReasonable.jpg	default	Event	Main	Main	playerNDeck				0	TYAST Deck C	If your opponent fails their next search to find the Holy Grail, send his Round Table back to his Round Table Area.	"{or: +1 on a draw made to find the Holy Grail}"	402
0fc2efef-35bc-4c0f-a817-358d5a47d161	Morgan le Fay	monty-python-ccg/main/MontyPythonCcg-Main-MorganLeFay.jpg	default	Adversary	Main	Main	playerNDeck		5	5	2	Rare	Will not occupy a Castle.  Opponent of player encountering this Adversary chooses who encountering player's Lead Knight will be.	"{or: +1 to a Combat draw}"	194
f294bf5f-ff56-47fb-bfe4-4e26d40d764d	Mr. Newt The Blacksmith	monty-python-ccg/main/MontyPythonCcg-Main-MrNewtTheBlacksmith.jpg	default	Persona	Main	Main	playerNDeck		2	1	3	TYAST Deck B	If Mr. Newt joins your Round Table, your opponent must immediately Eliminate any Witch cards in his hand and/or deck.	"{or: +2 to a Combat draw}"	403
3ca5231e-33e3-49ac-b665-c804fa256ebd	Much Rejoicing	monty-python-ccg/main/MontyPythonCcg-Main-MuchRejoicing.jpg	default	Event	Main	Main	playerNDeck				5	Common	Eliminate any Minstrel or Song card.	"{or: take one card from opponent and immediately play it or discard it}"	195
29a81a04-b684-41e7-a594-ebe590cf3ade	Mud	monty-python-ccg/main/MontyPythonCcg-Main-Mud.jpg	default	Item	Main	Main	playerNDeck				5	TYAST Deck C	Place Mud in the Dead Cart to bypass Dennis or Dennis' Mother.	"{or: +1 to a Combat draw}"	404
813f55c8-78ad-4a36-af0f-d1d0dc1a38c4	Nasty Ways	monty-python-ccg/main/MontyPythonCcg-Main-NastyWays.jpg	default	Event	Main	Main	playerNDeck				1	Uncommon	Target Knight is Slain if Three-Headed Knight is in play.	"{or: save a Knight from death}"	198
1cd9dd17-44f5-4ea2-b838-4e56f71a6014	Nathan the Page	monty-python-ccg/main/MontyPythonCcg-Main-NathanThePage.jpg	default	Page	Main	Main	playerNDeck				3	Common	May carry 1 item.	"{Vikings.  Adversary.  Combat 5.  Will not occupy a Castle.}"	199
ae822efb-fd40-42b7-b5f4-cb50a34ee3f8	Newt Forager	monty-python-ccg/main/MontyPythonCcg-Main-NewtForager.jpg	default	Adversary	Main	Main	playerNDeck		0	2	6	Promo	Newt automatically steals one item from any Round Table he encounters.	"{or: immediately draw 3 cards}"	483
afd12387-a481-4228-bc3b-37a7bb74731a	Nigel the Page	monty-python-ccg/main/MontyPythonCcg-Main-NigelThePage.jpg	default	Page	Main	Main	playerNDeck				5	Fixed 2	May carry 1 item.  Nigel the Page is a bit confused and will wander off after 3 turns (place in the dead cart).	"{Wild Boar.  Peril.  Combat 3.}"	202a
d547657f-b8b7-41d4-957a-25e530f92be3	Nigel the Page	monty-python-ccg/main/MontyPythonCcg-Main-NigelThePage-2.jpg	default	Page	Main	Main	playerNDeck				5	Common	May carry 1 item.  Nigel the Page is a bit confused and will wander off after 3 turns (place in the dead cart).	"{Wild Boar.  Peril.  Combat 3.}"	202b
a931ddc4-b2f4-4e56-86a1-9f396438c0d5	No Chance	monty-python-ccg/main/MontyPythonCcg-Main-NoChance.jpg	default	Taunt	Main	Main	playerNDeck				1	TYAST Deck B	Target automatically loses a Combat or Wits draw.	"{or: move an Adversary Knight in England 1 space}"	405
09264f9e-cb69-4017-8543-1bb56c1687a5	No Class	monty-python-ccg/main/MontyPythonCcg-Main-NoClass.jpg	default	Event	Main	Main	playerNDeck				2	TYAST Deck A	Demote a Knight to a Page for a Grail Number draw of turns.	"{or: Place an opponent's Page in the Dead Cart}"	406
116586ac-310c-4c44-890a-19c8ed41b25a	No More	monty-python-ccg/main/MontyPythonCcg-Main-NoMore.jpg	default	Taunt	Main	Main	playerNDeck				4	TYAST Deck A	Target Knight may not have Wits with an Adversary, Knight, or Persona.	"{or: +1 to a Combat draw}"	407
d5ca2458-fb46-495a-a61a-cfe5b8af1b4e	No Problems	monty-python-ccg/main/MontyPythonCcg-Main-NoProblems.jpg	default	Event	Main	Main	playerNDeck				0	TYAST Deck C	Move any Adversary encountered in England to your hand.	"{or: +3 to a Grail Number draw against an Adversary.}"	408
51f83dbf-cc9b-46e7-a60d-f9c7d4fe4f3b	Nobility	monty-python-ccg/main/MontyPythonCcg-Main-Nobility.jpg	default	Event	Main	Main	playerNDeck				5	TYAST Deck C	During a Grail Number draw, draw two Grail numbers and take the best one.	"{or: Negate the effects of Get Slop Poured On You}"	409
315a9dcd-7ecf-4045-acaf-a51e2f9b444c	Nonmigratory	monty-python-ccg/main/MontyPythonCcg-Main-Nonmigratory.jpg	default	Event	Main	Main	playerNDeck				5	TYAST Deck A	Place any African Swallows currently in play in the Dead Cart.	"{or: Prevent opponent from playing a Face-down card.  Place the card in the Dead Cart.}"	410
982e7fe4-8dab-4aab-b090-14379632af16	Northumbria	monty-python-ccg/main/MontyPythonCcg-Main-Northumbria.jpg	default	Land	Main	Main	playerNDeck				6	Uncommon	+1 Combat for occupant.  Draw 1 extra card during draw phase.	"{or: -3 to a Wits draw}"	203
ae1b010b-38d7-43c8-a238-b73e4ca3e788	Not Quite So Brave	monty-python-ccg/main/MontyPythonCcg-Main-NotQuiteSoBrave.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				3	TYAST Deck B	May be played on any Knight.  Knight may not fight alone or as an Adversary (Knight runs away).  If a Combat Grail draw indicates the Knight is Slain, negate the result and the Knight runs away instead.	"{or: players may not play positive modifier cards this turn.}"	411
c98176da-afe8-454c-8b7e-ea76b7076737	Not-so-Legendary Black Beast	monty-python-ccg/main/MontyPythonCcg-Main-NotSoLegendaryBlackBeast.jpg	default	Adversary	Main	Main	playerNDeck	Animated, Peril	3		6	Rare		"{or: +1 to a Combat draw}"	204
068d6459-443e-423f-a3e0-51c88e2b5da2	Nothing	monty-python-ccg/main/MontyPythonCcg-Main-Nothing.jpg	default	Event	Main	Main	playerNDeck				6	Rare	Prevent opponent from playing a Land from their hand.  Place the land in the Dead Cart.	"{or: -1 to a Combat draw}"	205
9756f1d7-99cd-4046-a94c-b20491f1cd93	Notlob	monty-python-ccg/main/MontyPythonCcg-Main-Notlob.jpg	default	Village	Main	Main	playerNDeck				5	TYAST Deck A	+2 Wits for non-Knight occupants.  Draw 1 extra card during draw phase.  A Knight(s) attempting to enter this village is subject to a random event determined by a Grail Number draw.  1 or less: Search your deck for a Knight.  2:  Search your deck for a Page.  3: Reverse Combat and Wits value of a Knight Permanently.  4: -1 on draws made to find the Holy Grail Permanently. 5: +1 on draws made to find the Holy Grail Permanently. 6+: Move lower in England one space next turn.	"{or: +2 to a Castle Table draw}"	413
5f98e5c0-fed0-470d-9acc-0d9e98df3e1b	Nursery	monty-python-ccg/main/MontyPythonCcg-Main-Nursery.jpg	default	Land	Main	Main	playerNDeck				6	TYAST Deck B, TYAST Deck C	+2 Wits for occupant.  Draw 1 extra card during draw phase.	"{or: Search your deck for Roger the Shrubber and reshuffle}"	414
a13f4ea3-685c-457a-954d-a1be4ab71006	Obnoxious Minstrel	monty-python-ccg/main/MontyPythonCcg-Main-ObnoxiousMinstrel.jpg	default	Persona	Main	Main	playerNDeck	Minstrel		1	5	Fixed 2, Common	May function as a Page, but Knights will not join your Round Table while Obnoxious Minstrel is used as a Page.  If Obnoxious Minstrel has been in play for more than 1 turn, place him in the Dead Cart to get a +2 to a Combat draw.		206
ccab068e-b206-4f92-acb0-4136ad83d309	Oh Dear	monty-python-ccg/main/MontyPythonCcg-Main-OhDear.jpg	default	Event	Main	Main	playerNDeck				1	TYAST Deck B	Place any Persona in the Dead Cart.	"{or: +1 to a Wits draw}"	415
601a6491-43bb-4c1b-a616-cbe452937e01	Old Crone	monty-python-ccg/main/MontyPythonCcg-Main-OldCrone.jpg	default	Adversary	Main	Main	playerNDeck			4	5	Common	Will not occupy a Castle.  Bedevere may not have Wits with Old Crone.	"{or: "No, we have no shrubberies here."  Place Shrubbery in the Dead Cart.}"	207
3a48a835-2aa0-40af-b8f1-10d7be532b33	Old Man From Scene 24	monty-python-ccg/main/MontyPythonCcg-Main-OldManFromScene24.jpg	default	Persona	Main	Main	playerNDeck			3	4	TYAST Deck C	May discard a card from your deck and peek at a Face-down card every other turn.	"{or: switch 2 Face-down cards in any England.}"	416
8f4adaec-0c09-400e-a95c-39b49029b681	Olfin Bedwere II of Rheged	monty-python-ccg/main/MontyPythonCcg-Main-OlfinBedwereIIOfRheged.jpg	default	Adversary	Main	Main	playerNDeck	Knight	6	5	2	Uncommon		"{or: +1 to a Combat draw}"	208
f58e11d6-3859-47d8-b258-5e2bf06dc0d6	Outrageous Accent	monty-python-ccg/main/MontyPythonCcg-Main-OutrageousAccent.jpg	default	Event	Main	Main	playerNDeck				6	TYAST Deck B	I'm French!  Why do you think I have this outrageous accent, you silly King-ah?  If quote is read in an outrageous French accent, draw a Grail Number.  If the Grail Number is 4 or higher, bypass a French Adversary without Dispute even if they are in a Castle.	"{or: +2 to a Wits draw}"	417
1272bb91-01fc-4871-b7cc-4375fd7c9b24	Outrageous Accent	monty-python-ccg/main/MontyPythonCcg-Main-OutrageousAccent-2.jpg	default	Taunt	Main	Main	playerNDeck				1	Uncommon	May take any face-up French Adversaries in your England and play them immediately (face-up) in your opponent's England.	"{or: -3 to a Wits draw}"	209
bd4c8125-5ceb-46c0-8d00-56006772d763	Packey the Page	monty-python-ccg/main/MontyPythonCcg-Main-PackeyThePage.jpg	default	Page	Main	Main	playerNDeck				2	TYAST Deck B, TYAST Deck C, TYAST Deck D	May carry 3 items.	"{Rabid Hedgehog.  Peril.  Combat 5.}"	418a
8308fc35-e9f9-4963-abbb-9d7e0cbcf680	Packey the Page	monty-python-ccg/main/MontyPythonCcg-Main-PackeyThePage-2.jpg	default	Page	Main	Main	playerNDeck				2	TYAST Deck A	May carry 3 items.	"{Rabid Hedgehog.  Peril.  Combat 5.}"	418b
4bdd08af-7efc-4456-83f2-3000f46bdb57	Passing Ruffians	monty-python-ccg/main/MontyPythonCcg-Main-PassingRuffians.jpg	default	Adversary	Main	Main	playerNDeck		4		4	TYAST Deck D	Will not occupy a Castle.	"{or: +1 to a Castle Table draw}"	419
32db8315-bb63-478b-9a72-dfa28b3fe5c3	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy.jpg	default	Page	Main	Main	playerNDeck				5	Fixed 1	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	210
5485738d-fdd3-47cb-8f99-9ed22dd97586	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy-2.jpg	default	Page	Main	Main	playerNDeck				5	Fixed 1	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	211a
3485eac8-14e4-4663-a942-d4fa5c172991	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy-3.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck A	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	211b
363b58b8-baca-4677-a60f-eb7cba46d912	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy-4.jpg	default	Page	Main	Main	playerNDeck				5	Fixed 1	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	212a
52b2de5d-46a4-49bd-bcac-e167d1b66e7b	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy-5.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck C	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	212b
7e194ead-3d6b-41f6-a145-2110cd2546f3	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy-6.jpg	default	Page	Main	Main	playerNDeck				5	TYAST Deck D	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	212c
e5b1a869-9480-460a-8ca8-2719e92515d1	Patsy	monty-python-ccg/main/MontyPythonCcg-Main-Patsy-7.jpg	default	Page	Main	Main	playerNDeck				5	Fixed 1	May carry 1 item.	"{Mordred.  Adversary Knight.  Combat 5, Wits 4.}"	213a
