databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rank	suit	cost	upkeep	production	bullets	drawType	influence	control	outfit	rarity	ghostRock	text
fe5318bc-3c13-4123-b578-5de8d76a3d84	Eagle's Sight	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-EaglesSight.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	10	H	0								C		Noon Spirit 6: If this Spirit succeeds, look at any Play hand.
5d5c25ef-0a81-494a-9920-af1922c84002	Elizabeth King	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-ElizabethKing.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	5	S	4	0		1	Draw	0		Drifters	C		Experienced.  While Elizabeth is in Town Square, each of your Dudes has the ability "Noon: Send this Dude home booted."
872f8de5-4259-4234-b928-ada15f58e609	Elmo Schacci	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-ElmoSchacci.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	1	S	3	0		0	Draw	1		Collegium	C		Shootout: Once per card attached to Elmo, any Dude in Elmo's posse can attach (and make ready if it's a Weapon) a card attached to Elmo.
c9abab40-e136-4348-98eb-3042040447bf	Ely Parker	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-ElyParker.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	6	S	5	0		2	Draw	1		Blackjacks	C		
5b454a86-2bb8-49e0-8167-b3ce691ed362	Enoch Whateley	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-EnochWhateley.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	6	S	5	1		1	Stud	0		Whateleys	C		Abomination.  Noon:  Ace one of your non-Harrowed Dudes, Enoch gains a +1 Bullet bonus and +1 Influence until after Nightfall. Enoch can take this action twice per turn.
8233283c-d1e8-4dd3-b8db-8a883c2315b7	Envy	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Envy.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	7	S	6	1		1	Draw	2		Flock	R		Experienced.  Blessed: 1.  Noon: Select a Dude at Envy's location with more Goods attached than Envy. Target a Goods on the Dude that Envy can legally attach. Attach the Goods to Envy, regardless of who controls the location.
17e35f0e-f841-4da6-b6ee-4783d138c105	Eureka's Rage	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-EurekasRage.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	10	C	3								C		Noon: If this is the last card in your hand, draw cards equal to your maximum hand size. Ace this card.
bf987f68-0a94-4597-8466-9e0fa4c7b2de	Ezzie	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Ezzie.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	J	S	12	3		1	Stud	1		Drifters	R		Experienced Harrowed Harlot. Noon: Target a Dude. The Dude's controller pulls twice: if both pulls exceed the Dude's value, ace the Dude.
bcd80d78-54a6-4380-93c7-e22cb0f521b2	Fineas von Landingham	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-FineasVonLandingham.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	7	S	5	1		1	Stud	2		Collegium	R		Experienced.  Noon: Move Fineas to a different location.
e349c206-c85c-405d-861a-52bebe55b7e1	Fire And Brimstone	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-FireAndBrimstone.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	Q	H	0								U		Noon Miracle 6: Target an unbooted Wanted Dude at this or an adjacent location. If this Miracle succeeds, boot the Dude. If this Miracle fails, discard it. This Blessed can perform this Miracle any number of times per turn.
c4490c71-d705-461c-8f0e-f70ea928435b	Flash Flood	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-FlashFlood.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	2	H	0								R		Noon Spirit 7: Boot this Shaman. If this Spirit succeeds, then until the end of the turn, a Dude moving from a home to an adjacent location or from the Town Square to an adjacent location must boot.
8fc53d83-6ffd-4a0d-ad6c-ab997c259cdc	Fleeting Memories	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-FleetingMemories.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	8	H	0								R		Noon Hex 6: If this Hex succeeds, choose an action printed on a Dude in play. The Dude cannot take the action until after Nightfall.
48777b92-179a-4930-851c-c422e1f48df2	Fool's Joker	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-FoolsJoker.jpg	default	Joker	Reaping of Souls	Reaping of Souls	sharedSetAside			0								R		The Fool's Joker is only useful for pulls. If you pull it, you choose its suit and value. If you reveal it in a Draw hand, discard it, then replace it with the top card of your deck. You cannot have more than two Jokers in your deck. The Fool's Joker does not count against your deck limit.
2f6e2e0e-5118-4573-a07b-c8cc778f9080	Gomorra Volunteer Fire Brigade	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-GomorraVolunteerFireBrigade.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	K	D	1		0				1		C		Public
986c4c1d-42ef-42e9-80e9-e90f3dbd4345	Good Kharma	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-GoodKharma.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	9	C	0								C		Cheatin'! Reaction: Play this card when another player reveals an illegal Draw hand. Gain 4 ghost rock. Only one Cheatin'! card can be played against a player per draw.
a6fdb7b9-83e4-4965-824c-9f0147710ab0	Grace	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Grace.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	J	C	0								C		Noon: Target one of your Dudes with a Bullet rating over 0. The Dude has a -1 Bullet penalty and gains +1 Influence until after Nightfall.
cc05eb6e-940c-442e-a4fd-7f8973ba079a	Gypsy's Tent	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-GypsysTent.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	Q	D	5		1				1		U		Private. The Gypsy's Tent increases it's controller's maximum hand size by one.
352997cf-8d89-4e81-8565-e990dd069872	Hard Labor	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-HardLabor.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	3	C	0								C		Noon: Boot one of your Dudes at one of your Deeds. Gain ghost rock equal to either the Dude's Bullet rating or the Deed's Production, whichever is lower.
104456a6-3468-4050-863d-2a389fe61c8b	Harvest Moon	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-HarvestMoon.jpg	default	Event	Reaping of Souls	Reaping of Souls	playerNDeck	7	H	0								C		You may add a card from your lowball hand to your Play hand. If you do so, discard a card from your Play hand. Ace this card.
308f5c25-0e79-4fa1-b01a-c40f66ae9835	Helga's Wafflehaus	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-HelgasWafflehaus.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	9	D	4		2				0		C		Public.
1260b256-83db-40bf-9a2f-d8daab74b541	Hitched Buggy Strike	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-HitchedBuggyStrike.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	9	D	4		3				0		C		Private. Strike.
5a07b391-5fe5-419b-a253-28a5bf582274	Home Is Where Nothin' Happens	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-HomeIsWhereNothinHappens.jpg	default	Event	Reaping of Souls	Reaping of Souls	playerNDeck	6	H	0								C		Until after Nightfall, Dudes at their homes have -1 Influence (minimum 0).
3def2e44-4f62-42ef-9840-de9c91274a3f	Hope in Winter	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-HopeInWinter.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	3	S	4	1		1	Stud	0		Sioux	C		When Hope in Winter joins a posse for a job, all other Dudes in the posse except the dealer do not boot when joining the posse or returning home from the job.
25eac79e-cb19-4673-bf2c-ab6badc44080	I Want A Raise	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-IWantARaise.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	5	C	2								U		Noon: Target a Dude with an Upkeep cost over 0. Raise the Dude's Upkeep cost by 1 until the Dude leaves play. Ace this card.
f1b05e9e-9e25-44d0-b567-d664ce9754b5	Inheritance	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Inheritance.jpg	default	Event	Reaping of Souls	Reaping of Souls	playerNDeck	4	H	0								C		Ace one of your Dudes. Get any card from your deck, show it to the other players, and add it to your Play hand. Discard a card from your Play hand. Ace this card.
395b7649-44b0-40bc-8202-2ac45a94fae2	Insurance Policy	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-InsurancePolicy.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	K	C	0								C		Noon: Target one of your Dudes with an Upkeep cost over 0. Raise the Upkeep cost by 1. Next time the Dude goes to Boot Hill, collect 3 ghost rock.
f47e5872-489d-41ae-87b4-210b60ffc583	Iron Gate	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-IronGate.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	5	D	1		0				0		C		Dudes must boot to move to this location.
d49d544a-1fd9-4525-9f0a-fecf93692884	Jessie Freemont	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-JessieFreemont.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	5	S	4	0		2	Stud	1		Law Dogs	U		Experienced:  Jessie will only call out Wanted Dudes.
a78e0764-e187-450f-a2f2-a51ca176954c	John Bloody Knife	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-JohnBloodyKnife.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	Q	S	8	2		4	Stud	2		Sioux	R		Experienced. Reaction: Immediately before Nightfall, move John to a Deed with a Terror or to a Deed you own.
61c766ae-eaa6-4a25-8ddc-6f0a37caa34d	Knicknevin	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Knicknevin.jpg	default	Event	Reaping of Souls	Reaping of Souls	playerNDeck	3	H	0								R		When Nightfall begins this turn, all Dudes at their homes permanently lose 1 Influence (minimum 0). Ace this card.
e289ab83-769c-471c-9d8f-bf7db97229b8	Knicknevin's Deal	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-KnicknevinsDeal.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	2	H	0								R		Noon Hex X: Boot this Huckster and target a Dude in Boot Hill. X is the value of the target Dude. If this Hex succeeds, return the Dude to play under your control, Harrowed. Ace this card.
7b4e9d1b-7b5e-46a2-92ec-878da23d1673	Last Will	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LastWill.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	1	C	0								C		Reaction: Play this card when one of your Dudes with one or more Goods is aced. Redistribute the Dude's Goods to any of your other Dudes that can attach them, even if the Dudes are booted or at locations you do not control.
7963f157-5378-4f61-a490-816fcee43f89	Let's Take It Outside	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LetsTakeItOutside.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	10	C	0								C		Shootout: Move both posses to the Town Square, ignoring movement restrictions. Continue the shootout normally in the Town Square.
6dfa1eec-fda8-499a-9b45-b359fb69e733	Light of the Lord	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LightOfTheLord.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	K	H	0								C		Noon Miracle 5: If this Miracle succeeds, lower one of your Dudes' Upkeep costs to 0 until after Nightfall next turn.
7332a4a9-b9a1-46df-8c42-5b377794c66b	Lighthouse	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Lighthouse.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	6	D	3		0				1		C		Out of Town. Public.
4fa5b6aa-4166-41fa-ac2f-737fcd7d42dc	Locust Swarm	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LocustSwarm.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	5	H	0								C		Noon Miracle 7: If this Miracle succeeds, all Dudes at this location except this Blessed go home without booting.
02dc4a3f-e80b-4653-b97d-8eb36d66b01d	Long Hallways	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LongHallways.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	3	D	1		0				0		C		Long Hallways can only be attached to an in-town Deed. Locations two locations away from this one on your street are adjacent to this one.
fe3107b3-3b4a-469d-a121-06457593afe2	Lord Grimely's Manor	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LordGrimelysManor.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	1	D	10		2				3		R		Private. Experienced.  Raise the Fear level by 2 while the Manor is in play. Players other than the Manor's owner cannot gain control of the Manor or of Deeds adjacent to it. While the Fear level is 10, you have 2 additional Control Points.
6e0c08ab-92f3-48e6-b3a7-9f3a42c46eae	Los Ojos Del Dios	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LosOjosDelDios.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	10	S	5	2		0	Draw	2		Texas Rangers	F		Experienced.  Reaction: When Los Ojos fails a Spell pull, put the top card of your deck into Boot Hill (this is not considered acing it).
5f58b2c2-60bc-4c56-9e4c-accb86ff5ae2	Lukas Owens	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-LukasOwens.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	6	S	5	1		1	Stud	1		Law Dogs	C		Weapon Gadgets being created by Lukas cost 1 less ghost rock and have -1 Difficulty until Nightfall.
6d4f5098-24b5-4e6d-9a18-17f9dc2c7640	Lumberyard	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Lumberyard.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	J	D	5		1				1		C		Public. Improvements cost 1 less ghost rock for the Lumberyard's controller. Controller Noon: Boot the Lumberyard. Ace a card in play with "The Tree" in the title.
12ffa27b-090c-4d6a-9e26-c87e47395730	Mae Parker	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MaeParker.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	7	S	5	1		3	Stud	0		Blackjacks	C		
a2804470-bbf3-437d-8fad-6eacb2172044	Malrog Whateley	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MalrogWhateley.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	7	S	7	2		2	Stud	0		Whateleys	C		Abomination. Shootout: Boot Malrog and lower his Bullet rating to 0 until the end of the shootout. Target an opposing Dude with a lower value. The Dude cannot be the opposing posse's shooter or take actions. If the Dude is ever the only one remaining in his or her posse, ace the Dude.
28010863-b4df-4e86-a4e7-f6d45dadf527	Max Baine	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MaxBaine.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	10	S	6	1		2	Draw	2		Sweetrock	R		Experienced.  Max increases the value of every other Sweetrock Dude at his location by 4 (maximum K).
e5054854-62d7-4a73-a5f5-545dd5153958	Mental Hospital	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MentalHospital.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	3	D	5		1				1		U		Public. Government. Spells cannot target Dudes at the Mental Hospital.
6e21efda-d7ba-4371-ba38-390cfc7df3f4	Meredith Singleton	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MeredithSingleton.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	10	S	5	1		0	Stud	2		Collegium	U		Experienced. While in a shootout, Meredith decreases the value of all Terrors in the opposing posse by 5 (minimum 1).
0f368cb1-e495-4d3e-ab32-05258454038f	Mines Reopen	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MinesReopen.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	2	C	0								U		Reaction: Play immediately before the Gambling Phase draw. Play lowball inversely (high hand wins) this turn.
1d4095f4-104b-477e-a777-3d9ef7ef9e0b	Mirror, Mirror	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MirrorMirror.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	10	H	0								U		Noon Hex 6: Target a Dude at this or an adjacent location. If this Hex succeeds, this Huckster copies the Influence or Bullet rating of the Dude, until after Nightfall.
f9cf81a6-2d48-4eed-9004-3680f88a714e	Miss Lily	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MissLily.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	3	S	4	0		0	Draw	2		Flock	C		
573272ef-dc56-4623-a4a2-b1b73b9fe45c	Miss Me?	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MissMe.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	3	C	0								R		Noon Pull: Play when the Fear level is greater than 6. Target one of your Dudes in Boot Hill. If the pull is less than the Dudes value, return the Dude to your Play hand. The next time a copy of the Dude enters play, the Dude permanently gains the Harrowed trait.
ad6db335-9e2e-4b49-a7a5-24cb424a4f9e	Muddy Brown Strike	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MuddyBrownStrike.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	10	D	0		1				0		C		Private. Strike.
d3fe32da-5aac-4f28-be27-a8ec92f958a0	My Fight's With You	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MyFightsWithYou.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	J	C	0								C		Shootout. If this shootout is not for a job, send home booted all Dudes in this shootout except the dealer and the target. Other Dudes cannot join either posse.
7d2b5102-7226-46a3-8232-36f27c965248	Mystical Bag	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-MysticalBag.jpg	default	Good	Reaping of Souls	Reaping of Souls	playerNDeck	6	H	1								U		Mystical.  Mystical Goods being attached to this Dude from your Play hand cost 3 less ghost rock.
4ebe8c3f-1b13-4527-8cdc-f783d73fe273	Nemesis	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Nemesis.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	5	C	0								R		Shootout. Choose one of your Dudes in this shootout. Target an opposing Dude. After the shootout, whenever these two Dudes oppose each other in a shootout, your Dude gains a +3 Bullet bonus and becomes a Stud.
97c12a93-860d-4787-a072-9dc008922065	Nightmare Realm	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-NightmareRealm.jpg	default	Spell	Reaping of Souls	Reaping of Souls	playerNDeck	K	H	0								C		Noon Hex X: X is the Fear level. If this Hex succeeds, raise the Fear level by 1 until the end of the turn and discard this Hex.
4b9b7bdb-c1c1-426d-b8d5-ea1f62b07b3c	Ninth Circle Mine	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-NinthCircleMine.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	5	D	5		3				1		C		Private. Strike.
42a524dc-a502-4f35-af6d-c56f56cf7e77	No-Tell Hotel	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-NoTellHotel.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	1	D	10		4				3		R		Public.  Brothel. Saloon.
175f63bc-75d6-403a-b6c3-686fb7df72e7	Observatory	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Observatory.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	3	D	5		0				1		U		Private. Controller Reaction: When a pull is revealed, boot the Observatory. The pull is discarded and the player making the pull replaces it with the top card of his or her deck.
45537137-d68f-4279-b686-c4262aa21d88	Pale Horse	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PaleHorse.jpg	default	Good	Reaping of Souls	Reaping of Souls	playerNDeck	7	H	5								R		Unique. Abomination. Mystical. Horse  Noon: Move this Dude to another location. Shootout: Move this Dude into the current shootout, ignoring movement restrictions.
ed41b2d6-1267-45c0-85ad-355eb67aebe7	Paper Money	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PaperMoney.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	6	C	0								C		Reaction: Play this card when another player is about to take 1 or more ghost rock from your Vault. The player cannot take the ghost rock.
e3aaa7a3-9dcb-47e3-a748-0fabc5b838a5	Penny Arcade	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PennyArcade.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	10	D	2		1				0		C		Private.
25f5da33-6f6a-4f45-8122-f6e9d1a81582	Pocket Watch	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PocketWatch.jpg	default	Good	Reaping of Souls	Reaping of Souls	playerNDeck	10	H	1								C		Gadget Difficulty: 4. Reaction: Immediately before the start of High Noon, boot the Pocket Watch. Take a Noon action before the first Noon action of the Winner.
51630d8f-3954-426e-816d-b4e42f50ddd4	Poison Woman	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PoisonWoman.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	6	S	3	2		0	Draw	1		Drifters	C		Abomination.  All Studs become Draws during a shootout with the Poison Woman.
350c53af-3b19-4e66-804c-70f7e3b7adb1	Polecat Saloon	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PolecatSaloon.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	6	D	5		1				1		C		Public. Saloon. Every non-Wanted Dude at the Polecat Saloon has -2 Influence (minimum 1).
1628d765-fd14-4d5b-90f7-193dd19b8653	Puny Mortals!	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-PunyMortals.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	7	C	0								R		Reaction: Play this card after a pull succeeds for a skill Difficulty over 6. The skilled Dude permanently gains +1 Influence. Ace this card.
b2a57d15-a901-4faf-adf0-254956f0cf44	Quarantine	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Quarantine.jpg	default	Event	Reaping of Souls	Reaping of Souls	playerNDeck	2	H	0								C		Until after Nightfall, Dudes in town cannot move to out-of-town locations, and vice versa. Ace this card.
10c78f71-da52-4438-87b2-9c93ce014550	Quick Reload	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-QuickReload.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	8	C	0								C		Reaction: Play this card after you take an action printed on a Goods. You can use the action a second time this turn.
820fe62d-7b4a-4d21-a2d1-6e5b629effe7	RADAR	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-RADAR.jpg	default	Good	Reaping of Souls	Reaping of Souls	playerNDeck	8	H	2								R		Gadget Difficulty 7. Reaction: Immediately after a Dude moves, boot the RADAR. Move this Dude to the same location.
7d7a587e-5ceb-47f1-9a95-8dc536063466	Raven Smiles	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-RavenSmiles.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	6	S	4	1		0	Draw	2		Sioux	C		
4dc886c2-9c59-4dfd-b1ca-b6b9166cf3a6	Relic	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Relic.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	4	C	0								U		Noon Harrowed Power: Target one of your unbooted Harrowed Dudes. Select a Weapon attached to the Dude. While it remains in play, the Weapon gains an additional +2 Bullet bonus. Ace this card.
655f37c9-4104-46e4-932f-ab923c432324	Renovations	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-Renovations.jpg	default	Action	Reaping of Souls	Reaping of Souls	playerNDeck	Q	C	0								C		Reaction: Play this card immediately before bringing an in-town Deed into play. Target one of your in-town Deeds. Discard the targeted Deed. Bring the new Deed into play at the old Deed's location. The new Deed's ghost rock cost is reduced by the old Deed's printed ghost rock cost. Dudes who were at the old Deed remain at the new Deed.
33715e9b-3423-4a8d-9366-22510c2e2874	Reserve Judgment Strike	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-ReserveJudgmentStrike.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	K	D	2		2				0		C		Private.  Strike.
4694750a-6848-44ef-a9e3-6ab3bbcb498b	Rope Bridge	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-RopeBridge.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	Q	D	1		0				0		C		The Rope Bridge can only be attached to a Strike. Opponents' card effects cannot send home or remove from the shootout Dudes in a shootout at this location.
113d0345-afff-4259-aa31-4dc095359725	Rough And Tumble Saloon	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-RoughAndTumbleSaloon.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	9	D	5		2				1		C		Public. Saloon. Determine control of the Rough and Tumble Saloon by Bullet rating instead of Influence.
fb7cc7c5-7ac6-4542-88da-fd69a6b24609	Runnin' Water	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-RunninWater.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	K	D	3		0				0		C		Runnin' Water's Deed has the ability "Controller Noon: Boot this Deed. Unboot a Dude at this location."
08428432-f8c1-4453-b167-e239232634fa	SUZY 309	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SUZY309.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	Q	S	4	2		3	Stud	2		Collegium	R		Experienced.  Gadget Dude Difficulty: 8. SUZY cannot begin the game in play. To bring SUZY into play, pull as if SUZY were a Gadget being created by one of your Mad Scientists. SUZY enters play at the Mad Scientist's location. When one of your Mad Scientists creates a Gadget, you may attach the Gadget to SUZY instead of to the Mad Scientist.
20d5023f-ac7c-43dc-917b-ace3b0082b57	Sammy Childs	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SammyChilds.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	2	S	2	0		0	Draw	0		Drifters	C		Reaction: Immediately after Gambling Phase Draw hands are revealed, boot Sammy. Target any non-Event card revealed by another player. Discard the card and replace it with the top card of the player's deck. The player's new hand is not considered cheating, regardless of its contents.
dd4020d8-851b-40d2-973f-6fe31d242051	Sandra Harris	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SandraHarris.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	3	S	4	1		0	Draw	2		Sweetrock	R		Experienced.  Noon: Boot Sandra. Look at the top two cards of any deck.
6a0f1394-a332-4ca2-9bad-86bf5d7ef3fc	Saul Whateley	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SaulWhateley.jpg	default	Dude	Reaping of Souls	Reaping of Souls	playerNDeck	2	S	2	1		0	Stud	1		Whateleys	R		Experienced.  All Terrors at Saul's location have a +1 Influence bonus for the purpose of controlling the location, as well as a +1 Bullet bonus.
4e3d5fd6-9de3-4284-ac59-7b15643c0d42	Sea of Sorrows Mine	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SeaOfSorrowsMine.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	2	D	8		4				2		C		Private. Strike.
83172bb1-3848-4bef-af7e-416d103f9209	Second Story	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SecondStory.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	J	D	3		0				1		U		The Second Story can only be attached to an in-town Deed worth at least 1 Control Point. The Deed gains a +1 Control Point bonus.
60f99034-0335-4d35-94e9-2fa3af0d664a	Shark's Grin Lode	doomtown/reaping-of-souls/Doomtown-ReapingOfSouls-SharksGrinLode.jpg	default	Deed	Reaping of Souls	Reaping of Souls	playerNDeck	4	D	10		7				2		R		Private. Strike.
