databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	cost	keywords	text	health	affiliation	rarity	episode	number
c8a4e3b3-2057-4e63-b67c-34fc632dc5ad	Energy Strike	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EnergyStrike.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	3 CP	Combat|Alien|Evolutionary	Play on any ALIEN or EVOLUTIONARY Adversary to add 3 to any LONG RANGE COMBAT skill check. If the Adversary does not have LRC skill, this card gives it a 3 for this round only.			Rare	Fallen Angel	XF97-0041v2
e9a94475-3d2b-4d0b-9bfd-e9b9eca7d41d	Equipment Malfunction	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EquipmentMalfunction.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 CP	Event|Phenomena	Force one opponent to discard one piece of equipment (your choice) that does not specifically modify LONG or CLOSE RANGE COMBAT.			Uncommon	E.B.E.	XF97-0268v2
d7c8d84a-f5e5-4cf3-9e93-66ff8150a26e	Eugene Victor Tooms	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EugeneVictorTooms.jpg	default	X-File	02 - The Truth is Out There	02 - The Truth is Out There	playerNXFile					Evolutionary	Fixed	Squeeze	XF97-0136v2
cfeecfe7-afe4-47ce-9d0b-eb00ae8fee15	Eurisko Building, Crystal City, VA	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EuriskoBuildingCrystalCityVA.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Site|Multi|Method|Result|Computer|Bureaucracy				Uncommon	Ghost in the Machine	XF97-0080v2
ed591b1d-5ccf-4288-8c33-e31812cbba17	Evasive Maneuvers	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EvasiveManeuvers.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 RP	Event|Negate	Negate one non-PHENOMENA Adversary.			Rare	The Erlenmeyer Flask	XF97-0303v2
dac6b164-e6f3-43a1-884b-8e5b9e959b00	Eve	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Eve.jpg	default	X-File	02 - The Truth is Out There	02 - The Truth is Out There	playerNXFile					Evolutionary	Fixed	Eve	XF97-0154v2
e590caf0-7af3-45a4-8fad-adb7260d9399	Eve 7	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Eve7.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	X CP	Event|Evolutionary	Move any Bluff cards from one Site to another Site or back into the owner's hand. If at the end of an Investigation Phase a Site is left with no Bluffs attached, discard it. X = 1 [CP] per Bluff removed.			Rare	Eve	XF97-0231v2
e6f695a4-e6fb-49ec-949e-1bd05e734dff	Evidence Destroyed	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EvidenceDestroyed.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 CP	Event|Negate|Evidence Collection	Negate one Keyword EVIDENCE COLLECTION card.			Fixed	Pilot	XF97-0239v2
e7d25d9d-2368-428d-a016-7157b297201f	Evidence Overlooked	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-EvidenceOverlooked.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Event|Observation|Resource	If the Team makes an OBSERVATION 4+ skill check, they gain a +1 to the Site skill check. Discard this card after you've used the modifier.			Common	Lazarus	XF97-0246v2
c8e6230e-86d6-496d-9d70-e86b62412af2	Excelsius Dei Convalescent Home, Worcester, MA	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-ExcelsiusDeiConvalescentHomeWorcesterMA.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Site|Multi|Motive|Method|Occult Investigation|Criminal Investigation				Uncommon	Excelsius Dei	XF97-0043v2
e8499940-c459-4ccd-aeae-faeea6af7dd5	Expedite Request For Resources	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-ExpediteRequestForResources.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Event|Bureaucracy	Play on a Team in the Bureau. If the Team makes a BUREAUCRACY 4+ skill check then you may search through your Bureau Deck and draw one Equipment card to add to your hand. Show the card to your opponents and then shuffle your deck.			Uncommon	The Jersey Devil	XF97-0255v2
eb0b0e57-7b36-4a65-97e6-368b4506309a	Expert Briefing	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-ExpertBriefing.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Training	Play on an Agent in the Bureau. The Agent is taken out of play for one full turn. At the start of the Briefing Phase of the second turn the Agent may be deployed as normal and in addition has a +1 in one of the following skills: OBSERVATION, BEHAVIORAL or SUBTERFUGE. Place this card below the Agent to remind you of the increased skill.			Common	Anasazi	XF97-0280v2
f687aea5-2b8e-46a1-acd4-d4b5fca25043	Explosion	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Explosion.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2X CP	Bluff	Play this card to cause one point of damage to every Agent in a Team for each [CP] Cost card discarded from your hand, up to a maximum of three points of damage. X = number of [CP] Cost cards discarded.			Rare	Paper Clip	XF97-0364v2
f5d3455d-9b29-4f7b-917f-3130a1f7cce1	F. Emasculata Outbreak	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FEmasculataOutbreak.jpg	default	Adversary	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	6 CP	Adversary|Primordial|Phenomena	This card does not initiate combat. Play this card in the Investigating Player's Hospital section. Place three tokens on this card. Remove one token in the Debriefing Phase of your opponent's turn. This card is discarded when the last token is removed. Agents may not heal as long as this card is in their Hospital section.	N/A		Rare	F. Emasculata	XF97-0358v2
c361aae9-dd8f-4431-ac7f-eb0389c53380	Face-Off	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FaceOff.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 *P	Combat	Play this card during a LONG RANGE COMBAT round on a combatant you control with an LRC skill. That combatant and one other combatant of the owning player's choice will deal no damage in this LRC round.			Uncommon	Ice	XF97-0003v2
d9da330d-c262-45e3-bbaf-99e0be11c841	Faciphaga Emasculata	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FaciphagaEmasculata.jpg	default	X-File	02 - The Truth is Out There	02 - The Truth is Out There	playerNXFile					Government	Fixed	F. Emasculata	XF97-0150v2
cb184707-3085-46e2-acf1-6b424380ca18	Fairfield Zoo, Fairfield, ID	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FairfieldZooFairfieldID.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Site|Mono|Motive|Observation				Fixed	Fearful Symmetry	XF97-0058v2
cdd47115-c063-484d-97a9-8d434ad84351	Farmington, NM	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FarmingtonNM.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Site|Multi|Motive|Method|Alien Investigation|Computer				Uncommon	Anasazi	XF97-0066v2
c61ae7cf-116f-484f-9d56-f3f530ed6159	Fascination	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Fascination.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 CP	Combat|Occult	Play on any Adversary to add 1 to its CLOSE RANGE COMBAT skill check. In addition, if the Adversary is OCCULT, play on the chosen Agent in combat to negate his combat skills this round.			Uncommon	3	XF97-0023v2
c72eeec6-0ec6-4de6-a700-78c763024ba4	Fast Draw	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FastDraw.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 *P	Combat	Play on any one combatant who would not normally be allowed to fight a round of LONG RANGE COMBAT. The combatant must still have LRC skill. The combatant may fight one round of LRC as normal.			Rare	The Erlenmeyer Flask	XF97-0029v2
c3a36a0b-c996-4340-ba72-458247a3d67c	Fast Strike	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FastStrike.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 *P	Combat	Play this card on any combatant with a CLOSE RANGE COMBAT skill of three or more to allow that combatant to attack twice in a CRC round.			Rare	End Game	XF97-0005v2
ea23ab57-a37f-4df0-bd32-e60d71b42e3f	Fingernail Scrapings	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FingernailScrapings.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Event|Evidence Collection|Resource	If the Team makes an EVIDENCE COLLECTION 4+ skill check, they gain a +1 to a Site skill check. Discard this card after you've used the modifier.			Fixed	Blood	XF97-0272v2
e68bfc19-621f-47f8-9b7a-2f59d6cf0f86	Fingerprints	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Fingerprints.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Evidence Collection|Resource	Play on one Team in the Field. If the Team makes an EVIDENCE COLLECTION skill check 5+, then they may add 2 to any Site skill check. Discard this card after you've used the modifier.			Uncommon	Tooms	XF97-0236v2
c336f4eb-7f10-412a-a217-a60775bd3876	First Aid	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FirstAid.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	0 RP	Combat|Healing	Play on any Agent in the Field to immediately Heal one point of damage.			Common	The Jersey Devil	XF97-0002v2
c815e6a6-1f9a-4f44-886c-2940f88644cc	Flaming Wall	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FlamingWall.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 CP	Combat|Evolutionary	Play on any EVOLUTIONARY Adversary to cause one point of damage to each opponent in a LONG RANGE COMBAT round. This is in addition to any other damage caused by the Adversary in this round.			Uncommon	Fire	XF97-0036v2
d013cae7-2290-4055-a9f1-358404610941	Folkstone, NC	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FolkstoneNC.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Site|Multi|Affiliation|Motive|Bureaucracy|Behavioral				Uncommon	Fresh Bones	XF97-0081v2
cfe3cb2e-1daa-4cd0-b029-74d5118e89ec	Franklin, PA	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-FranklinPA.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Site|Mono|Method|Criminal Investigation				Fixed	Blood	XF97-0079v2
ed6a176b-7afc-4d85-b6cd-cd8cf714e7d3	Frohike	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Frohike.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	3 RP	Event|Negate	This card will negate one Event card played on your Team.			Rare	Blood	XF97-0304v2
eeff5f2f-a662-4809-8a4d-1e7b9ab33e42	Gas Chromatograph	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GasChromatograph.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Equipment|Electrical|Special	Agents equipped with a Gas Chromatograph have access to the field office crime lab. Adds 1 to the Agent's SCIENCES skill.			Common	Firewalker	XF97-0312v2
f1027ea3-cd7f-4443-a780-d2c4f271cb23	Geiger Counter	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GeigerCounter.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Equipment|Electrical|Special	Adds 1 to the Agent's ALIEN INVESTIGATION skill.			Uncommon	E.B.E.	XF97-0324v2
ca1dbc4b-7293-4e1f-9b1e-534793355639	Genetics Clinic, Marin County, CA	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GeneticsClinicMarinCountyCA.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Site|Mono|Affiliation|Medical				Fixed	Eve	XF97-0052v2
e3b6a67e-99a3-4bad-b7e9-41b0a3731869	Gerd Thomas	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GerdThomas.jpg	default	Witness	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Witness|Observation	Adds 1 to one Team's OBSERVATION skill check.			Common	Red Museum	XF97-0216v2
d394dc5e-86c8-46b4-9b5d-564010ac5122	Ghost in the Machine	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GhostInTheMachine.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 CP	Bluff|Phenomena|Evolutionary	Play to change one Keyword COMPUTER, SCIENCES, or SUBTERFUGE card to Keyword RESULT.			Fixed	Ghost in the Machine	XF97-0108v2
c8ad3a71-3c9b-4bfc-bbe1-e4bd35918d09	Gibsonton, FL	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GibsontonFL.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Site|Mono|Method|Medical				Fixed	Humbug	XF97-0042v2
efdb91d9-fd41-4738-9210-ba46c950bd83	Glock 19 Semi-Automatic Pistol	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Glock19SemiAutomaticPistol.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 RP	Equipment|Weapon|Standard	Adds 2 to the Agent's LONG RANGE COMBAT skill.			Uncommon	Young At Heart	XF97-0317v2
f390f687-411c-40f6-b8f7-919890d612cc	Good People, Good Food	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GoodPeopleGoodFood.jpg	default	Adversary	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	8 CP	Adversary|Primordial|Creature	Damage caused by this creature may be split among all opponents (Directed Player's choice).	10		Uncommon	Our Town	XF97-0340v2
e6007bf5-9e5a-46d4-86c9-1cd02414ed36	Government Arrests Suspects	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GovernmentArrestsSuspects.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 CP	Event|Negate|Government	Negate one Witness that modifies ALIEN INVESTIGATION or BUREAUCRACY skill.			Fixed	Conduit	XF97-0233v2
f0864971-0a55-44be-8d40-de6aea313ebd	Government Car	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GovernmentCar.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Equipment|Mechanical|Standard	Adds 1 to the Agent's CRIMINAL INVESTIGATION skill.			Fixed	E.B.E.	XF97-0320v2
d3e578d0-79e9-4ac8-9e18-c92b4a5c4b4e	Government Cover-Up	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GovernmentCoverUp.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	X CP	Bluff|Conspiracy|Phenomena|Government	Basic Game Only: Apply a -2 modifier to any one skill check involving one of the following skills: SCIENCES, EVIDENCE COLLECTION, BUREAUCRACY.Advanced Game: Pay the listed [CP] Cost, where X = the number of [CP] paid to gain the desired modifier to one of the following skills: SCIENCES, EVIDENCE COLLECTION, BUREAUCRACY. (1) = -1, (3) = -2, (5) = -3, (9) = -4.			Common	Anasazi	XF97-0112v2
ecf22b05-f393-4484-b0e1-f0520a22c4b9	Government Mindwipe Serum	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GovernmentMindwipeSerum.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	3 CP	Event|Government	Force one opponent to discard all cards in their hand that contain the Keyword ALIEN INVESTIGATION or BUREAUCRACY.			Uncommon	Deep Throat	XF97-0299v2
e72d73b1-a63b-404d-a1ee-82594271f671	Government Sanctioned Pheromone Experiments	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GovernmentSanctionedPheromoneExperiments.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	8 CP	Event|Government	Force an opponent Team to make a SCIENCES 4+ skill check. If the Team fails, you may choose an opposing Agent on the Team to enter combat with any other Agent on the Team. Combat will only last one round.			Rare	Blood	XF97-0241v2
eb8010e5-68cd-486b-9438-0bf8941c94f6	Grid Pattern Search	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GridPatternSearch.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Evidence Collection	Select one card from your Discard Pile and place it in your hand.			Rare	Lazarus	XF97-0286v2
c4181fd1-72f9-46a0-b52b-2949bdee2a6d	Gun Jammed	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GunJammed.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 *P	Combat	Negates the effects of any one Equipment card that adds to LONG RANGE COMBAT Skill for the duration of this combat.			Common	Little Green Men	XF97-0009v2
e3896dcb-bb84-4bc6-85d3-b62540253a8d	Gung Bituen	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-GungBituen.jpg	default	Witness	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 RP	Witness|Occult|Resource	Attach this Witness to a Team. Enables your Agents to deal damage to OCCULT CREATUREs as normal. For example, you may use LRC against POLTERGEISTs and VAMPIREs. If at any time there are no Agents in the Team to which this card is attached, discard this card.			Rare	Excelsius Dei	XF97-0214v2
c76069c4-471e-4d71-897d-cfc6c01383cf	Handcuff	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Handcuff.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	3 RP	Combat	Play this card in a CLOSE RANGE COMBAT round after damage has been dealt. If the Agents dealt two or more points more damage than their opponent, combat ends immediately. In addition, place the opposing Adversary in the Agents' Bureau section. The player may discard this card at any time to add two points of damage to any future combat involving an Adversary with the same Keywords.			Rare	Squeeze	XF97-0032v2
eb2745cf-e53b-4c3c-b417-188ec756554d	Hard Evidence	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HardEvidence.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Evidence	Add five tokens to your [RP] pool.			Common	Pilot	XF97-0282v2
c6cb1666-ce77-4324-ba89-1d23c0fdfa76	Hard Punch	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HardPunch.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 *P	Combat	Play on any combatant in a CLOSE RANGE COMBAT round. Add one to the combatant's damage result.			Common	Anasazi	XF97-0027v2
d471576b-8d50-4285-96e3-2a368cd5d02e	Harry Cokely	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HarryCokely.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 CP	Bluff|Evolutionary	Play to change one Keyword OCCULT INVESTIGATION, BEHAVIORAL, or OBSERVATION card to Keyword METHOD.			Common	Aubrey	XF97-0117v2
d3ec8970-a4b4-4901-9a04-b46b3a51d368	Hazardous Sample	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HazardousSample.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 CP	Bluff|Phenomena	Play to force the Investigating player to discard all Keyword EVIDENCE COLLECTION cards in his hand.			Common	Ice	XF97-0113v2
d3fd4885-758b-4aaf-aeee-c26775d7b6ab	Henry Trondheim	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HenryTrondheim.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 CP	Bluff	Force the Team investigation a Site to discard one Equipment card of your choice.			Uncommon	Død Kalm	XF97-0114v2
ec4c34b8-8cf8-418f-8266-9829c6f664cd	Hidden Grave	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HiddenGrave.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Medical	Take any Witness from your opponent's Discard Pile and use it for one skill check immediately at no cost.			Uncommon	Conduit	XF97-0291v2
e5020ec4-0b7e-41ad-9714-d8b3bf0baa04	Hidden Transmitter	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HiddenTransmitter.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 CP	Event|Question|Government|Subterfuge	Play after an opponent Team successfully asks a Characteristic question. Force that opponent Team to make a SUBTERFUGE 4+ skill check. If they fail they must tell you the question and answer they obtained.			Uncommon	E.B.E.	XF97-0227v2
c418a0e1-8cf9-4c41-b032-bff8f584bce9	Hide	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-Hide.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 *P	Combat|Subterfuge	Play this on one combatant with a SUBTERFUGE skill of 1+ or that is capable of using SUBTERFUGE cards. No damage may be dealt to that combatant in this round and the combatant deals no damage.			Common	The Jersey Devil	XF97-0010v2
f0178d45-17ca-4dd6-a0da-fc71ec3225fa	High Resolution Camera	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HighResolutionCamera.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Equipment|Mechanical|Special	Adds 1 to the Agent's OCCULT INVESTIGATION skill.			Common	The Calusari	XF97-0318v2
f05db004-7341-4b4f-aba4-8f27fd798eab	High-Powered Flashlight	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HighPoweredFlashlight.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 RP	Equipment|Electrical|Standard	Adds 2 to the Agent's OBSERVATION skill.			Uncommon	Little Green Men	XF97-0319v2
c74eaeeb-6016-4e6c-97c2-487fb3635c87	Hit and Run	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HitAndRun.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	3 RP	Combat	One Agent equipped with a "Government Car" may use this card to make one CLOSE RANGE COMBAT attack at CRC skill: 6. Any damage allocated to the Agent is taken by the car first. The car is destroyed after taking six hits. Hits in excess of those needed to destroy the car are applied to the Agent. Discard the "Government Car" card after this combat round is resolved.			Uncommon	Colony	XF97-0031v2
d1e43544-4092-4f74-88a2-30712876368f	Holtzman, D.S.A.	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HoltzmanDSA.jpg	default	Bluff	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	X CP	Bluff|Government	Basic Game Only: Apply a -2 modifier to any one skill check involving one of the following skills: CRIMINAL INVESTIGATION, EVIDENCE COLLECTION, COMPUTER.Advanced Game: Pay the listed [CP] Cost, where X = the number of [CP] paid to gain the desired modifier to one of the following skills: CRIMINAL INVESTIGATION, EVIDENCE COLLECTION, COMPUTER. (1) = -1, (3) = -2, (5) = -3, (9) = -4.			Common	Conduit	XF97-0097v2
f141d339-feb4-439e-90fe-b1e4d7f69a1f	Hospital Crash Cart	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HospitalCrashCart.jpg	default	Equipment	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 RP	Equipment|Healing|Special	This piece of Equipment does not need to be attached to any Agent. Place three tokens on the Hospital Crash Cart. Discard one token to heal one point of damage to an Agent in the Hospital. Discard when all three tokens have been expended.			Rare	One Breath	XF97-0325v2
d8075385-0734-44e9-92a6-ebced87c0708	Howard Graves, The Poltergeist	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HowardGravesThePoltergeist.jpg	default	X-File	02 - The Truth is Out There	02 - The Truth is Out There	playerNXFile					Occult	Fixed	Shadows	XF97-0137v2
f28b81cd-3de1-4f95-82c0-deba31379daa	Hunter In The Dark	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-HunterInTheDark.jpg	default	Adversary	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	7 CP	Adversary|Primordial|Creature	The LONG RANGE COMBAT round is skipped.	5		Common	The Jersey Devil	XF97-0335v2
e4b3af8e-7420-4e68-9b46-8e832b29862d	I Want To Believe	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-IWantToBelieve.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	1 RP	Event|Alien Investigation|Occult Investigation	Play on one Agent to allow that Agent to use their EVIDENCE COLLECTION skill number for any one ALIEN INVESTIGATION or OCCULT INVESTIGATION skill check.			Common	Conduit	XF97-0225v2
cd69c865-7324-4356-9b58-1325e6ec05aa	Icy Cape, AK	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-IcyCapeAK.jpg	default	Site	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Site|Mono|Result|Evidence Collection				Fixed	Ice	XF97-0065v2
c7d043be-d4a3-420a-a0ad-c1a5b6ebcd9e	Illusionary Foe	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-IllusionaryFoe.jpg	default	Combat	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	4 CP	Combat|Occult|Evolutionary	Play on any OCCULT or EVOLUTIONARY Adversary to negate all damage allocated to that Adversary this round.			Rare	Sleepless	XF97-0033v2
e91bd687-84e7-4d38-962b-610e9c612f02	Improved Channels	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-ImprovedChannels.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Resource	The Team must make a BUREAUCRACY 4+ skill check. If successful, you may now have up to ten cards in hand at the end of your turn. This condition stays in effect until you are forced to discard this card. Discard this card if one of your Agents is moved from or to the Bureau Section of the table for any reason.			Uncommon	One Breath	XF97-0263v2
ebfd0455-5e97-4c12-aa8b-2298ab34c290	In-Service Training	x-files-ccg/02-the-truth-is-out-there/XFilesCcg-02TheTruthIsOutThere-InServiceTraining.jpg	default	Event	02 - The Truth is Out There	02 - The Truth is Out There	playerNDeck	2 RP	Event|Training	Play on an Agent in the Bureau. The Agent is taken out of play for one full turn. At the start of the Briefing Phase of the second turn, the Agent may be deployed as normal, and in addition has a +1 in one of the following skills: COMPUTER, MEDICAL, or SCIENCES. Place this card below the Agent to remind you of the increased skill.			Common	Little Green Men	XF97-0288v2
