databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rank	suit	cost	upkeep	production	bullets	drawType	influence	control	outfit	keywords	text	dtdbCode
52674538-37bf-4dc3-bba9-164f11abb7c4	Stevie Lyndon	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-StevieLyndon.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	Q	Spades	2	0		0	Draw	0		108 Righteous Bandits	Blessed 0	While casting Hymns, Stevie has +4 Blessed skill.	18009
4e453b4b-da87-4042-8ebf-92ff9a25c25c	Eva Bright Eyes	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-EvaBrightEyes.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	2	Spades	2	0		0	Draw	0		Eagle Wardens	Shaman 4	Eva can only cast Totem and Sidekick Spirits.  Shootout: Boot Eva's Horse to send her home booted.	18011
043e1e23-de64-403f-a5ae-6df84823538f	Wei Xu	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-WeiXu.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	A	Spades	4	0		2	Draw	1		Eagle Wardens	Kung Fu 1	While in a shootout, Wei Xu has +2 influence and +5 value.	18010
1c769e8e-e7d5-49e5-94c7-7f83dc3b1cc7	Mick Aduladi	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-MickAduladi.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Spades	6	1		3	Draw	2		Eagle Wardens		While at a Holy Ground location, Mick is a stud.  Noon: Move Mick to a Holy Ground location.	18012
77e140fc-3d2d-4715-bc47-af208e671b3e	Hattie DeLorre	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-HattieDeLorre.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	Q	Spades	4	0		1	Draw	1		Law Dogs	Deputy	Shootout: One opposing wanted dude gets -5 bullets.	18016
c213a4b2-95ee-487c-b0a8-8cc09ac87a7d	Father Tolarios	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-FatherTolarios.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	5	Spades	4	1		0	Stud	1		Law Dogs	Deputy-Blessed 2	Discard a card. Choose an opposing wanted  dude at this or an adjacent location. Lower that dude's bounty by 1 to search  your deck or discard pile for a non-Unique Miracle or non-Unique Mystical  goods, reveal it, and add it to your hand.	18015
163fc3b6-eea4-44ab-9edc-f03647046c3a	Jimmy "The Saint"	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-JimmyTheSaint.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	Q	Spades	4	1		2	Stud	0		The Sloane Gang		While Jimmy is at a deed you control, you gain the production of that deed during Upkeep. If that deed is a Casino, gain an additional +1 production.	18019
2a6bafed-d2ea-4275-877a-f0f15aae4c85	Mario Crane	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-MarioCrane.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	K	Spades	8	2		3	Stud	2		The Sloane Gang	Harrowed	Mario counts as "Sloane" for purposes of Uniqueness  Resolution, Repeat: If your hand is illegal, reduce your casualties this round by two. If your opponent has a legal hand, you take a minimum of 1 casualty. You can use this ability only once per shootout round.	18020
03c922cf-e0ef-4d47-bbb7-7c62428f90fb	POST-A-TRON	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-POSTATRON.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	Q	Spades	3	1		2	Stud	0		Morgan Cattle Co.	Gadget-Difficulty 6	You may include POST-A-TRON in your starting gang.  If you do, you must invent it with a Mad Scientist from your starting gang after shuffling your deck.  Discard POST-A-TRON it you fail to invent it in this way.   Noon: Boot POST-A-TRON in the town square to gain 3 ghost rock.	18018
82aaf3b6-9eb1-4fd2-9812-b6b727cf51b2	Diego Linares	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-DiegoLinares.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Spades	3	0		1	Draw	1		Morgan Cattle Co.	Mad Scientist 0	While inventing a Horse or a Sidekick, Diego has +4 Mad Scientist skill.	18017
75969ce9-d9e6-4cc1-b4e5-5ff29c3e8d69	Christine Perfect	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-ChristinePerfect.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	5	Spades	1	0		2	Draw	0		The Fourth Ring		Noon: Move Christine to the location of the opposing dude with the highest grit (you choose in case of a tie). That dude gets -5 value.	18014
2431b33e-b34c-4b53-9915-fa18ca6777e7	Absalom Hotchkiss	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-AbsalomHotchkiss.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	4	Spades	4	0		2	Draw	1		The Fourth Ring		React: After Absalom moves to the location of an Abomination, move one of your other dudes to this location.	18013
543b1dab-41f2-4d79-80f5-a00fa3a0b6e8	The Caretaker	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-TheCaretaker.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	A	Spades	3	0		0	Draw	0		Drifter	Abomination	While The Caretaker hasn't moved this turn and is at a location you own, he has +4 bullets, +4 value, and is a stud.	18021
27194abd-3f50-4088-98f2-5dd70dfddd62	Gomorra Gaming Commission	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-GomorraGamingCommission.jpg	default	Deed	Blood Moon Rising	Blood Moon Rising	playerNDeck	9	Diamonds	1		0				0	Neutral	Private-Casino-Out of Town	Cheatin' Resolution, Boot: This deed gains a permanent +1 production. Draw a card unless the cheatin' player pays you one ghost rock.	18024
15b1a170-e713-40d5-ab39-6ed2f8cd97d6	Sherman Mortgage	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-ShermanMortgage.jpg	default	Deed	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Diamonds	5		3				1	Neutral	Public	Boot this deed when a shootout starts.  While unbooted, increase the cost of each other player's deeds by 1 for every 4 deeds that player owns (round down).	18023
76f4b9dd-7c1e-4ffd-a2ea-e7e2d0f253eb	Cliff's #4 Saloon	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-Cliffs4Saloon.jpg	default	Deed	Blood Moon Rising	Blood Moon Rising	playerNDeck	Q	Diamonds	2		1				1	Neutral	Public-Saloon	Noon, Boot: Your dude at this or an adjacent location you control becomes a stud.	18025
581c842b-d83b-4fcf-b525-7acad7f4a866	Nickel Night Inn	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-NickelNightInn.jpg	default	Deed	Blood Moon Rising	Blood Moon Rising	playerNDeck	6	Diamonds	4		2				1	Neutral	Private-Saloon	Noon, Boot: Boot a dude with a value of 3 or less at this or an adjacent location.	18022
973b1148-56aa-421b-ba9a-5c6273710b6c	Burn 'Em Out	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-BurnEmOut.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	3	Clubs	1							Neutral		Noon Job, Boot: Mark an opponent's home.  Raise the bounty of each dude in your posse by 1.  If successful, look at that opponent's play hand and ace a card from it.	18034
a149d4e1-b28c-4f5a-8202-9c12d7be2876	The Law Goes Underground	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-TheLawGoesUnderground.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	J	Clubs	0							Neutral		Boot or discard your stud dude. If that dude was a Deputy, send  the opposing shooter home booted. Send all dudes in your posse home booted.	18040
3448fa9e-1adc-4094-80a9-7c2ed35db597	Shiny Things	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-ShinyThings.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	4	Clubs	0							Neutral		Noon: Choose an opposing dude. That dude gains +2 influence, +7 value, and may not be called out this turn. Boot the chosen dude.	18035
eaf25cb8-16fb-4f52-ba4b-ce8a88295d2f	Moving Forward	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-MovingForward.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	10	Clubs	0							Neutral		Cheatin' Resolution: Search your deck and discard pile for an in-town deed and play it, reducing its cost by 5. If played during lowball, pay ghost rock equal to the deeds production or discard it.	18039
e4118ee1-a9eb-4738-a378-673ca6c918a7	We Got a Beef!	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-WeGotABeef.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	4	Clubs	1							Neutral		React: After an unbooted dude accepts a callout, but before posses are formed, swap the location of either the mark or leader with a dude at an adjacent location controlled by the same player. The chosen dude replaces the original mark or leader in the shootout.	18036
d88d3c39-4f35-40e9-b37b-046f6c9409de	Baijiu Jar	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-BaijiuJar.jpg	default	Goods	Blood Moon Rising	Blood Moon Rising	playerNDeck	A	Hearts	1							Neutral	Attire	While at a Saloon, this dude has +3 value and +1 influence  Shootout, Boot: Discard three cards to draw four cards.	18026
765bff12-2d2b-44a0-a5ad-80920e291833	De Annulos Mysteriis	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-DeAnnulosMysteriis.jpg	default	Goods	Blood Moon Rising	Blood Moon Rising	playerNDeck	9	Hearts	1							Neutral		Noon: Ace this card to search your discard pile for an action card that starts a job marking a location. Play the card, making this dude the leader if able. While leading the job, this dude has +1 bullets and is a stud.	18030
08507600-22ab-4903-861e-1c3941a54e23	Rancher's Lariat	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-RanchersLariat.jpg	default	Goods	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Hearts	2							Neutral		While this dude is at a Ranch, that deed gains +2 production. It cannot receive a bonus from more than one Lariat.   Shootout, Boot: Choose an opposing dude. The dude cannot use their printed abilities. You may boot a Weapon on that dude.	18029
cb7e441a-1d78-4967-92ec-ab2d3a0f70fe	Bowie Knife	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-BowieKnife.jpg	default	Goods	Blood Moon Rising	Blood Moon Rising	playerNDeck	3	Hearts	1			1	Bonus			Neutral	Melee-Weapon	You may attach this card to your dude in a posse (paying all costs) as a shootout play.   This dude is a stud. If there is an unbooted non-Melee Weapon in the opposing posse, Bowie Knife provides no bullet bonus and does not make this dude a stud.	18027
86f8e98c-66a6-4a54-b0c0-48e7428dc891	Hydro-Puncher	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-HydroPuncher.jpg	default	Goods	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Hearts	1			2	Bonus			Neutral	Melee-Weapon-Gadget-Difficulty 5	This dude can attach two Weapons. If this dude is not a Gadget, both Weapons must be Melee. While this dude has two Weapons attached, they are a stud.   Shootout, Boot: Choose an opposing dude. Boot the dude and one of their attached cards.	18028
a12b3e09-b8af-4620-8479-20b5065df197	Heartseeker	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-Heartseeker.jpg	default	Spell	Blood Moon Rising	Blood Moon Rising	playerNDeck	3	Hearts	0							Neutral	Hex	Shootout Hex 5, Boot: Reduce your opponent's casualties by three this round.  If you win this round, ace the opposing shooter.  This acing effect cannot be prevented (even if the shooter is Harrowed).	18031
1cd6c83a-2c5d-4f23-92d3-f9dd371413f0	Amazing Grace	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-AmazingGrace.jpg	default	Spell	Blood Moon Rising	Blood Moon Rising	playerNDeck	Q	Hearts	0							Neutral	Miracle-Hymn	Noon Miracle 6, Boot: This Blessed gets +1 influence and does not go home booted the next time they refuse a callout. Your other dudes get +1 influence for purposes of controlling locations. Your dudes cannot have their influence reduced by opposing abilities.	18033
540d789b-98d5-47ac-8778-7a834851b10b	Tse-Che-Nako's Weaving	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-TseCheNakosWeaving.jpg	default	Spell	Blood Moon Rising	Blood Moon Rising	playerNDeck	6	Hearts	1							Neutral	Totem-Spirit	This deed gains the Holy Ground keyword and does not unboot during Sundown.   Noon Spirit 7, Boot: Move one of your dudes to a location adjacent to this Shaman. You may unboot this deed to give this Shaman 1 control point until they move.	18032
39fa07ab-40d4-4ddd-b2a6-6c444a1f48cd	Great Sage Matching Heaven	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-GreatSageMatchingHeaven.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	6	Clubs	0							Neutral	Technique-Tao of Bull Demon King	Shootout Tao Technique: If successful, this dude gets +1 Influence and gains the Harrowed keyword. Combo if your posse has equal or higher influence than the opposing posse.	18037
ea3990fa-ae15-4314-b8f7-d4d8aaf11788	Two Hundred Fifty Rounds	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-TwoHundredFiftyRounds.jpg	default	Action	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Clubs	0							Neutral	Technique-Tao of Bull Demon King	Shootout Tao Technique: If successful, reduce your casualties this round by one. Combo if you control this location.	18038
72f2f4f7-2e0e-4994-aaa2-c6228fc3d8d9	108 Drunken Masters	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-108DrunkenMasters.jpg	default	Outfit	Blood Moon Rising	Blood Moon Rising	playerNOutfit			19		3					108 Righteous Bandits		Deeds at the ends of each street have the Saloon keyword.   React, Boot: After you reveal a pull for a Technique, reduce the pull by the amount of Saloons you control. If you succeed by 5 or more, you may add the pulled card to your hand.	18001
fd347528-2ce1-4cc5-9efb-a1052ee8603b	Gateway to Beyond	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-GatewayToBeyond.jpg	default	Outfit	Blood Moon Rising	Blood Moon Rising	playerNOutfit			18		3					Eagle Wardens	Holy Ground	Noon, Boot: Choose a number of your Spirits up to the number of Holy Grounds you control. Unboot them. You can use their abilities an additional time this turn.	18002
e0943fa8-0024-451f-862f-644ee23011eb	Justice in Exile	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-JusticeInExile.jpg	default	Outfit	Blood Moon Rising	Blood Moon Rising	playerNOutfit			18		3					Law Dogs		When an opposing player reveals an illegal hand, they must raise the bounty on one of their dudes by 1. If your hand is legal, you choose the dude.   React, Boot: After an opposing wanted dude at the location of one of your Deputies leaves play during High Noon, gain 2 ghost rock. If they were discarded, you may ace them instead.	18004
e415100e-91bb-4d9e-87aa-ec2f23d63f84	Protection Racket	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-ProtectionRacket.jpg	default	Outfit	Blood Moon Rising	Blood Moon Rising	playerNOutfit			18		3					The Sloane Gang		Noon, Boot: Boot your dude at a deed to gain ghost rock equal to the number of deeds you control but do not own. If your opponents own fewer than three deeds total, gain 2 ghost rock. If you control at least three deeds you do not own, that dude gains a permanent control point and 1 bounty.	18006
b94ed693-16ed-4c7c-84d8-375498922a74	Morgan Regulators	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-MorganRegulators.jpg	default	Outfit	Blood Moon Rising	Blood Moon Rising	playerNOutfit			19		3					Morgan Cattle Co.		When checking for victory, if there has not been a shootout this turn, each player's influence total at each location is limited to 5.   Noon, Boot: Choose your dude. Move them to the town square. That dude becomes a stud. If they have a Horse, unboot them.	18005
a9ec06b7-2fe5-4334-82f1-43e460b07967	Full Moon Brotherhood	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-FullMoonBrotherhood.jpg	default	Outfit	Blood Moon Rising	Blood Moon Rising	playerNOutfit			19		3					The Fourth Ring		Noon, Boot: Choose an opposing non-token dude that is adjacent to one of your dudes. That dude loses all traits, cannot move via card effects, and cannot refuse callouts. If that dude leaves play, either draw two cards or gain 2 ghost rock.	18003
1c4fd81f-8b08-4e7f-9325-8c63104f2694	[Thunder Boy Nabbe]	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-ThunderBoyNabbe.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	6	Spades	3	1		1	Draw	2		Law Dogs	Deputy	Repeat Shootout: If there is a wanted dude in the opposing posse, Nabbe gets a bullet bonus equal to his influence and becomes a stud. You can use this ability once per shootout.	18041
698ae5b9-1b37-45be-bbd2-118c03d64a30	[Dave Slim Gorman]	doomtown-reloaded/blood-moon-rising/DoomtownReloaded-BloodMoonRising-DaveSlimGorman.jpg	default	Dude	Blood Moon Rising	Blood Moon Rising	playerNDeck	7	Spades	5	1		1	Stud	2		The Sloane Gang	Huckster 1	React: After Dave casts a shootout hex, you may discard the Hex to have all dudes in the shootout become draws for this round.	18042
ae22bba2-cf1e-4038-b7bb-1d3429c10055	108 Gracious Gifts	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-108GraciousGifts.jpg	default	Outfit	Too Tough to Die	Too Tough to Die	playerNOutfit			19		3					108 Righteous Bandits		While you have less ghost rock than each other player, you may discard an extra card at Sundown.  Noon, Pay 2 Ghost Rock, Boot: Unboot your dude.	20001
ae22bba2-cf1e-4038-b7bb-1d3429c10053	Property Is Theft	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-PropertyIsTheft.jpg	default	Outfit	Too Tough to Die	Too Tough to Die	playerNOutfit			18		3					108 Righteous Bandits		After your opponent reveals a cheatin' hand during a shootout, they must pay the bank 1 ghost rock, if able. If your hand is legal, they pay you instead.  React, Boot: After you pay another player at least 1 ghost rock, draw a card. If this is a shootout, draw an additional card. You may discard 1 card, or up to 2 if this is a shootout.	20002
ae22bba2-cf1e-4038-b7bb-1d3429c10056	The Spiritual Society	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-TheSpiritualSociety.jpg	default	Outfit	Too Tough to Die	Too Tough to Die	playerNOutfit			19		3					Eagle Wardens		After refilling your hand during Sundown, if you have equal or more influence in town square than each other player, draw a card.  Noon, Boot: Boot your dude to boot an opposing dude with less influence at the same location.	20003
ae22bba2-cf1e-4038-b7bb-1d3429c10005	Joe Vermilion	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-JoeVermilion.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	3	Spades	3	0		1	Draw	0		108 Righteous Bandits	Abomination	Noon: If Joe is at deed you do not own, pay the owner 1 ghost rock to gain ghost rock equal to that deed's production.	20004
ae22bba2-cf1e-4038-b7bb-1d3429c10004	Ying-Ssi Chieh T'ang	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-YingSsiChiehTang.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	4	Spades	5	1	0	2	Stud	1		108 Righteous Bandits		Resolution: Pay the opposing posse's controller 1 ghost rock. Draw a card and place it in your draw hand. Discard a card from your draw hand.	20005
ae22bba2-cf1e-4038-b7bb-1d3429c10003	E Gui	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-EGui.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	8	Spades	3	3		2	Stud	2		108 Righteous Bandits	Abomination	React: Before E Gui leaves play because you did not pay his upkeep, if E Gui is at a deed you do not own, boot the deed and gain ghost rock equal to the deed’s production.	20006
ae22bba2-cf1e-4038-b7bb-1d3429c10001	Buskers	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-Buskers.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	J	Spades	3	1		0	Draw	1		108 Righteous Bandits		React: After an opposing dude moves to this location and that dude's controller has more ghost rock than you, that dude's controller must pay you 2 ghost rock. If they do not, boot that dude.	20007
ae22bba2-cf1e-4038-b7bb-1d3429c10002	Taiyari	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-Taiyari.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	Q	Spades	2	0		0	Draw	0		108 Righteous Bandits		Shootout: Choose your dude. Pay the opposing posse's controller ghost rock equal to that dude's bullets to make that dude a stud. If that dude has 0 bullets, pay 1 ghost rock instead. That dude has a maximum bullet rating of 4.	20008
ae22bba2-cf1e-4038-b7bb-1d3429c10006	Matilda Loomis	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-MatildaLoomis.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	A	Spades	4	0		2	Draw	1		Eagle Wardens	Shaman 1		20009
ae22bba2-cf1e-4038-b7bb-1d3429c10010	Alexander Sequoia	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-AlexanderSequoia.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	2	Spades	4	0		0	Draw	2		Eagle Wardens		While Alexander is in town square, you may discard an extra card from your hand at Sundown.  Noon: If Alexander is in town square, unboot Alexander.	20010
ae22bba2-cf1e-4038-b7bb-1d3429c10009	Matthew Rising Sun	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-MatthewRisingSun.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	4	Spades	5	1		1	Stud	1		Eagle Wardens	Kung Fu 3	Matthew can cast Totems as if he had Shaman skill equal to his Kung Fu rating (he does not gain the Shaman keyword while casting a Totem).	20011
ae22bba2-cf1e-4038-b7bb-1d3429c10008	Feichi Suitcase Lee	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-FeichiSuitcaseLee.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	5	Spades	4	1		0	Stud	2		Eagle Wardens	Kung Fu 1	Shootout, Boot: Choose a dude in the posse opposing Feichi. Boot that dude. If Feichi has more influence than that dude, one of your other dudes at any location may join your posse (moving if necessary).	20012
ae22bba2-cf1e-4038-b7bb-1d3429c10007	Geronimo	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-Geronimo.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	K	Spades	5	1		2	Stud	1		Eagle Wardens	Shaman 0	Noon: If Geronimo is not at your home, discard a card you do not own attached to Geronimo’s current location and gain 1 ghost rock.	20013
ae22bba2-cf1e-4038-b7bb-1d3429c10019	Papa Marias	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-PapaMarias.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	6	Spades	3	0	0	0	Draw	1		The Fourth Ring	Huckster 0	Noon: Choose your unbooted Huckster at another location and Marias makes a Huckster skill check of 7. If successful, move that Huckster to Marias's location.	20014
ae22bba2-cf1e-4038-b7bb-1d3429c10022	Skinwalker	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-Skinwalker.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	9	Spades	4	1		1	Stud	1		The Fourth Ring	Abomination	Shootout: Boot your Abomination dude. Either boot an opposing attachment at this location or give Skinwalker +2 bullets.	20015
ae22bba2-cf1e-4038-b7bb-1d3429c10021	Tonton Macoute	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-TontonMacoute.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	J	Spades	5	2		3	Stud	1		The Fourth Ring	Abomination	Shootout: Choose an opposing dude. Give that dude -2 bullets or boot a Weapon on that dude.	20016
ae22bba2-cf1e-4038-b7bb-1d3429c10020	Kevin Wainwright (Exp.1)	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-KevinWainwrightExp1.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	Q	Spades	6	2		3	Draw	2		The Fourth Ring	Experienced 1	Noon/Shootout: Move Kevin to a location with a Huckster or Abomination dude. If this is a shootout play, the location must be the shootout location. Kevin joins your posse. Kevin becomes a stud and if there is an opposing dude with grit 11 or higher at that location, draw two cards.	20017
ae22bba2-cf1e-4038-b7bb-1d3429c10011	Padre Ernesto de Diaz	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-PadreErnestoDeDiaz.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	4	Spades	4	0		0	Stud	1		Law Dogs	Blessed 1	After your opponent reveals a cheating hand, you may boot a miracle on Ernesto to draw a card	20018
ae22bba2-cf1e-4038-b7bb-1d3429c10013	Dr. Erik Yaple	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-DrErikYaple.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	5	Spades	3	0		0	Draw	1		Law Dogs	Mad Scientist 0	React: After posses are formed, boot a gadget weapon in your posse to give a dude without a bounty in the opposing posse 1 bounty.	20019
ae22bba2-cf1e-4038-b7bb-1d3429c10012	Quincy Washburne	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-QuincyWashburne.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	7	Spades	4	0		0	Draw	1		Law Dogs	Mad Scientist 1	React: After Quincy successfully invents a Weapon Gadget, unboot him.	20020
ae22bba2-cf1e-4038-b7bb-1d3429c10014	Xiong Wendy Cheng (Exp.1)	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-XiongWendyChengExp1.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	J	Spades	7	2		3	Stud	2		Law Dogs	Experienced 1-Deputy	Opposing wanted dudes at Wendy’s location have -2 value.  Shootout, Boot: Choose an opposing dude. Send them home booted. If they have bounty greater than their grit, discard them.	20021
ae22bba2-cf1e-4038-b7bb-1d3429c10017	Takahashi Jinrai	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-TakahashiJinrai.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	A	Spades	4	0		0	Draw	1		Morgan Cattle Co.		Noon Job: Mark an in-town deed you own whose cost is at least 2 ghost rock greater than its current production. If successful, the deed permanently gains +1 production.	20022
ae22bba2-cf1e-4038-b7bb-1d3429c10016	Handsome Dan Deeds	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-HandsomeDanDeeds.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	2	Spades	3	1		0	Draw	1		Morgan Cattle Co.		Noon, Boot: If Dan is at in-town deed you own that has less than 2 control points, the deed gains a control point. After victory is checked during Sundown, if Dan has not moved, you may pay 4 ghost rock to make the control point permanent.	20023
ae22bba2-cf1e-4038-b7bb-1d3429c10018	Vida Azul	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-VidaAzul.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	3	Spades	4	0		0	Draw	1		Morgan Cattle Co.		Noon: Discard a card and choose a dude with a Horse at this or an adjacent location. Unboot that horse. Its abilities may be used an additional time this turn. If you discarded a Goods, you may unboot that dude.	20024
ae22bba2-cf1e-4038-b7bb-1d3429c10015	Bartholomew P. Fountain	doomtown-reloaded/too-tough-to-die/DoomtownReloaded-TooToughToDie-BartholomewPFountain.jpg	default	Dude	Too Tough to Die	Too Tough to Die	playerNDeck	4	Spades	2	0		1	Draw	0		Morgan Cattle Co.		Noon, Boot: Boot your Ranch to move your dude at this or an adjacent location to another location you own or control.	20025
