databaseId	name	imageUrl	cardBack	type	set	faction	cost	costType	cancel	cancelType	wealth	attack	parry	cannon	sailing	adventuring	influence	swashbuckling	crewMax	moveCost	rarity	text	loadGroupId
2b83d544-cdb5-4bb0-b158-dfd6a9287c81	Lemons	7th-sea/iron-shadow/7thSea-IronShadow-Lemons.jpg	default	Action	Iron Shadow		0		0			D	p,t								C	React: Play immediately after you have completed an Adventure. Untack one of your Crew which tacked to produce Adventuring to complete the Adventure.	playerNDeck
3221b50a-fcff-4a83-a576-360eb4c5112e	Li'l Jim	7th-sea/iron-shadow/7thSea-IronShadow-LilJim.jpg	default	Crew	Iron Shadow	unaligned	3	In				P	c,t	0	3	1	0	1			U	Topman	playerNDeck
164b19cc-1f9a-4b2f-ada1-013e192a7797	Lice	7th-sea/iron-shadow/7thSea-IronShadow-Lice.jpg	default	Action	Iron Shadow				0			S	d,p								R	Act: Target another Ship in a Sea with a Port attached. All Crew on that Ship have their Influence reduced by one until the end of the turn (minimum 0). React: Tack one of your Pet cards when another player tacks a Crew to produce Influence. That Crew produces 3 less Influence (minimum 0).	playerNDeck
71873164-6b1b-4597-8538-8e6d82674ccc	Life Raft	7th-sea/iron-shadow/7thSea-IronShadow-LifeRaft.jpg	default	Action	Iron Shadow							S	d,p								C	Act: Search your discard pile for a Crew card. Place that Crew card in your hand. React: Play when one of your Crew is being discarded. Place that Crew card in your hand, instead of your discard pile. React: Play after another player performs an action (not a React) to discard one of your Crew. That Crew remains on board your Ship, tacked. Sink all cards attached to this Crew. Sink this card.	playerNDeck
f27fd2af-48e4-4ffb-87c0-d6881862878e	Line and Winch	7th-sea/iron-shadow/7thSea-IronShadow-LineAndWinch.jpg	default	Action	Iron Shadow		2	Sw				S	d,p								C	React: Play when you are paying the Sailing cost to begin a Boarding or the Sailing cost of an action that will result in a Boarding to produce 4 Sailing.	playerNDeck
675b7fd2-a8af-412a-9159-bdf86a460776	Log of the Black Freighter	7th-sea/iron-shadow/7thSea-IronShadow-LogOfTheBlackFreighter.jpg	default	Action	Iron Shadow				0			S	d,p								F	Act: Tack one of your Crew with Fear 1 or more to target a player. Target player must discard one of their Crew (except a Captain) with an Influence cost equal to, or greater than, the Fear value of the Crew tacked to play this card.	playerNDeck
cdbff4bd-6264-4d59-8268-dbae374d4027	Long Hand	7th-sea/iron-shadow/7thSea-IronShadow-LongHand.jpg	default	Attachment	Iron Shadow		0					C	d,s								U	CREW ATTACHMENT Porte 1 Knack React: Tack this card when you are paying to complete an Adventure to produce 2 Adventuring.	playerNDeck
279e947b-2fb7-4019-84e2-2799d7d0274b	Look The Devil in the Eye	7th-sea/iron-shadow/7thSea-IronShadow-LookTheDevilInTheEye.jpg	default	Action	Iron Shadow							D	p,t								R	React: Play immediately after you and another player have resolved a Duel. Both players draw 5 cards from their deck. React:  Play when you push your Captain forward to start a Boarding Attack. You may discard your entire hand and draw 7 cards from your deck.	playerNDeck
6cf0179a-9bbb-4c70-bcf4-0eb71d1a09c4	Lord Windamshire	7th-sea/iron-shadow/7thSea-IronShadow-LordWindamshire.jpg	default	Crew	Iron Shadow	Explorer's Society	4	In				P	c,t	0	1	3	2	1			U	When you complete an Adventure which increases a Crew's Influence, you must attach it to this Crew, if able. Act: Discard 2 cards from your hand to move an Influence – increasing Attachment from this Crew to another of your Crew.	playerNDeck
86c38545-281f-4391-b62d-012c8e771345	Louis Sices du Sices	7th-sea/iron-shadow/7thSea-IronShadow-LouisSicesDuSices.jpg	default	Crew	Iron Shadow	Montaigne	5	In				P	c,t	3	0	0	2	3			C	Gunner • Heroic	playerNDeck
47d9abfb-f566-4b19-a4b2-3bec3f089bd7	Lowly Captives	7th-sea/iron-shadow/7thSea-IronShadow-LowlyCaptives.jpg	default	Crew	Iron Shadow	Corsairs	3	In				P	c,t	0	2	0	0	1			C	Rower • Captive • No Attachments This Crew may not be placed on a Heroic Captain's Ship, unless that Captain is a Corsair. When this Crew tacks or sinks to absorb Hits, it absorbs 2 extra Hits.	playerNDeck
69da3f93-c071-45f9-a5ec-13fc4c24b28a	Loyal Castillian	7th-sea/iron-shadow/7thSea-IronShadow-LoyalCastillian.jpg	default	Attachment	Iron Shadow							C	d,s								R	THIS SEA ATTACHMENT Ally You must tack your Captain or one of your First Mate Crew to bring this card into play. Any player in this Sea may sink this card by paying 4 Swashbuckling or Cannon as an Action. Act: Tack this card to attach it to an adjacent Sea. React: Once per turn, if this card is in the same Sea as your Ship, instead of performing a Boarding Attack, inflict 6 Hits on the other Ship in the Boarding.	playerNDeck
1e6a1a3f-2b77-480e-9783-b899b70e9927	Loyal Port	7th-sea/iron-shadow/7thSea-IronShadow-LoyalPort.jpg	default	Attachment	Iron Shadow		3	In													R	THIS SEA ATTACHMENT Port Any player may discard this card by paying 4 Cannon as an action. Any player may sink this card by paying 9 Cannon as an action. Act: Tack this card to target a Ship in this Sea. Move the target Ship to an adjacent Sea of your choosing.	playerNDeck
2e9b0b8f-2805-4928-92d2-b2d8fea5a622	Lt. Juan Rodriguez de Soldano	7th-sea/iron-shadow/7thSea-IronShadow-LtJuanRodriguezDeSoldano.jpg	default	Crew	Iron Shadow	Brotherhood	4	In				P	c,t	1	3	1	0	2			C	Captive When Hiring this Crew, you may tack your Captain to reduce this Crew's Influence cost to 0.	playerNDeck
fa2b8a36-3aaf-48ed-880f-19084d127663	Lucrezia	7th-sea/iron-shadow/7thSea-IronShadow-Lucrezia.jpg	default	Crew	Iron Shadow	Brotherhood	5	In				P	c,t	0	0	2	0	2			R	*Vodacce* Experienced • Unique • Loyal Fate 1 React: Sink a Knack attached to this Crew when paying a cancel cost to reduce the cancel cost by 3 (minimum 0).	playerNDeck
0d2519d1-cc1d-48ba-8b01-a82186abfee1	Lucrezia	7th-sea/iron-shadow/7thSea-IronShadow-Lucrezia-2.jpg	default	Crew	Iron Shadow	unaligned	3	In				P	c,t	0	0	1	0	1			U	*Vodacce* Fate 1	playerNDeck
612a7789-01e1-4888-98da-260dcbbdf4a8	Lucrezia's Prophecy	7th-sea/iron-shadow/7thSea-IronShadow-LucreziasProphecy.jpg	default	Adventure	Iron Shadow							T	c,s								U	1 Sea Away To complete: Tack one of your Sorcerers with Fate 1 or more. Crew Attachment • Fate 1 Knack: React: Tack this card instead of performing a Boarding Attack. Target the other Ship in the Boarding. The target Ship's player must tack one of their Crew.	playerNDeck
c5a03c96-a046-4f4c-b82b-5f3b783b3ded	Lyin' John Flees	7th-sea/iron-shadow/7thSea-IronShadow-LyinJohnFlees.jpg	default	Chantey	Iron Shadow							D	p,t								U	Any player may sink this Chantey by paying 4 Cannon as an action. While this Chantey is in play, a player may not perform an action that results in a Cannon attack if he or she has already performed one during the turn.	playerNDeck
0c2af3d8-801e-4f1b-9364-1b1cc15dbdf2	Mabela	7th-sea/iron-shadow/7thSea-IronShadow-Mabela.jpg	default	Crew	Iron Shadow	Gosse's Gentlemen	4	In				P	c,t	0	1	2	0	2			U	Holy When this Crew tacks to absorb Hits, he absorbs 2 extra Hits. This Crew's Boarding Attacks that finish with a Thrust inflict 2 extra Hits.	playerNDeck
4046666d-31f7-4a3c-ae65-550bb19ccee6	Maggie Malone	7th-sea/iron-shadow/7thSea-IronShadow-MaggieMalone.jpg	default	Crew	Iron Shadow	Explorer's Society	3	In				P	c,t	0	3	1	0	1			C	Topman When this Crew tacks to absorb Hits, she absorbs 1 extra Hit, except during Boarding.	playerNDeck
a8e48926-2df6-40ec-a6a2-ed47e26388c6	Maggie Malone	7th-sea/iron-shadow/7thSea-IronShadow-MaggieMalone-2.jpg	default	Crew	Iron Shadow	Explorer's Society	5	In				P	c,t	0	4	2	0	2			R	Experienced • Unique • Heroic • Topman Maggie absorbs 2 extra hits when tacking or sinking to absorb Hits. Act: Tack or discard this Crew to target a Ship in this Sea. That Ship's controller must move their Ship to an adjacent Sea of their choosing.	playerNDeck
c47f3c2c-4674-46e3-81b2-481f321009f7	Main Gauche	7th-sea/iron-shadow/7thSea-IronShadow-MainGauche.jpg	default	Attachment	Iron Shadow		0					C	d,s								C	CREW ATTACHMENT Item This Crew's Boarding Attacks that finish with a Dagger inflict 2 extra Hits. React: Tack this card when this Crew reverses a Thrust Boarding Attack with a Dagger to draw a card from your deck.	playerNDeck
eec0af30-b780-4b7d-adaf-44f8ff2f5343	Major Hull Damage	7th-sea/iron-shadow/7thSea-IronShadow-MajorHullDamage.jpg	default	Action	Iron Shadow		0		0			S	d,p								R	React: Play this card when you are suffering Hits. Attach this card to your Ship as a Damage Attachment to absorb 8 Hits. This card counts as 2 Crew against your Crew Maximum. Your Ship's Move Cost is increased by 2 while this card is in play. You may sink this Attachment by tacking 6 Swashbuckling as an action. You may not sink or discard this card with other card effects.	playerNDeck
614c0cc4-5c1f-4e20-9d34-b59abd7a6bd1	Manuel Dejavez	7th-sea/iron-shadow/7thSea-IronShadow-ManuelDejavez.jpg	default	Crew	Iron Shadow	Castille	4	In				P	c,t	1	4	0	0	2			U	Topman When Manuel tacks to absorb Hits, he absorbs 2 extra Hits, except during a Boarding.	playerNDeck
503653e5-b6b5-4e78-8477-91b608cffb15	Marcel Entour	7th-sea/iron-shadow/7thSea-IronShadow-MarcelEntour.jpg	default	Crew	Iron Shadow	Montaigne	3	In				P	c,t	0	3	0	0	1			C	Topman When this Crew tacks to absorb Hits, he absorbs 3 extra Hits, except during Boarding.	playerNDeck
7ff469d9-42bd-43b3-99fb-110af1323ee5	Maria Forlani	7th-sea/iron-shadow/7thSea-IronShadow-MariaForlani.jpg	default	Crew	Iron Shadow	Gosse's Gentlemen	5	In				P	c,t	0	0	2	2	2			U	Loyal The completion cost of your Adventures is reduced by 1 (minimum 1).	playerNDeck
9510bc5f-a734-4f6b-9220-9346a61834c5	Marianna the Cleaner	7th-sea/iron-shadow/7thSea-IronShadow-MariannaTheCleaner.jpg	default	Crew	Iron Shadow	Crimson Rogers	4	In				P	c,t	0	0	2	0	2			C	Villainous Act: Once per turn, sink one of your Crew to give your Captain +3 Influence until the end of the turn.	playerNDeck
c3deb8ac-e818-4cdf-844f-ea8d138fdf9d	Mark of the Grumfather	7th-sea/iron-shadow/7thSea-IronShadow-MarkOfTheGrumfather.jpg	default	Adventure	Iron Shadow							T	c,s								U	1 Sea Away To complete: Tack one of your Sorcerers with Laerdom 1 or more. Crew Attachment • Laerdom 1 Knack: React: Tack this card instead of performing a Boarding Attack. The other player in the Boarding must target one of your tacked Crew. Untack the target Crew.	playerNDeck
72c1f5cc-33dc-4cb7-8b0e-aefd1ae45164	Marketeers	7th-sea/iron-shadow/7thSea-IronShadow-Marketeers.jpg	default	Crew	Iron Shadow	unaligned	1	In				P	c,t	0	0	0	1	1			C	No attachments	playerNDeck
b7ca30eb-c430-4ffb-8432-d6f1f7afbee2	Master Allen Trel	7th-sea/iron-shadow/7thSea-IronShadow-MasterAllenTrel.jpg	default	Crew	Iron Shadow	Vesten	6	In				P	c,t	0	0	0	4	2			R	Unique • No Attachments • Villainous Your Ship Attachments with the title “Treasure Hold” do not count against your Crew Maximum. Your Captain has 2 less Influence (minimum 1) while this Crew is in play. If this Crew is sunk or discarded, all of your Treasure Holds in play are discarded.	playerNDeck
29542cf9-7e0e-4d0f-9eb2-fb9668d7c9a4	Master Gunner	7th-sea/iron-shadow/7thSea-IronShadow-MasterGunner.jpg	default	Attachment	Iron Shadow		3	In				C	d,s								C	CREW ATTACHMENT Henchman +1 Cannon React: Tack this card when you are paying the Cannon cost of an Action card (including a cancel cost) to reduce that cost by 2 (minimum 0).	playerNDeck
a1033610-aa0d-4c69-bfbb-00cf8ab2d9e6	Master of the Tops	7th-sea/iron-shadow/7thSea-IronShadow-MasterOfTheTops.jpg	default	Attachment	Iron Shadow		3	In				C	d,s								C	CREW ATTACHMENT Henchman +1 Sailing React: Tack this card when you are paying the Sailing cost of an Action card (including a cancel cost) to reduce that cost by 2 (minimum 0).	playerNDeck
b1e486ac-048c-4abd-856d-caee1e150547	Maureen Leveque	7th-sea/iron-shadow/7thSea-IronShadow-MaureenLeveque.jpg	default	Crew	Iron Shadow	Montaigne	5	In				P	c,t	2	1	0	1	2			U	React: When a Ship enters this Sea, this Crew may immediately tack to perform a Cannon Attack against that Ship	playerNDeck
efc357b5-04ad-4e4c-ae10-5268384ffde3	McCormick's Compass	7th-sea/iron-shadow/7thSea-IronShadow-McCormicksCompass.jpg	default	Attachment	Iron Shadow		6	Sw				C	d,s								F	EXPLORER CAPTAIN ATTACHMENT Unique • Signature Item Act: Sink this card to untack your Captain. Act: Tack this card to target one of your other Explorer Crew to give that Crew +2 to all of that Crew's skills that are greater than 1. React: Tack this card when you are paying an Adventuring cost for an action to play,  discard or sink a Control card to give your Captain +4 Adventuring until after the action.	playerNDeck
82549357-e5cf-4483-a7f2-50cf3c008aad	Merchant Ship	7th-sea/iron-shadow/7thSea-IronShadow-MerchantShip.jpg	default	Attachment	Iron Shadow		2	Sw				C	d,s								C	SEA ATTACHMENT Ally When this card is put into play, it attaches to the Forbidden Sea. Act: Tack this card to attach it to an adjacent Sea. Act: Tack this card while it is in the Frothing Sea to untack one of your Crew with an Influence cost of 3 or less. This card then attaches to the Forbidden Sea.	playerNDeck
899e3f5c-6c32-4756-a7b0-4b94aa059c44	Mermaids	7th-sea/iron-shadow/7thSea-IronShadow-Mermaids.jpg	default	Action	Iron Shadow		6	Ad	3	Sa		S	d,p								U	Monster Act: Target a Ship with more than 5 Crew on board. That Ship suffers a number of Hits equal to the number of Crew on board that Ship. Act: Target a Ship. Target Ship must discard a Crew or suffer 6 Hits. If your Captain has an Adventuring skill of 6 or more, the cancel cost of this card is increased by 4.	playerNDeck
90448cb3-908b-4112-89f0-10751a024e45	Message From the Grave	7th-sea/iron-shadow/7thSea-IronShadow-MessageFromTheGrave.jpg	default	Chantey	Iron Shadow							C	d,s								U	Any player may sink this Chantey by paying 6 Swashbuckling as an action. All players must tack or discard one of their non-Captain Crew during each Draw Cards Phase.	playerNDeck
40c1fa14-1bea-4dc3-8681-a468fc3e6548	Michel Rois et Reines	7th-sea/iron-shadow/7thSea-IronShadow-MichelRoisEtReines.jpg	default	Crew	Iron Shadow	Montaigne	6	In				P	c,t	0	3	0	3	2			U	Experienced • Unique Act: Tack this Crew to untack up to two of your Ally cards.	playerNDeck
f99ffa0a-611d-4e59-b48b-d68c11b73cc4	Mind Your P's and Q's	7th-sea/iron-shadow/7thSea-IronShadow-MindYourPsAndQs.jpg	default	Action	Iron Shadow		4	Ad	2	In		D	p,t								U	React: Target another player's Crew as it enters play. Return the target Crew to its owner's hand. React: Target another player's Crew as that Crew enters play. Push one of your Crew forward and play a card from your hand as a Boarding Attack to begin a Duel between your Crew and the target Crew. If you have a Heroic Captain, the cancel cost of this card is increased by 5.	playerNDeck
e3a7cac4-c82a-4eeb-98a2-235f0a2a13f4	Minor Hull Damage	7th-sea/iron-shadow/7thSea-IronShadow-MinorHullDamage.jpg	default	Action	Iron Shadow		0		0			D	p,t								C	React: Play this card when you are suffering Hits. Attach this card to your Ship as a Damage Attachment to absorb 4 Hits. This card counts as 1 Crew against your Crew Maximum. Your Ship's Move Cost is increased by 1 while this card is in play. You may sink this Attachment by tacking 3 Swashbuckling as an action. You may not sink or discard this card with other card effects.	playerNDeck
83126c0f-a9f5-4ca6-b6bd-fc92e82c1d63	Mohdest Mercanto	7th-sea/iron-shadow/7thSea-IronShadow-MohdestMercanto.jpg	default	Crew	Iron Shadow	Sea Dogs	3	In				P	c,t	0	0	2	0	2			U	Unique • Heroic • Loyal • No Attachments When you sink this Crew to absorb Hits, you may untack one of your non-Captain Heroic Crew.	playerNDeck
ccf5d3a2-5161-4235-92cf-04561556ffda	Moldy Morris	7th-sea/iron-shadow/7thSea-IronShadow-MoldyMorris.jpg	default	Crew	Iron Shadow	Black Freighter	7	In				P	c,t	2	0	0	1	3			R	Experienced • Unique • Loyal This Crew inflicts 3 extra Hits during Boarding Attacks. If one or more Crew are sunk to absorb hits inflicted by this Crew during a Boarding Attack, you may immediately hire 1 Skeletal Crew from your hand, with an Influence cost of 2 or less, without cost.	playerNDeck
f639d2cb-ce20-4a3c-bf6b-e4250ac2e03b	Monkey's Fist	7th-sea/iron-shadow/7thSea-IronShadow-MonkeysFist.jpg	default	Action	Iron Shadow		0		0			S	d,p								U	Act: Discard one of your non-Captain Villainous Crew to draw 3 cards. React: Play after a Heroic Crew is sunk to draw 2 cards	playerNDeck
4153cae0-4dba-44b2-9c4f-8e241df2903b	Montaigne Marines	7th-sea/iron-shadow/7thSea-IronShadow-MontaigneMarines.jpg	default	Crew	Iron Shadow	Montaigne	3	In				P	c,t	0	2	1	0	2			C	No Attachments React: When another player performs an action that discards or sinks one of your Ally or Control cards, discard this Crew to cancel the action.	playerNDeck
3f179a22-48d2-4e26-9435-b7cfcfa8a506	Montaigne Ship of the Line	7th-sea/iron-shadow/7thSea-IronShadow-MontaigneShipOfTheLine.jpg	default	Attachment	Iron Shadow		12	In				C	d,s								R	THIS SEA ATTACHMENT Ally Any player in this Sea may discard this card by paying 10 Swashbuckling or Cannon as an action. Act: Tack this card to attach it to an adjacent Sea. Act: Tack this card and target a Ship in this Sea to inflict an 8 Hit Cannon Attack on the target Ship.	playerNDeck
aed3f24e-b146-4e2b-8379-ce934931117d	Montaigne Valet	7th-sea/iron-shadow/7thSea-IronShadow-MontaigneValet.jpg	default	Attachment	Iron Shadow		3	In				C	d,s								C	CREW ATTACHMENT Henchman +1 Influence React: Tack this card when you are paying the Influence cost of an Action card (including a cancel cost) to reduce that cost by 2 (minimum 0).	playerNDeck
2e27e9cd-6c47-47cd-bd1d-6ad82d07d2ef	Morgause Mercuri	7th-sea/iron-shadow/7thSea-IronShadow-MorgauseMercuri.jpg	default	Crew	Iron Shadow	unaligned	5	In				P	c,t	3	0	2	0	2			C	*Sophia's Daughters* Gunner When hiring this Crew you may pay 3 Cannon to reduce this Crew's Influence cost to 0.	playerNDeck
8addd7fb-f3ca-4e6f-a494-82dc8fc1c004	Much Needed Repairs	7th-sea/iron-shadow/7thSea-IronShadow-MuchNeededRepairs.jpg	default	Action	Iron Shadow		4	In				S	d,p								R	Act: Target and sink a Damage Attachment attached to your Ship (overriding any text on the Damage Attachment). Sink this card.	playerNDeck
d8964613-844d-421c-b32b-29fd3527b263	Mumblety Peg	7th-sea/iron-shadow/7thSea-IronShadow-MumbletyPeg.jpg	default	Crew	Iron Shadow	Explorer's Society	9	In				P	c,t	2	3	3	2	3			R	Experienced • Unique • Loyal • First Mate • Villainous • Swordsman +2 React: When you are suffering Hits, reduce your hand size by one until the end of the game to suffer 3 fewer Hits. You may only use this ability if Mumblety Peg is untacked and your hand size is at least 2.	playerNDeck
14c7b545-acfb-40f1-9b3c-8540fa42dd52	Musket	7th-sea/iron-shadow/7thSea-IronShadow-Musket.jpg	default	Attachment	Iron Shadow		6	Ad				C	d,s								C	CREW ATTACHMENT Item React: Tack this card instead of performing a Boarding Attack to inflict 2 Hits on the other Ship in the Boarding.	playerNDeck
6d24dc1a-58c7-4f69-b9e1-c460b29fcdf9	Musketeers	7th-sea/iron-shadow/7thSea-IronShadow-Musketeers.jpg	default	Attachment	Iron Shadow		4	In				C	d,s								C	CREW ATTACHMENT Henchman +1 Swashbuckling React: Tack this card when you are paying the Swashbuckling cost of an Action card (including a cancel cost) to reduce that cost by 2 (minimum 0).	playerNDeck
c60fa0f3-fb7d-4ef8-99ff-a8e09b843bf7	Nasty Bit o' Luck	7th-sea/iron-shadow/7thSea-IronShadow-NastyBitOLuck.jpg	default	Action	Iron Shadow				0			S	d,p								C	React: Play when a Ship moves into your Sea using the Ship's “Free Move.” That Ship's player does not get to perform an action. Play continues to the next player.	playerNDeck
2ed9c36f-868a-4e96-90d8-d80519cb4563	Natalia Ivanonva	7th-sea/iron-shadow/7thSea-IronShadow-NataliaIvanonva.jpg	default	Crew	Iron Shadow	Crimson Rogers	4	In				P	c,t	1	0	2	0	3			C	Villainous	playerNDeck
d6d20c7a-7f1e-4678-a12b-52e1dc623b6b	Native Waters	7th-sea/iron-shadow/7thSea-IronShadow-NativeWaters.jpg	default	Attachment	Iron Shadow							C	d,s								R	SEA ATTACHMENT Unique • Oath This card must be attached to your Captain's Starting Sea. While another player's Ship is in this Sea and your Ship is not in this Sea, your Captain's Influence is reduced to 0. Any player in this Sea may sink this card by paying 4 Cannon or Swashbuckling as an action. While there are no other Ships in this Sea, your Captain's Influence is increased by 2.	playerNDeck
c8cd85a8-d918-4cb4-a7d3-ca1c793d0688	Naughty Dan	7th-sea/iron-shadow/7thSea-IronShadow-NaughtyDan.jpg	default	Crew	Iron Shadow	Brotherhood	3	In				P	c,t	0	0	0	0	3			U	Heroic React: Sink this Crew when you are suffering 3 or less Hits. Redirect those Hits to another Ship in this Sea.	playerNDeck
f74ca641-b1d4-4b84-831a-0fc2c3e9094f	Navigational Tools	7th-sea/iron-shadow/7thSea-IronShadow-NavigationalTools.jpg	default	Adventure	Iron Shadow							T	c,s								C	1 Sea Away • Item To complete: Pay 2 Adventuring (1 if completed in Frothing Sea). Crew Attachment: +2 Adventuring	playerNDeck
f3ecfb38-711c-4740-b03d-9d8d807a12f2	Necros' Sword	7th-sea/iron-shadow/7thSea-IronShadow-NecrosSword.jpg	default	Attachment	Iron Shadow		6	Sw				C	d,s								F	BLACK FREIGHTER CAPTAIN ATTACHMENT Unique • Signature Item Act: Sink this card to untack your Captain. Act: Tack this card to target one of your other Black Freighter Crew to give that Crew +2 to all of that Crew's skills that are greater than 1. React: Tack this card when you are paying a Sailing cost for an action to play, discard or sink a Control card to give your Captain +4 Sailing until after the action.	playerNDeck
a85685d9-02a6-4cfe-ad6f-d797b9288ee4	Needle Nose Nye	7th-sea/iron-shadow/7thSea-IronShadow-NeedleNoseNye.jpg	default	Crew	Iron Shadow	Sea Dogs	3	In				P	c,t	1	3	0	1	1			C	This Crew may not tack to absorb Hits during Boarding.	playerNDeck
b7ecc9a6-41fc-4c32-9fd0-bf408cdf15c2	No Fun to Be a Captive	7th-sea/iron-shadow/7thSea-IronShadow-NoFunToBeACaptive.jpg	default	Action	Iron Shadow				0			D	p,t								F	Act: Sink one of your Captive Crew to give +2 Cannon, Sailing and Adventuring to another Captive Crew until the end of the turn.	playerNDeck
0fdc189c-c2cb-4d7b-a8b3-d3c790a92c3b	No Space For Luxuries	7th-sea/iron-shadow/7thSea-IronShadow-NoSpaceForLuxuries.jpg	default	Action	Iron Shadow				0			D	p,t								U	Act: Target a Ship Attachment on a Ship which is exceeding its printed Crew Maximum. Sink the target Attachment and inflict 3 Hits on that Ship.	playerNDeck
b58acfc5-8406-442f-8b65-05935ecc9a36	No-Leg William	7th-sea/iron-shadow/7thSea-IronShadow-NoLegWilliam.jpg	default	Crew	Iron Shadow	Black Freighter	7	In				P	c,t	2	4	2	1	2			R	Experienced • Unique • Loyal • Topman This Crew is considered to have two Leg attachments. Act: If this Crew is untacked, pay 2 Sailing to attempt a Boarding with another Ship in this Sea (this attempt may be canceled normally).	playerNDeck
247a60b2-0882-46be-9bb5-6554db399fcc	Noah the Toady King	7th-sea/iron-shadow/7thSea-IronShadow-NoahTheToadyKing.jpg	default	Crew	Iron Shadow	Brotherhood	4	In				P	c,t	0	0	0	0	3			R	Villainous This Crew has +2 Adventuring and +3 Influence while in the same Sea as one or more of your Ally or Control cards. Act: Once per turn, target a tacked Ally card or tacked Control card in this Sea to untack that card.	playerNDeck
87b9f938-2460-4558-8a82-3f978b86e69c	Nod (Intensity)	7th-sea/iron-shadow/7thSea-IronShadow-NodIntensity.jpg	default	Attachment	Iron Shadow		0					C	d,s								U	CREW ATTACHMENT Laerdom 1 Knack React: Tack this card when one of your Weather cards is inflicting Hits. That card inflicts 2 extra Hits.	playerNDeck
9b501c95-f500-47d6-af7c-49db9526ffd0	Nodar the Falcon	7th-sea/iron-shadow/7thSea-IronShadow-NodarTheFalcon.jpg	default	Crew	Iron Shadow	Explorer's Society	5	In				P	c,t	1	1	2	0	2			U	*Ussura* Unique • Pyeryem 1 React: Tack this Crew immediately after the Untack Phase to target a Sorcerer in this Sea. Tack that Crew and all Sorcery Knacks attached to that Crew.	playerNDeck
5ee6aa08-4833-4c60-bf56-69c03b128281	Only Two Came Out	7th-sea/iron-shadow/7thSea-IronShadow-OnlyTwoCameOut.jpg	default	Attachment	Iron Shadow		0					C	d,s								U	EXPLORER CAPTAIN ATTACHMENT You may only put this card into play if you have one or more completed Artifact Adventures in play. React: Tack this card when you are paying an Influence cost to produce 3 Influence.	playerNDeck
3910f8c4-b899-4006-aea1-0a7fc57896d0	Orduno's Cutlass	7th-sea/iron-shadow/7thSea-IronShadow-OrdunosCutlass.jpg	default	Attachment	Iron Shadow		6	Sw				C	d,s								F	CASTILLE CAPTAIN ATTACHMENT Unique • Signature Item Act: Sink this card to untack your Captain. Act: Tack this card to target one of your other Castillian Crew to give that Crew +2 to all of that Crew's skills that are greater than 1. React: Tack this card when you are paying a Sailing cost for an action to play, discard or sink a Control card to give your Captain +4 Sailing until after the action.	playerNDeck
94a972ce-8ce6-4130-839b-0c4e713463b2	Orm Greybeard	7th-sea/iron-shadow/7thSea-IronShadow-OrmGreybeard.jpg	default	Crew	Iron Shadow	Vesten	5	In				P	c,t	0	0	2	1	4			U	Swordsman +1 When this Crew tacks or sinks to absorb Hits, he absorbs 1 extra Hit.	playerNDeck
d12a66e1-f61e-463d-9e35-d18adfb3e4e9	Overstocked	7th-sea/iron-shadow/7thSea-IronShadow-Overstocked.jpg	default	Attachment	Iron Shadow		0					C	d,s								U	CAPTAIN ATTACHMENT Act: Tack this card and target a Ship which is exceeding its printed Crew Maximum to inflict 3 Hits on that Ship.	playerNDeck
823221af-5e16-45ae-908f-9c6d679e608b	Owl	7th-sea/iron-shadow/7thSea-IronShadow-Owl.jpg	default	Attachment	Iron Shadow							C	d,s								U	CREW ATTACHMENT Pyeryem 1 Knack +2 Cannon	playerNDeck
9e3b2245-9518-408d-8574-5d78157b37e4	Packed Gunpowder	7th-sea/iron-shadow/7thSea-IronShadow-PackedGunpowder.jpg	default	Chantey	Iron Shadow				5	Sw		T	c,s								C	Any player may sink this Chantey by discarding one of their Gunner or Topman Crew as an action. All Captains have the following ability: React: Immediately after a Ship in this Sea has absorbed all of the Hits from a Cannon Attack that you produced, you may immediately discard two cards from your hand to target one of your untacked Gunner Crew. You may immediately tack the target Crew to perform another Cannon Attack.	playerNDeck
c3d9aa46-61b0-4d46-b0fe-7742c0e3f112	Padre Alfonso	7th-sea/iron-shadow/7thSea-IronShadow-PadreAlfonso.jpg	default	Crew	Iron Shadow	Castille	4	In				P	c,t	0	0	1	3	2			R	Unique • Loyal • Holy • Villainous React: Tack after a Crew tacks to absorb Hits. That Crew absorbs zero Hits.	playerNDeck
6a0f42b1-7524-46bc-8d27-334c6888ab6a	Padre Esteban	7th-sea/iron-shadow/7thSea-IronShadow-PadreEsteban.jpg	default	Crew	Iron Shadow	Castille	3	In				P	c,t	2	1	0	0	2			C	Gunner • Holy	playerNDeck
faccc755-cdd6-41e4-ba96-3c434e35c8aa	Passionate Duel	7th-sea/iron-shadow/7thSea-IronShadow-PassionateDuel.jpg	default	Adventure	Iron Shadow							T	c,s								U	1 Sea Away To complete: Pay 6 Adventuring (4 if completed in Forbidden Sea). Crew Attachment: +2 Swashbuckling. This Crew inflicts 1 extra Hit during Boarding Attacks.	playerNDeck
d2812936-35a4-49d8-baac-e256ff993b5c	Pepin	7th-sea/iron-shadow/7thSea-IronShadow-Pepin.jpg	default	Crew	Iron Shadow	Montaigne	9	In				P	c,t	0	0	1	2	1			R	Experienced • Unique • Loyal React: Tack this Crew, before performing an Action, to untack any card in play	playerNDeck
